#TIME Node0_NumHit Node1_NumHit Node0_NumMiss Node1_NumMiss Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1523895768 233499527 232361226 0 10006 233498881 232360811 646 10420 92313.12 93105.15 4652.40 5198.85
1523895779 233499587 232361436 0 10006 233498941 232361022 646 10420 92312.80 93457.01 4653.25 4846.50
1523895789 233499648 232362018 0 10006 233499001 232361604 646 10420 92314.68 93284.73 4651.91 5019.30
1523895799 233499705 232362448 0 10006 233499059 232362033 646 10420 92311.44 93079.41 4653.50 5224.59
1523895809 233499765 232362655 0 10006 233499119 232362240 646 10420 92312.82 93451.89 4650.97 4852.70
1523895819 233499826 232363252 0 10006 233499180 232362838 646 10420 92313.39 93271.46 4653.09 5032.54
1523895830 233499883 232363676 0 10006 233499237 232363261 646 10420 92313.15 93074.29 4651.80 5230.32
1523895840 233499942 232363891 0 10006 233499296 232363476 646 10420 92313.41 93442.61 4653.19 4860.90
1523895850 233500004 232364513 0 10006 233499358 232364098 646 10420 92312.18 93249.48 4653.86 5054.64
1523895860 233500063 232364549 0 10006 233499417 232364135 646 10420 92314.92 93419.44 4650.63 4885.17
1523895870 233500122 232365154 0 10006 233499476 232364740 646 10420 92312.87 93244.30 4653.89 5060.30
1523895880 233500181 232365584 0 10006 233499535 232365170 646 10420 92312.84 93047.56 4653.08 5256.44
1523895891 233500243 232365795 0 10006 233499596 232365381 646 10420 92312.39 93432.81 4653.14 4871.79
1523895901 233500301 232366413 0 10006 233499655 232365998 646 10420 92314.15 93245.44 4651.77 5059.17
1523895911 233500365 232366850 0 10006 233499719 232366435 646 10420 92312.91 93042.30 4653.56 5262.31
1523895921 233500424 232367055 0 10006 233499778 232366640 646 10420 92313.51 93438.35 4651.95 4866.25
1523895931 233500483 232367707 0 10006 233499837 232367292 646 10420 92313.89 93227.68 4652.91 5076.32
1523895941 233500545 232367747 0 10006 233499899 232367332 646 10420 92315.43 93399.78 4651.02 4904.83
1523895952 233500601 232368391 0 10006 233499955 232367977 646 10420 92312.03 93205.78 4650.82 5098.66
1523895963 233500657 232368877 0 10006 233500011 232368462 646 10420 92315.98 92972.17 4649.98 5331.95
1523895973 233500716 232369095 0 10006 233500070 232368680 646 10420 92313.24 93396.68 4652.21 4907.93
1523895983 233500775 232369559 0 10006 233500129 232369144 646 10420 92313.74 92973.34 4651.24 5331.16
1523895994 233500835 232369785 0 10006 233500188 232369370 646 10420 92314.35 93386.49 4651.60 4917.02
1523896004 233500896 232370446 0 10006 233500250 232370032 646 10420 92314.00 93186.23 4649.94 5118.38
1523896014 233500953 232370485 0 10006 233500307 232370070 646 10420 92314.73 93369.83 4651.22 4934.77
1523896024 233501011 232371134 0 10006 233500365 232370720 646 10420 92312.61 93184.01 4653.40 5120.60
1523896035 233501070 232371617 0 10006 233500424 232371202 646 10420 92312.88 92955.45 4652.05 5349.16
1523896045 233501131 232371838 0 10006 233500484 232371424 646 10420 92311.98 93170.77 4653.62 5133.23
1523896055 233501191 232372315 0 10006 233500545 232371901 646 10420 92312.76 92949.37 4653.91 5354.63
1523896065 233501250 232372544 0 10006 233500604 232372130 646 10420 92314.29 93377.07 4650.29 4927.41
1523896075 233501309 232373240 0 10006 233500663 232372826 646 10420 92315.30 93159.41 4650.28 5145.19
1523896085 233501368 232373271 0 10006 233500722 232372857 646 10420 92313.40 93353.99 4652.52 4950.01
1523896096 233501426 232373969 0 10006 233500780 232373555 646 10420 92315.64 93141.14 4650.95 5163.46
1523896106 233501484 232373996 0 10006 233500837 232373581 646 10420 92314.43 93345.00 4651.49 4958.50
1523896116 233501545 232374684 0 10006 233500899 232374270 646 10420 92314.53 93140.32 4651.03 5163.68
1523896126 233501605 232374721 0 10006 233500959 232374306 646 10420 92317.10 93336.54 4649.41 4967.46
1523896136 233501660 232375405 0 10006 233501014 232374991 646 10420 92315.09 93138.91 4650.92 5164.59
1523896146 233501722 232375826 0 10006 233501076 232375411 646 10420 92316.34 92966.89 4649.63 5347.40
1523896157 233501781 232376131 0 10006 233501135 232375716 646 10420 92315.96 93135.87 4649.08 5168.13
1523896167 233501842 232376621 0 10006 233501196 232376207 646 10420 92313.30 92909.64 4652.72 5394.96
1523896177 233501901 232376851 0 10006 233501255 232376437 646 10420 92313.21 93359.07 4652.22 4944.93
1523896187 233501962 232377345 0 10006 233501316 232376931 646 10420 92314.19 92907.20 4650.75 5397.41
1523896197 233502021 232377589 0 10006 233501374 232377175 646 10420 92315.79 93347.14 4650.62 4956.86
1523896207 233502078 232378088 0 10006 233501432 232377673 646 10420 92314.59 93344.57 4651.42 4970.26
1523896218 233502138 232378327 0 10006 233501492 232377913 646 10420 92316.55 93343.81 4649.50 4960.79
1523896228 233502199 232379046 0 10006 233501552 232378632 646 10420 92316.45 93121.46 4649.48 5182.54
1523896238 233502259 232379069 0 10006 233501612 232378655 646 10420 92313.41 93334.44 4652.55 4969.56
1523896248 233502317 232379781 0 10006 233501671 232379366 646 10420 92313.09 93119.39 4652.45 5184.61
1523896258 233502377 232379809 0 10006 233501730 232379394 646 10420 92315.33 93328.89 4651.30 4975.72
1523896268 233502436 232380516 0 10006 233501790 232380101 646 10420 92315.02 93119.68 4651.00 5184.93
1523896279 233502496 232380550 0 10006 233501849 232380136 646 10420 92314.80 93322.25 4651.58 4982.36
1523896289 233502555 232381250 0 10006 233501909 232380835 646 10420 92315.66 93119.44 4650.29 5184.56
1523896299 233502614 232381292 0 10006 233501968 232380877 646 10420 92315.32 93347.40 4650.15 4957.21
1523896309 233502674 232381982 0 10006 233502028 232381568 646 10420 92315.87 93121.04 4650.79 5183.56
1523896319 233502736 232382488 0 10006 233502090 232382074 646 10420 92315.18 92882.39 4650.32 5421.61
1523896330 233502793 232382724 0 10006 233502147 232382310 646 10420 92315.35 93114.75 4650.62 5189.85
1523896340 233502855 232383226 0 10006 233502209 232382811 646 10420 92314.16 92884.07 4651.91 5420.53
1523896350 233502913 232383462 0 10006 233502267 232383047 646 10420 92314.96 93341.90 4650.56 4961.61
1523896360 233502972 232383962 0 10006 233502326 232383548 646 10420 92316.18 92885.41 4649.75 5419.19
1523896370 233503030 232384198 0 10006 233502384 232383783 646 10420 92316.59 93342.34 4648.35 4961.17
1523896380 233503090 232384712 0 10006 233502444 232384297 646 10420 92315.34 92872.88 4651.07 5431.12
1523896391 233503150 232384949 0 10006 233502504 232384535 646 10420 92315.37 93337.23 4650.05 4967.38
1523896401 233503207 232385604 0 10006 233502561 232385190 646 10420 92314.41 93170.52 4651.51 5144.38
1523896411 233503266 232385703 0 10006 233502619 232385288 646 10420 92315.45 93330.73 4651.05 4973.87
1523896421 233503327 232386435 0 10006 233502681 232386020 646 10420 92315.86 93103.51 4650.06 5200.49
1523896431 233503385 232386462 0 10006 233502739 232386048 646 10420 92313.38 93317.37 4652.04 4987.23
1523896441 233503446 232387198 0 10006 233502800 232386783 646 10420 92315.32 93091.89 4650.62 5212.11
1523896452 233503506 232387225 0 10006 233502860 232386810 646 10420 92315.59 93309.98 4649.39 4994.02
1523896462 233503566 232387961 0 10006 233502919 232387546 646 10420 92315.58 93087.04 4650.83 5217.57
1523896472 233503623 232387988 0 10006 233502977 232387574 646 10420 92314.78 93304.17 4650.64 4999.83
1523896482 233503684 232388727 0 10006 233503038 232388312 646 10420 92313.37 93083.06 4652.11 5221.55
1523896492 233503745 232388777 0 10006 233503099 232388362 646 10420 92314.96 93277.26 4651.11 5026.74
1523896502 233503805 232389544 0 10006 233503159 232389129 646 10420 92314.41 93045.18 4652.00 5259.43
1523896513 233503866 232389562 0 10006 233503220 232389148 646 10420 92313.14 93280.82 4652.82 5023.18
1523896523 233503926 232390331 0 10006 233503279 232389916 646 10420 92316.07 93045.46 4649.36 5258.54
1523896533 233503985 232390348 0 10006 233503339 232389933 646 10420 92312.97 93282.07 4652.07 5021.93
1523896543 233504045 232391121 0 10006 233503399 232390707 646 10420 92314.79 93046.34 4651.20 5258.26
1523896553 233504103 232391136 0 10006 233503457 232390721 646 10420 92313.36 93286.47 4652.14 5017.53
1523896564 233504164 232391912 0 10006 233503518 232391498 646 10420 92314.27 93045.75 4650.72 5257.76
1523896574 233504254 232391931 0 10006 233503608 232391516 646 10420 92314.90 93288.47 4650.56 5016.56
1523896584 233504325 232392484 0 10006 233503679 232392069 646 10420 92313.71 92796.46 4651.86 5507.54
1523896594 233504383 232392739 0 10006 233503737 232392324 646 10420 92313.48 93290.27 4651.94 5014.34
1523896604 233504443 232393311 0 10006 233503797 232392896 646 10420 92314.02 92763.89 4650.91 5540.11
1523896614 233504503 232393571 0 10006 233503856 232393156 646 10420 92315.39 93270.66 4650.62 5033.45
1523896625 233504563 232394123 0 10006 233503916 232393708 646 10420 92315.38 92764.48 4650.59 5540.12
1523896635 233504625 232394382 0 10006 233503979 232393967 646 10420 92315.03 93019.14 4650.68 5284.86
1523896645 233504688 232394604 0 10006 233504042 232394190 646 10420 92314.23 93076.91 4651.83 5237.39
1523896655 233504747 232395191 0 10006 233504101 232394777 646 10420 92315.02 93019.21 4651.01 5284.79
1523896665 233504806 232395246 0 10006 233504160 232394832 646 10420 92313.97 93226.47 4652.47 5077.53
1523896675 233504867 232396037 0 10006 233504221 232395622 646 10420 92315.00 92997.41 4651.07 5306.59
1523896686 233504926 232396063 0 10006 233504280 232395649 646 10420 92315.05 93237.69 4650.44 5066.31
1523896696 233504986 232396865 0 10006 233504340 232396451 646 10420 92314.23 92997.17 4651.76 5307.43
1523896706 233505045 232396893 0 10006 233504399 232396478 646 10420 92314.53 93239.45 4651.46 5064.66
1523896716 233505106 232397676 0 10006 233504460 232397261 646 10420 92314.45 93003.51 4651.46 5311.39
1523896726 233505165 232397720 0 10006 233504518 232397305 646 10420 92311.93 93246.46 4653.58 5057.54
1523896737 233505227 232398287 0 10006 233504581 232397872 646 10420 92312.72 92726.63 4653.27 5577.98
1523896747 233505287 232398553 0 10006 233504641 232398139 646 10420 92314.83 93245.83 4650.59 5058.17
1523896757 233505346 232399122 0 10006 233504700 232398707 646 10420 92315.01 92723.65 4650.77 5579.86
1523896767 233505408 232399388 0 10006 233504761 232398973 646 10420 92314.66 92986.68 4650.44 5317.32
1523896777 233505466 232399430 0 10006 233504820 232399015 646 10420 92315.39 93215.16 4650.62 5088.84
1523896787 233505525 232400220 0 10006 233504879 232399805 646 10420 92315.30 92987.36 4650.69 5316.64
1523896798 233505585 232400252 0 10006 233504939 232399838 646 10420 92316.11 93225.49 4649.90 5078.51
1523896808 233505646 232401049 0 10006 233505000 232400635 646 10420 92315.94 92989.46 4649.63 5315.14
1523896818 233505707 232401072 0 10006 233505061 232400658 646 10420 92314.54 93233.74 4649.40 5070.26
1523896828 233505766 232401878 0 10006 233505120 232401463 646 10420 92315.44 92989.86 4650.14 5314.74
1523896838 233505827 232401894 0 10006 233505181 232401479 646 10420 92316.01 93240.59 4649.50 5062.92
1523896848 233505886 232402463 0 10006 233505240 232402048 646 10420 92313.11 92719.80 4651.90 5584.20
1523896859 233505945 232402731 0 10006 233505299 232402317 646 10420 92314.63 93243.90 4650.79 5060.10
1523896869 233506006 232403325 0 10006 233505360 232402910 646 10420 92313.90 92697.39 4651.14 5606.61
1523896879 233506068 232403596 0 10006 233505422 232403181 646 10420 92314.05 92965.98 4650.97 5338.02
1523896889 233506127 232403651 0 10006 233505481 232403237 646 10420 92314.00 93184.58 4649.95 5119.42
1523896899 233506186 232404472 0 10006 233505539 232404057 646 10420 92314.54 92951.11 4650.98 5353.49
1523896910 233506246 232404502 0 10006 233505600 232404087 646 10420 92314.14 93200.68 4650.90 5103.32
1523896920 233506307 232405337 0 10006 233505661 232404923 646 10420 92314.21 92950.76 4650.72 5353.24
1523896930 233506366 232405361 0 10006 233505719 232404946 646 10420 92314.07 93207.01 4651.42 5096.99
1523896940 233506418 232405960 0 10006 233505772 232405545 646 10420 92315.34 92661.89 4650.14 5642.11
1523896950 233506475 232406244 0 10006 233505829 232405829 646 10420 92315.52 92939.49 4650.52 5364.51
1523896961 233506535 232406300 0 10006 233505888 232405885 646 10420 92313.78 93165.62 4651.71 5138.38
1523896971 233506593 232407133 0 10006 233505947 232406719 646 10420 92314.86 92928.71 4650.65 5374.80
1523896982 233506653 232407162 0 10006 233506007 232406748 646 10420 92319.96 93184.14 4645.46 5120.45
1523896992 233506712 232408014 0 10006 233506066 232407599 646 10420 92329.80 92928.96 4634.71 5375.04
1523897002 233506772 232408030 0 10006 233506126 232407615 646 10420 92330.22 93196.85 4636.26 5107.76
1523897012 233506832 232408633 0 10006 233506186 232408218 646 10420 92330.89 92642.67 4634.54 5661.33
1523897022 233506893 232408915 0 10006 233506247 232408500 646 10420 92332.33 92921.86 4634.24 5382.14
1523897032 233506953 232408965 0 10006 233506307 232408550 646 10420 92329.61 93179.07 4636.93 5135.22
1523897043 233507011 232409796 0 10006 233506365 232409382 646 10420 92330.63 92923.61 4635.37 5379.90
1523897053 233507070 232409837 0 10006 233506424 232409423 646 10420 92330.46 93168.21 4634.53 5135.79
1523897063 233507129 232410699 0 10006 233506482 232410284 646 10420 92328.93 92913.38 4636.50 5390.62
1523897073 233507189 232410714 0 10006 233506543 232410299 646 10420 92330.01 93187.04 4636.53 5116.96
1523897084 233507249 232411318 0 10006 233506603 232410904 646 10420 92329.21 92632.88 4635.22 5671.72
1523897094 233507310 232411602 0 10006 233506663 232411187 646 10420 92330.07 93190.85 4634.92 5113.15
1523897104 233507375 232412206 0 10006 233506729 232411792 646 10420 92329.56 92636.83 4635.46 5667.17
1523897114 233507435 232412488 0 10006 233506789 232412074 646 10420 92330.42 92916.41 4634.58 5387.59
1523897124 233507495 232412534 0 10006 233506849 232412119 646 10420 92331.34 93157.36 4634.13 5146.64
1523897134 233507554 232413408 0 10006 233506907 232412993 646 10420 92329.98 92899.21 4636.02 5404.30
1523897145 233507607 232413433 0 10006 233506961 232413018 646 10420 92330.67 93171.29 4634.82 5132.71
1523897155 233507666 232414050 0 10006 233507020 232413636 646 10420 92330.49 92604.57 4636.59 5699.43
1523897165 233507728 232414340 0 10006 233507081 232413926 646 10420 92330.46 92892.88 4635.03 5411.73
1523897175 233507791 232414389 0 10006 233507144 232413974 646 10420 92331.92 93175.55 4633.01 5128.45
1523897186 233507850 232415250 0 10006 233507204 232414836 646 10420 92330.57 92892.02 4634.90 5411.49
1523897196 233507910 232415291 0 10006 233507264 232414876 646 10420 92330.52 93145.25 4634.92 5158.75
1523897206 233507971 232416177 0 10006 233507325 232415763 646 10420 92330.84 92881.94 4634.59 5422.66
1523897216 233508031 232416199 0 10006 233507385 232415784 646 10420 92327.62 93156.78 4637.37 5147.82
1523897227 233508091 232416834 0 10006 233507445 232416420 646 10420 92328.54 92572.76 4636.40 5731.75
1523897237 233508150 232417130 0 10006 233507504 232416715 646 10420 92329.67 92865.55 4635.86 5438.45
1523897247 233508215 232417167 0 10006 233507569 232416752 646 10420 92331.05 93128.33 4634.38 5176.27
1523897257 233508274 232418051 0 10006 233507628 232417637 646 10420 92329.95 92868.24 4635.61 5436.37
1523897267 233508336 232418063 0 10006 233507690 232417649 646 10420 92328.81 93154.46 4636.63 5149.54
1523897278 233508393 232418721 0 10006 233507747 232418307 646 10420 92329.44 92549.01 4636.62 5755.59
1523897288 233508453 232419024 0 10006 233507807 232418610 646 10420 92331.85 92846.05 4634.72 5457.45
1523897298 233508513 232419053 0 10006 233507867 232418638 646 10420 92328.02 93123.14 4637.02 5181.40
1523897308 233508573 232419969 0 10006 233507927 232419554 646 10420 92330.50 92846.95 4635.55 5457.05
1523897318 233508634 232419979 0 10006 233507988 232419565 646 10420 92329.48 93141.84 4636.00 5162.77
1523897328 233508694 232420652 0 10006 233508047 232420238 646 10420 92329.52 92521.84 4636.46 5782.16
1523897339 233508754 232420958 0 10006 233508107 232420544 646 10420 92329.10 92826.01 4636.48 5477.99
1523897349 233508815 232421003 0 10006 233508169 232420588 646 10420 92329.64 93091.09 4635.29 5213.52
1523897359 233508875 232421654 0 10006 233508229 232421239 646 10420 92328.52 92493.48 4637.55 5810.03
1523897370 233508935 232421965 0 10006 233508289 232421551 646 10420 92326.02 93107.76 4639.45 5196.35
1523897380 233508994 232422018 0 10006 233508348 232421603 646 10420 92329.75 93066.55 4635.21 5237.45
1523897390 233509055 232422946 0 10006 233508409 232422531 646 10420 92329.63 92803.88 4635.82 5500.12
1523897400 233509115 232422975 0 10006 233508469 232422561 646 10420 92328.65 93088.13 4635.88 5215.87
1523897411 233509177 232423644 0 10006 233508531 232423229 646 10420 92329.66 92472.94 4634.78 5831.06
1523897421 233509237 232423958 0 10006 233508591 232423544 646 10420 92329.52 92786.82 4635.99 5517.18
1523897431 233509298 232423999 0 10006 233508651 232423585 646 10420 92329.36 93066.02 4636.11 5237.49
1523897442 233509358 232424952 0 10006 233508712 232424538 646 10420 92328.99 92787.73 4637.01 5515.78
1523897452 233509418 232424963 0 10006 233508772 232424548 646 10420 92328.00 93096.33 4636.96 5207.18
1523897463 233509481 232425100 0 10006 233508834 232424685 646 10420 92328.25 93097.19 4637.24 5206.81
1523897473 233509539 232425377 0 10006 233508893 232424963 646 10420 92329.09 93048.32 4635.85 5255.18
1523897483 233509600 232425778 0 10006 233508953 232425364 646 10420 92327.98 92978.54 4638.05 5336.95
1523897493 233509659 232426072 0 10006 233509013 232425658 646 10420 92328.29 93090.95 4637.20 5213.65
1523897503 233509719 232426369 0 10006 233509073 232425955 646 10420 92330.33 93097.07 4635.66 5206.43
1523897514 233509779 232426765 0 10006 233509133 232426350 646 10420 92329.32 93090.00 4636.61 5213.51
1523897524 233509838 232427279 0 10006 233509192 232426865 646 10420 92327.69 92935.63 4638.34 5367.88
1523897534 233509899 232427797 0 10006 233509253 232427383 646 10420 92329.84 92936.36 4635.59 5368.24
1523897544 233509962 232427829 0 10006 233509316 232427415 646 10420 92330.25 93075.43 4634.73 5228.57
1523897554 233510023 232428466 0 10006 233509377 232428051 646 10420 92331.36 92892.22 4634.62 5411.78
1523897565 233510082 232429122 0 10006 233509436 232428708 646 10420 92329.26 92891.78 4635.71 5412.82
1523897575 233510143 232429138 0 10006 233509497 232428724 646 10420 92330.56 93092.02 4634.88 5211.49
1523897585 233510203 232429632 0 10006 233509556 232429218 646 10420 92329.44 92646.60 4636.15 5657.50
1523897595 233510263 232429865 0 10006 233509617 232429451 646 10420 92327.09 92873.02 4638.39 5430.49
1523897605 233510320 232430580 0 10006 233509674 232430165 646 10420 92330.01 92873.61 4635.95 5430.39
1523897615 233510380 232430602 0 10006 233509734 232430187 646 10420 92330.16 93086.64 4634.77 5216.87
1523897626 233510441 232430981 0 10006 233509794 232430567 646 10420 92328.79 92757.18 4636.67 5547.42
1523897636 233510500 232431523 0 10006 233509854 232431108 646 10420 92328.16 92756.90 4637.26 5547.10
1523897646 233510562 232431704 0 10006 233509916 232431290 646 10420 92330.23 93094.73 4635.74 5209.87
1523897656 233510625 232432021 0 10006 233509979 232431606 646 10420 92330.81 93005.11 4634.62 5298.89
1523897666 233510685 232432434 0 10006 233510039 232432019 646 10420 92328.78 93098.27 4637.24 5205.73
1523897676 233510744 232432812 0 10006 233510098 232432397 646 10420 92330.35 92758.28 4635.65 5545.72
1523897687 233510804 232433356 0 10006 233510158 232432941 646 10420 92329.27 92757.46 4637.18 5546.05
1523897697 233510865 232433541 0 10006 233510218 232433126 646 10420 92331.23 93092.29 4634.21 5211.71
1523897707 233510925 232433970 0 10006 233510279 232433555 646 10420 92328.21 92705.41 4636.73 5598.59
1523897717 233510985 232434593 0 10006 233510338 232434178 646 10420 92329.43 92706.24 4636.04 5597.27
1523897727 233511045 232434796 0 10006 233510399 232434381 646 10420 92329.06 93099.67 4636.93 5204.33
1523897737 233511107 232434842 0 10006 233510461 232434428 646 10420 92330.43 93064.16 4635.59 5239.35
1523897748 233511168 232435609 0 10006 233510522 232435195 646 10420 92329.25 92848.02 4636.18 5455.98
1523897758 233511229 232436408 0 10006 233510583 232435994 646 10420 92328.84 92848.28 4637.60 5455.72
1523897768 233511287 232436420 0 10006 233510641 232436006 646 10420 92328.61 93099.32 4636.91 5205.27
1523897778 233511349 232436458 0 10006 233510703 232436044 646 10420 92330.04 93070.48 4636.00 5233.52
1523897788 233511411 232437392 0 10006 233510764 232436978 646 10420 92326.80 92795.90 4638.22 5508.10
1523897799 233511471 232437403 0 10006 233510824 232436988 646 10420 92329.45 93099.37 4636.58 5204.63
1523897809 233511530 232438367 0 10006 233510884 232437952 646 10420 92329.07 92796.52 4637.52 5507.48
1523897819 233511594 232438495 0 10006 233510948 232438080 646 10420 92329.04 92982.27 4636.45 5321.23
1523897829 233511653 232438534 0 10006 233511006 232438120 646 10420 92329.07 92953.22 4636.91 5350.29
1523897839 233511713 232439262 0 10006 233511067 232438847 646 10420 92328.18 92285.89 4637.35 6018.22
1523897849 233511778 232439612 0 10006 233511131 232439198 646 10420 92327.21 92635.75 4638.26 5668.25
1523897860 233511839 232440366 0 10006 233511193 232439952 646 10420 92330.51 92287.11 4635.54 6017.00
1523897870 233511901 232440717 0 10006 233511254 232440302 646 10420 92330.34 92635.41 4636.18 5668.10
1523897880 233511962 232440828 0 10006 233511315 232440413 646 10420 92328.07 92878.93 4636.91 5424.57
1523897890 233512022 232440868 0 10006 233511375 232440453 646 10420 92329.21 92849.36 4636.32 5454.64
1523897900 233512081 232441628 0 10006 233511435 232441214 646 10420 92328.99 92154.80 4636.97 6149.20
1523897911 233512143 232441993 0 10006 233511497 232441578 646 10420 92329.62 92518.71 4635.89 5784.79
1523897921 233512202 232442003 0 10006 233511556 232441589 646 10420 92327.86 92878.28 4637.60 5425.82
1523897931 233512263 232443142 0 10006 233511617 232442727 646 10420 92330.06 92519.90 4635.41 5784.71
1523897941 233512322 232443153 0 10006 233511676 232442738 646 10420 92328.93 92878.84 4636.81 5425.76
1523897951 233512385 232443192 0 10006 233511739 232442777 646 10420 92331.00 92850.13 4635.00 5453.87
1523897961 233512445 232443231 0 10006 233511799 232442816 646 10420 92329.85 92822.14 4635.20 5481.37
1523897972 233512507 232444347 0 10006 233511861 232443932 646 10420 92330.86 92501.84 4634.08 5802.16
1523897982 233512566 232444357 0 10006 233511920 232443942 646 10420 92329.39 92501.16 4636.70 5802.84
1523897992 233512627 232445155 0 10006 233511981 232444740 646 10420 92328.33 92132.15 4637.09 6171.85
1523898002 233512688 232445525 0 10006 233512042 232445111 646 10420 92328.51 92502.32 4637.83 5801.19
1523898012 233512746 232445560 0 10006 233512100 232445146 646 10420 92327.89 92843.82 4637.04 5460.28
1523898022 233512808 232445598 0 10006 233512162 232445183 646 10420 92328.84 92815.91 4636.96 5487.60
1523898033 233512868 232446198 0 10006 233512221 232445784 646 10420 92329.80 92282.12 4636.20 6021.38
1523898043 233512929 232446486 0 10006 233512283 232446071 646 10420 92330.02 92567.29 4635.41 5736.71
