TIMESTAMP        home1-RQ         home1-RD         home1-WR         
10.000000         45.000000         0.069173          0.000000         
20.000000         0.100000          0.000000          0.000000         
30.000000         0.000000          0.000000          0.000000         
41.000000         0.000000          0.000000          0.000000         
51.000000         0.000000          0.000000          0.000000         
61.000000         0.000000          0.000000          0.000000         
71.000000         0.000000          0.000000          0.000000         
81.000000         0.000000          0.000000          0.000000         
91.000000         0.200000          0.000000          0.000000         
101.000000        0.000000          0.000000          0.000000         
112.000000        0.000000          0.000000          0.000000         
122.000000        0.000000          0.000000          0.000000         
132.000000        0.000000          0.000000          0.000000         
142.000000        0.000000          0.000000          0.000000         
152.000000        0.000000          0.000000          0.000000         
162.000000        0.000000          0.000000          0.000000         
172.000000        0.200000          0.000000          0.000000         
183.000000        0.000000          0.000000          0.000000         
193.000000        0.000000          0.000000          0.000000         
203.000000        0.000000          0.000000          0.000000         
213.000000        0.000000          0.000000          0.000000         
223.000000        0.000000          0.000000          0.000000         
233.000000        0.000000          0.000000          0.000000         
243.000000        0.200000          0.000000          0.000000         
254.000000        0.000000          0.000000          0.000000         
264.000000        0.000000          0.000000          0.000000         
274.000000        0.000000          0.000000          0.000000         
284.000000        0.000000          0.000000          0.000000         
294.000000        0.000000          0.000000          0.000000         
305.000000        0.000000          0.000000          0.000000         
315.000000        0.000000          0.000000          0.000000         
325.000000        0.200000          0.000000          0.000000         
335.000000        0.000000          0.000000          0.000000         
345.000000        0.000000          0.000000          0.000000         
355.000000        0.000000          0.000000          0.000000         
365.000000        0.000000          0.000000          0.000000         
376.000000        0.363636          0.000000          0.000000         
386.000000        0.000000          0.000000          0.000000         
396.000000        0.100000          0.000000          0.000000         
406.000000        0.000000          0.000000          0.000000         
416.000000        0.000000          0.000000          0.000000         
426.000000        0.000000          0.000000          0.000000         
436.000000        0.000000          0.000000          0.000000         
447.000000        0.000000          0.000000          0.000000         
457.000000        0.000000          0.000000          0.000000         
467.000000        0.200000          0.000000          0.000000         
477.000000        0.000000          0.000000          0.000000         
487.000000        0.000000          0.000000          0.000000         
497.000000        0.000000          0.000000          0.000000         
507.000000        0.000000          0.000000          0.000000         
518.000000        0.000000          0.000000          0.000000         
528.000000        0.000000          0.000000          0.000000         
538.000000        0.000000          0.000000          0.000000         
548.000000        0.200000          0.000000          0.000000         
558.000000        0.000000          0.000000          0.000000         
568.000000        0.000000          0.000000          0.000000         
579.000000        0.000000          0.000000          0.000000         
589.000000        0.000000          0.000000          0.000000         
599.000000        0.000000          0.000000          0.000000         
609.000000        0.000000          0.000000          0.000000         
619.000000        0.200000          0.000000          0.000000         
629.000000        0.000000          0.000000          0.000000         
639.000000        0.000000          0.000000          0.000000         
650.000000        0.000000          0.000000          0.000000         
660.000000        0.000000          0.000000          0.000000         
670.000000        0.000000          0.000000          0.000000         
680.000000        0.000000          0.000000          0.000000         
690.000000        0.000000          0.000000          0.000000         
700.000000        0.200000          0.000000          0.000000         
710.000000        0.000000          0.000000          0.000000         
721.000000        0.000000          0.000000          0.000000         
731.000000        0.000000          0.000000          0.000000         
741.000000        0.000000          0.000000          0.000000         
751.000000        0.000000          0.000000          0.000000         
761.000000        0.000000          0.000000          0.000000         
771.000000        0.200000          0.000000          0.000000         
781.000000        0.000000          0.000000          0.000000         
792.000000        0.000000          0.000000          0.000000         
802.000000        0.000000          0.000000          0.000000         
812.000000        0.000000          0.000000          0.000000         
822.000000        0.000000          0.000000          0.000000         
832.000000        0.000000          0.000000          0.000000         
842.000000        0.200000          0.000000          0.000000         
853.000000        0.000000          0.000000          0.000000         
863.000000        0.000000          0.000000          0.000000         
873.000000        0.000000          0.000000          0.000000         
883.000000        0.000000          0.000000          0.000000         
893.000000        0.000000          0.000000          0.000000         
903.000000        0.000000          0.000000          0.000000         
913.000000        0.000000          0.000000          0.000000         
924.000000        0.181818          0.000000          0.000000         
934.000000        0.000000          0.000000          0.000000         
944.000000        0.000000          0.000000          0.000000         
954.000000        0.000000          0.000000          0.000000         
964.000000        0.000000          0.000000          0.000000         
974.000000        0.000000          0.000000          0.000000         
984.000000        0.000000          0.000000          0.000000         
995.000000        0.181818          0.000000          0.000000         
1005.000000       0.000000          0.000000          0.000000         
1015.000000       0.000000          0.000000          0.000000         
1025.000000       0.000000          0.000000          0.000000         
1035.000000       0.000000          0.000000          0.000000         
1045.000000       0.000000          0.000000          0.000000         
1055.000000       0.000000          0.000000          0.000000         
1066.000000       0.000000          0.000000          0.000000         
1076.000000       0.200000          0.000000          0.000000         
1086.000000       0.000000          0.000000          0.000000         
1096.000000       0.000000          0.000000          0.000000         
1106.000000       0.000000          0.000000          0.000000         
1116.000000       0.000000          0.000000          0.000000         
1126.000000       0.000000          0.000000          0.000000         
1137.000000       0.000000          0.000000          0.000000         
1147.000000       0.200000          0.000000          0.000000         
1157.000000       0.000000          0.000000          0.000000         
1167.000000       0.000000          0.000000          0.000000         
1177.000000       0.000000          0.000000          0.000000         
1187.000000       0.000000          0.000000          0.000000         
1197.000000       0.000000          0.000000          0.000000         
1208.000000       0.000000          0.000000          0.000000         
1218.000000       0.200000          0.000000          0.000000         
1228.000000       0.000000          0.000000          0.000000         
1238.000000       0.000000          0.000000          0.000000         
1248.000000       0.000000          0.000000          0.000000         
1258.000000       0.000000          0.000000          0.000000         
1268.000000       0.000000          0.000000          0.000000         
1279.000000       0.000000          0.000000          0.000000         
1289.000000       0.000000          0.000000          0.000000         
1299.000000       0.200000          0.000000          0.000000         
1309.000000       0.000000          0.000000          0.000000         
1319.000000       0.000000          0.000000          0.000000         
1329.000000       0.000000          0.000000          0.000000         
1339.000000       0.000000          0.000000          0.000000         
1350.000000       0.000000          0.000000          0.000000         
1360.000000       0.000000          0.000000          0.000000         
1370.000000       0.200000          0.000000          0.000000         
1380.000000       0.000000          0.000000          0.000000         
1390.000000       0.000000          0.000000          0.000000         
1400.000000       0.000000          0.000000          0.000000         
1410.000000       0.000000          0.000000          0.000000         
1421.000000       0.000000          0.000000          0.000000         
1431.000000       0.000000          0.000000          0.000000         
1441.000000       0.000000          0.000000          0.000000         
1451.000000       0.200000          0.000000          0.000000         
1461.000000       0.000000          0.000000          0.000000         
1471.000000       0.000000          0.000000          0.000000         
1482.000000       0.000000          0.000000          0.000000         
1492.000000       0.000000          0.000000          0.000000         
1502.000000       0.000000          0.000000          0.000000         
1512.000000       0.000000          0.000000          0.000000         
1522.000000       0.200000          0.000000          0.000000         
1532.000000       0.100000          0.000000          0.000000         
1542.000000       0.000000          0.000000          0.000000         
1553.000000       0.090909          0.000000          0.000000         
1563.000000       0.100000          0.000000          0.000000         
1573.000000       0.000000          0.000000          0.000000         
1583.000000       0.000000          0.000000          0.000000         
1593.000000       0.100000          0.000000          0.000000         
1603.000000       0.000000          0.000000          0.000000         
1613.000000       0.200000          0.000000          0.000000         
1624.000000       0.000000          0.000000          0.000000         
1634.000000       0.000000          0.000000          0.000000         
1644.000000       0.200000          0.000000          0.000000         
1654.000000       0.000000          0.000000          0.000000         
1664.000000       0.000000          0.000000          0.000000         
1674.000000       0.100000          0.000000          0.000000         
1684.000000       0.000000          0.000000          0.000000         
1695.000000       0.090909          0.000000          0.000000         
1705.000000       0.100000          0.000000          0.000000         
1715.000000       0.000000          0.000000          0.000000         
1725.000000       0.000000          0.000000          0.000000         
1735.000000       0.100000          0.000000          0.000000         
1745.000000       0.200000          0.000000          0.000000         
1755.000000       0.100000          0.000000          0.000000         
1766.000000       0.090909          0.000000          0.000000         
1776.000000       0.000000          0.000000          0.000000         
1786.000000       0.100000          0.000000          0.000000         
1796.000000       0.000000          0.000000          0.000000         
1806.000000       0.100000          0.000000          0.000000         
1816.000000       0.000000          0.000000          0.000000         
1827.000000       0.000000          0.000000          0.000000         
1837.000000       0.100000          0.000000          0.000000         
1847.000000       0.000000          0.000000          0.000000         
1857.000000       0.000000          0.000000          0.000000         
1867.000000       0.000000          0.000000          0.000000         
1877.000000       0.100000          0.000000          0.000000         
1887.000000       0.200000          0.000000          0.000000         
1898.000000       0.000000          0.000000          0.000000         
1908.000000       0.000000          0.000000          0.000000         
1918.000000       0.100000          0.000000          0.000000         
1928.000000       0.000000          0.000000          0.000000         
1938.000000       0.100000          0.000000          0.000000         
1949.000000       0.090909          0.000000          0.000000         
1959.000000       0.100000          0.000000          0.000000         
1969.000000       0.100000          0.000000          0.000000         
1979.000000       0.000000          0.000000          0.000000         
1989.000000       0.000000          0.000000          0.000000         
1999.000000       0.000000          0.000000          0.000000         
2010.000000       0.000000          0.000000          0.000000         
2020.000000       0.000000          0.000000          0.000000         
2030.000000       0.000000          0.000000          0.000000         
2041.000000       0.000000          0.000000          0.000000         
2051.000000       0.200000          0.000000          0.000000         
2061.000000       0.000000          0.000000          0.000000         
2071.000000       0.000000          0.000000          0.000000         
2081.000000       0.000000          0.000000          0.000000         
2092.000000       0.000000          0.000000          0.000000         
2102.000000       0.000000          0.000000          0.000000         
2112.000000       0.000000          0.000000          0.000000         
2122.000000       0.200000          0.000000          0.000000         
2132.000000       0.000000          0.000000          0.000000         
2143.000000       0.000000          0.000000          0.000000         
2153.000000       0.000000          0.000000          0.000000         
2163.000000       0.000000          0.000000          0.000000         
2173.000000       0.000000          0.000000          0.000000         
2183.000000       0.000000          0.000000          0.000000         
2194.000000       0.181818          0.000000          0.000000         
2204.000000       0.000000          0.000000          0.000000         
2214.000000       0.000000          0.000000          0.000000         
2224.000000       0.000000          0.000000          0.000000         
2234.000000       0.000000          0.000000          0.000000         
2244.000000       0.000000          0.000000          0.000000         
2255.000000       0.000000          0.000000          0.000000         
2265.000000       0.000000          0.000000          0.000000         
2275.000000       0.200000          0.000000          0.000000         
2285.000000       0.000000          0.000000          0.000000         
2295.000000       0.000000          0.000000          0.000000         
2305.000000       0.000000          0.000000          0.000000         
2316.000000       0.000000          0.000000          0.000000         
2326.000000       0.000000          0.000000          0.000000         
