TIMESTAMP        work-RQ          work-RD          work-WR          
1518731362 417372 14861701883 4754163525
1518731372 417420 14861712591 4754171166
1518731383 417468 14861723299 4754178825
1518731393 417516 14861734007 4754186466
1518731403 417564 14861744715 4754194107
1518731413 417614 14861755423 4754201748
1518731423 417662 14861766131 4754209389
1518731434 417711 14861776839 4754217030
1518731444 417759 14861787547 4754224671
1518731454 417805 14861798255 4754232312
1518731464 417853 14861808963 4754239953
1518731474 417901 14861819671 4754247594
1518731484 417949 14861830379 4754255235
1518731495 417997 14861841087 4754262876
1518731505 418045 14861851795 4754270517
1518731515 418093 14861862503 4754278158
1518731525 418141 14861873211 4754285799
1518731535 418189 14861883919 4754293440
1518731545 418237 14861894627 4754301081
1518731556 418285 14861905335 4754308722
1518731566 418333 14861916043 4754316363
1518731576 418381 14861926751 4754324005
1518731586 418429 14861937459 4754331646
1518731596 418477 14861948167 4754339287
1518731607 418525 14861958875 4754346927
1518731617 418573 14861969583 4754354586
1518731627 418621 14861980291 4754362227
1518731637 418669 14861990999 4754369868
1518731647 418717 14862001707 4754377509
1518731658 418765 14862012415 4754385150
1518731668 418813 14862023123 4754392791
1518731678 418861 14862033831 4754400432
1518731688 418909 14862044539 4754408073
1518731698 418957 14862055247 4754415714
1518731709 419005 14862065955 4754423355
1518731719 419055 14862076663 4754430996
1518731729 419103 14862087371 4754438637
1518731739 419151 14862098079 4754446278
1518731750 419197 14862108787 4754453919
1518731760 419245 14862119495 4754461560
1518731770 419293 14862130203 4754469201
1518731780 419341 14862140911 4754476842
1518731790 419389 14862151619 4754484483
1518731801 419437 14862162327 4754492124
1518731811 419485 14862173035 4754499765
1518731821 419533 14862183743 4754507406
1518731831 419581 14862194451 4754515047
1518731841 419629 14862205159 4754522688
1518731852 419677 14862215867 4754530329
1518731862 419725 14862226575 4754537970
1518731872 419773 14862237283 4754545629
1518731882 419821 14862247991 4754553270
1518731892 419869 14862258699 4754560911
1518731903 419917 14862269407 4754568552
1518731913 419965 14862280115 4754576193
1518731923 420013 14862290823 4754583834
1518731933 420061 14862301531 4754591475
1518731943 420109 14862312239 4754599116
1518731953 420157 14862322947 4754606757
1518731964 420205 14862333655 4754614398
1518731974 420253 14862344363 4754622039
1518731984 420303 14862355071 4754629680
1518731994 420351 14862365779 4754637321
1518732004 420399 14862376487 4754644962
1518732015 420449 14862387195 4754652603
1518732025 420495 14862397903 4754660244
1518732035 420543 14862408611 4754667885
1518732045 420591 14862419319 4754675526
1518732055 420639 14862430027 4754683167
1518732065 420687 14862440735 4754690807
1518732075 420735 14862451443 4754698448
1518732086 420783 14862462151 4754706089
1518732096 420831 14862472859 4754713730
1518732106 420879 14862483567 4754721371
1518732116 420927 14862494275 4754729012
1518732126 420975 14862504983 4754736653
1518732136 421025 14862515691 4754744294
1518732147 421073 14862526399 4754751935
1518732157 421121 14862537107 4754759576
1518732167 421170 14862547815 4754767217
1518732177 421218 14862558523 4754774858
1518732187 421266 14862569231 4754782499
1518732197 421314 14862579939 4754790140
1518732208 421362 14862590647 4754797781
1518732218 421410 14862601355 4754805422
1518732228 421460 14862612063 4754813082
1518732238 421508 14862622771 4754820723
1518732248 421556 14862633479 4754828364
1518732258 421604 14862644187 4754836005
1518732269 421652 14862654895 4754843646
1518732279 421702 14862665603 4754851287
1518732289 421750 14862676311 4754858928
1518732299 421798 14862687019 4754866569
1518732309 421846 14862697727 4754874210
1518732319 421894 14862708435 4754881851
1518732330 421942 14862719143 4754889492
1518732340 421994 14862729851 4754897133
1518732350 422042 14862740559 4754904774
1518732360 422090 14862751267 4754912415
1518732370 422138 14862761975 4754920056
1518732381 422184 14862772683 4754927697
1518732391 422232 14862783391 4754935338
1518732401 422280 14862794099 4754942979
1518732411 422328 14862804807 4754950620
1518732421 422376 14862815515 4754958261
1518732431 422424 14862826223 4754965902
1518732442 422472 14862836931 4754973543
1518732452 422520 14862847639 4754981184
1518732462 422568 14862858347 4754988825
1518732472 422616 14862869055 4754996466
1518732482 422664 14862879763 4755004107
1518732492 422714 14862890471 4755011748
1518732502 422762 14862901179 4755019389
1518732513 422810 14862911887 4755027029
1518732523 422858 14862922595 4755034670
1518732533 422906 14862933303 4755042311
1518732543 422954 14862944011 4755049952
1518732553 423002 14862954719 4755057593
1518732563 423050 14862965427 4755065233
1518732573 423098 14862976135 4755072874
1518732584 423148 14862986843 4755080515
1518732594 423196 14862997551 4755088156
1518732604 423244 14863008259 4755095816
1518732614 423292 14863018967 4755103457
1518732624 423340 14863029675 4755111098
1518732634 423388 14863040383 4755118739
1518732645 423436 14863051091 4755126380
1518732655 423484 14863061799 4755134021
1518732665 423532 14863072507 4755141662
1518732675 423582 14863083215 4755149303
1518732685 423630 14863093923 4755156944
1518732695 423678 14863104631 4755164585
1518732705 423726 14863115339 4755172226
1518732716 423776 14863126047 4755179867
1518732727 423824 14863136755 4755187508
1518732737 423872 14863147463 4755195149
1518732747 423918 14863158171 4755202790
1518732757 423966 14863168879 4755210431
1518732767 424014 14863179587 4755218072
1518732777 424062 14863190295 4755225715
1518732788 424110 14863201003 4755233356
1518732798 424158 14863211711 4755240997
1518732808 424206 14863222419 4755248638
1518732818 424254 14863233127 4755256279
1518732828 424302 14863243835 4755263920
1518732838 424350 14863254543 4755271561
1518732849 424398 14863265251 4755279202
1518732860 424446 14863275959 4755286843
1518732870 424494 14863286667 4755294484
1518732880 424542 14863297375 4755302125
1518732890 424590 14863308083 4755309766
1518732900 424638 14863318791 4755317407
1518732910 424686 14863329499 4755325048
1518732920 424734 14863340207 4755332689
1518732931 424782 14863350915 4755340330
1518732941 424830 14863361623 4755347971
1518732951 424878 14863372331 4755355612
1518732961 424926 14863383039 4755363253
1518732971 424974 14863393747 4755370894
1518732982 425022 14863404455 4755378535
1518732992 425070 14863415163 4755386175
1518733002 425118 14863425871 4755393816
1518733012 425168 14863436579 4755401457
1518733022 425216 14863447287 4755409098
1518733032 425264 14863457995 4755416739
1518733042 425310 14863468703 4755424380
1518733053 425358 14863479411 4755432021
1518733063 425406 14863490119 4755439662
1518733073 425454 14863500827 4755447303
1518733083 425502 14863511535 4755454944
1518733093 425550 14863522243 4755462585
1518733103 425598 14863532951 4755470226
1518733113 425646 14863543659 4755477867
1518733124 425696 14863554367 4755485508
1518733134 425744 14863565075 4755493149
1518733144 425802 14863575783 4755500809
1518733154 425851 14863586491 4755508450
1518733164 425899 14863597199 4755516091
1518733174 425947 14863607907 4755523732
1518733185 425995 14863618615 4755531373
1518733195 426043 14863629323 4755539014
1518733205 426091 14863640031 4755546655
1518733215 426139 14863650739 4755554296
1518733225 426187 14863661447 4755561937
1518733235 426235 14863672155 4755569578
1518733245 426283 14863682863 4755577219
1518733256 426331 14863693571 4755584860
1518733266 426379 14863704279 4755592501
1518733276 426427 14863714987 4755600142
1518733286 426475 14863725695 4755607783
1518733296 426523 14863736403 4755615424
1518733306 426571 14863747111 4755623065
1518733316 426619 14863757819 4755630706
1518733327 426667 14863768527 4755638347
1518733337 426715 14863779235 4755645988
1518733347 426763 14863789943 4755653629
1518733357 426813 14863800651 4755661270
1518733367 426863 14863811359 4755668911
1518733377 426911 14863822067 4755676552
1518733388 426961 14863832775 4755684193
1518733398 427009 14863843483 4755691834
1518733408 427057 14863854191 4755699475
1518733418 427105 14863864899 4755707116
1518733428 427151 14863875607 4755714757
1518733438 427199 14863886315 4755722398
1518733448 427249 14863897023 4755730039
1518733459 427297 14863907731 4755737680
1518733469 427346 14863918439 4755745321
1518733479 427395 14863929147 4755752962
1518733489 427444 14863939855 4755760603
1518733499 427492 14863950563 4755768244
1518733509 427540 14863961271 4755775885
1518733519 427588 14863971979 4755783526
1518733530 427636 14863982687 4755791167
1518733540 427684 14863993395 4755798808
1518733550 427732 14864004103 4755806449
1518733560 427780 14864014811 4755814090
1518733570 427828 14864025519 4755821731
1518733580 427876 14864036227 4755829372
1518733590 427924 14864046935 4755837013
1518733601 427972 14864057643 4755844654
1518733611 428020 14864068351 4755852295
1518733621 428068 14864079059 4755859936
1518733631 428116 14864089767 4755867577
1518733641 428173 14864108481 4755879221
1518733651 428230 14864127199 4755890886
1518733662 428287 14864145919 4755902533
1518733672 428341 14864161967 4755912844
1518733682 428401 14864183351 4755925823
1518733692 428461 14864204735 4755938802
1518733703 428521 14864226119 4755951781
1518733713 428581 14864247503 4755964760
1518733723 428643 14864268887 4755977739
1518733733 428704 14864290271 4755990718
1518733743 428765 14864311655 4756003697
1518733754 428826 14864333039 4756016676
1518733764 428885 14864354423 4756029655
1518733774 428946 14864375807 4756042634
1518733784 429007 14864397191 4756055613
1518733795 429068 14864418575 4756068592
1518733805 429129 14864439959 4756081571
1518733815 429190 14864461343 4756094550
1518733825 429251 14864482727 4756107529
1518733835 429311 14864504111 4756120508
1518733845 429371 14864525495 4756133487
1518733855 429431 14864546879 4756146466
1518733866 429491 14864568263 4756159445
1518733876 429551 14864589647 4756172424
1518733886 429611 14864611031 4756185403
1518733896 429671 14864632415 4756198382
1518733906 429731 14864653799 4756211361
1518733916 429791 14864675183 4756224340
1518733927 429851 14864696567 4756237319
1518733937 429913 14864717951 4756250298
1518733947 429973 14864739335 4756263277
1518733957 430033 14864760719 4756276256
1518733967 430093 14864782103 4756289235
1518733977 430153 14864803487 4756302214
1518733988 430213 14864824871 4756315192
1518733998 430273 14864846255 4756328171
1518734008 430333 14864867639 4756341150
1518734018 430393 14864889023 4756354129
1518734028 430453 14864910407 4756367108
1518734038 430513 14864931791 4756380087
1518734048 430573 14864953175 4756393066
1518734059 430635 14864974559 4756406045
1518734069 430695 14864995943 4756419024
1518734079 430755 14865017327 4756432003
1518734089 430815 14865038711 4756444982
1518734099 430873 14865060095 4756457961
1518734109 430933 14865081479 4756470940
1518734120 430993 14865102863 4756483919
1518734130 431053 14865124247 4756496898
1518734140 431113 14865145631 4756509877
1518734150 431173 14865167015 4756522856
1518734160 431233 14865188399 4756535835
1518734170 431293 14865209783 4756548814
1518734181 431353 14865231167 4756561812
1518734191 431413 14865252551 4756574791
1518734201 431473 14865273935 4756587770
1518734211 431533 14865295319 4756600749
1518734221 431593 14865316703 4756613728
1518734231 431653 14865338087 4756626707
1518734241 431713 14865359471 4756639686
1518734252 431773 14865380855 4756652665
1518734262 431833 14865402239 4756665644
1518734272 431893 14865423623 4756678623
1518734282 431953 14865445007 4756691602
1518734292 432013 14865466391 4756704581
1518734302 432073 14865487775 4756717560
1518734313 432133 14865509159 4756730539
1518734323 432193 14865530543 4756743517
1518734333 432253 14865551927 4756756496
1518734343 432313 14865573311 4756769475
1518734353 432373 14865594695 4756782454
1518734363 432434 14865616079 4756795433
1518734374 432495 14865637463 4756808411
1518734384 432556 14865658847 4756821390
1518734394 432617 14865680231 4756834369
1518734404 432678 14865701615 4756847348
1518734414 432741 14865722999 4756860327
1518734424 432802 14865744383 4756873306
1518734435 432863 14865765767 4756886285
1518734445 432924 14865787151 4756899264
1518734455 432983 14865808535 4756912243
1518734465 433044 14865829919 4756925222
1518734475 433105 14865851303 4756938201
1518734485 433166 14865872687 4756951180
1518734496 433227 14865894071 4756964159
1518734506 433288 14865915455 4756977138
1518734517 433349 14865936839 4756990117
1518734528 433410 14865958223 4757003096
1518734539 433471 14865979607 4757016075
1518734549 433532 14866000991 4757029054
1518734561 433595 14866022375 4757042033
1518734571 433656 14866043759 4757055012
1518734582 433717 14866065143 4757067991
1518734592 433775 14866086527 4757080970
1518734604 433836 14866107911 4757093949
1518734614 433897 14866129295 4757106928
1518734624 433958 14866150679 4757119907
1518734634 434019 14866172063 4757132886
1518734644 434080 14866193447 4757145865
1518734655 434142 14866214831 4757158844
1518734665 434203 14866236215 4757171823
1518734675 434264 14866257599 4757184802
1518734685 434325 14866278983 4757197781
1518734696 434384 14866300367 4757210760
1518734706 434444 14866321751 4757223739
1518734716 434504 14866343135 4757236718
1518734726 434564 14866364519 4757249697
1518734738 434624 14866385903 4757262676
1518734748 434684 14866407287 4757275674
1518734758 434746 14866428671 4757288653
1518734769 434804 14866450055 4757301632
1518734780 434864 14866471439 4757314611
1518734790 434924 14866492823 4757327590
1518734800 434984 14866514207 4757340569
1518734810 435044 14866535591 4757353548
1518734823 435104 14866556975 4757366527
1518734833 435166 14866578359 4757379506
1518734843 435226 14866599743 4757392485
1518734853 435286 14866621127 4757405464
1518734864 435347 14866642511 4757418443
1518734874 435406 14866663895 4757431422
1518734886 435466 14866685279 4757444401
1518734896 435526 14866706663 4757457380
1518734906 435588 14866728047 4757470359
1518734916 435648 14866749431 4757483338
1518734928 435708 14866770815 4757496317
1518734939 435770 14866792199 4757509296
1518734950 435830 14866813583 4757522275
1518734960 435891 14866834967 4757535254
1518734970 435949 14866856351 4757548233
1518734980 436011 14866877735 4757561212
1518734992 436071 14866899119 4757574191
1518735002 436131 14866920503 4757587170
1518735012 436191 14866941887 4757600149
1518735022 436251 14866963271 4757613128
1518735032 436309 14866984655 4757626107
1518735042 436369 14867006039 4757639086
1518735053 436429 14867027423 4757652065
1518735063 436491 14867048807 4757665044
1518735073 436551 14867070191 4757678023
1518735084 436611 14867091575 4757691002
1518735094 436671 14867112959 4757703981
1518735104 436729 14867134343 4757716960
1518735115 436791 14867155727 4757729939
1518735125 436851 14867177111 4757742918
1518735135 436911 14867198495 4757755897
1518735145 436971 14867219879 4757768876
1518735155 437029 14867241263 4757781855
1518735166 437089 14867262647 4757794834
1518735176 437149 14867284031 4757807813
1518735186 437209 14867305415 4757820792
1518735196 437269 14867326799 4757833771
1518735206 437329 14867348183 4757846750
1518735216 437389 14867369567 4757859729
1518735228 437449 14867390951 4757872708
1518735238 437509 14867412335 4757885687
1518735248 437569 14867433719 4757898665
1518735259 437629 14867455103 4757911644
1518735269 437689 14867476487 4757924623
1518735281 437751 14867497871 4757937602
1518735291 437811 14867519255 4757950581
1518735301 437871 14867540639 4757963560
1518735312 437931 14867562023 4757976538
1518735324 437989 14867583407 4757989517
1518735334 438049 14867604791 4758002496
1518735344 438097 14867615499 4758010137
1518735356 438147 14867626207 4758017778
1518735368 438196 14867636915 4758025438
1518735378 438245 14867647623 4758033079
1518735389 438294 14867658331 4758040720
1518735400 438340 14867669039 4758048361
1518735410 438388 14867679747 4758056002
1518735421 438436 14867690455 4758063643
1518735431 438484 14867701163 4758071284
1518735441 438532 14867711871 4758078925
1518735453 438582 14867722579 4758086566
1518735463 438630 14867733287 4758094207
1518735473 438678 14867743995 4758101848
1518735483 438726 14867754703 4758109489
1518735495 438773 14867765411 4758117130
1518735505 438822 14867776119 4758124771
1518735515 438871 14867786827 4758132412
1518735526 438920 14867797535 4758140053
1518735536 438969 14867808243 4758147694
1518735546 439018 14867818951 4758155335
1518735556 439067 14867829659 4758162976
1518735566 439116 14867840367 4758170617
1518735576 439165 14867851075 4758178258
1518735587 439213 14867861783 4758185899
1518735597 439261 14867872491 4758193540
1518735607 439309 14867883199 4758201181
1518735618 439357 14867893907 4758208822
1518735628 439405 14867904615 4758216463
1518735638 439453 14867915323 4758224104
1518735649 439501 14867926031 4758231745
1518735659 439549 14867936739 4758239386
1518735670 439599 14867947447 4758247027
1518735682 439647 14867958155 4758254668
1518735693 439695 14867968863 4758262309
1518735703 439741 14867979571 4758269950
1518735713 439789 14867990279 4758277591
1518735723 439837 14868000987 4758285232
1518735733 439885 14868011695 4758292873
1518735744 439933 14868022403 4758300514
1518735754 439981 14868033111 4758308155
1518735764 440029 14868043819 4758315796
1518735774 440077 14868054527 4758323437
1518735784 440125 14868065235 4758331078
1518735795 440175 14868075943 4758338719
1518735805 440223 14868086651 4758346360
1518735815 440271 14868097359 4758354001
1518735826 440319 14868108067 4758361642
1518735836 440367 14868118775 4758369283
1518735846 440415 14868129483 4758376924
1518735856 440461 14868140191 4758384565
1518735867 440509 14868150899 4758392206
1518735878 440557 14868161607 4758399847
1518735889 440605 14868172315 4758407488
1518735899 440653 14868183023 4758415129
1518735911 440703 14868193731 4758422770
1518735921 440751 14868204439 4758430411
1518735931 440799 14868215147 4758438052
1518735941 440847 14868225855 4758445693
1518735951 440893 14868236563 4758453334
1518735961 440941 14868247271 4758460975
1518735971 440989 14868257979 4758468616
1518735982 441037 14868268687 4758476257
1518735995 441085 14868279395 4758483898
1518736005 441134 14868290103 4758491539
1518736015 441183 14868300811 4758499180
1518736027 441234 14868311519 4758506821
1518736037 441283 14868322227 4758514462
1518736047 441332 14868332935 4758522103
1518736057 441379 14868343643 4758529744
1518736069 441428 14868354351 4758537385
1518736079 441476 14868365059 4758545026
1518736089 441524 14868375767 4758552667
1518736100 441572 14868386475 4758560308
1518736110 441620 14868397183 4758567968
1518736120 441668 14868407891 4758575609
1518736130 441716 14868418599 4758583250
1518736142 441766 14868429307 4758590891
1518736152 441814 14868440015 4758598532
1518736163 441862 14868450723 4758606173
1518736173 441908 14868461431 4758613814
1518736183 441956 14868472139 4758621455
1518736195 442004 14868482847 4758629096
1518736206 442053 14868493555 4758636737
1518736216 442104 14868504263 4758644378
1518736226 442151 14868514971 4758652019
1518736236 442200 14868525679 4758659660
1518736246 442249 14868536387 4758667301
1518736256 442297 14868547095 4758674942
1518736267 442345 14868557803 4758682583
1518736277 442393 14868568511 4758690224
1518736287 442441 14868579219 4758697865
1518736297 442489 14868589927 4758705506
1518736307 442537 14868600635 4758713147
1518736317 442585 14868611343 4758720788
1518736328 442633 14868622051 4758728429
1518736338 442681 14868632759 4758736070
1518736348 442729 14868643467 4758743711
1518736358 442777 14868654175 4758751352
1518736369 442825 14868664883 4758758993
1518736379 442873 14868675591 4758766633
1518736390 442921 14868686299 4758774274
1518736400 442971 14868697007 4758781915
1518736410 443019 14868707715 4758789556
1518736421 443067 14868718423 4758797197
1518736431 443115 14868729131 4758804838
1518736441 443163 14868739839 4758812479
1518736451 443211 14868750547 4758820120
1518736461 443260 14868761255 4758827760
1518736471 443310 14868771963 4758835401
1518736481 443358 14868782671 4758843042
1518736492 443406 14868793379 4758850683
1518736502 443454 14868804087 4758858324
1518736512 443500 14868814795 4758865965
1518736522 443548 14868825503 4758873606
1518736532 443596 14868836211 4758881247
1518736543 443644 14868846919 4758888888
1518736553 443692 14868857627 4758896529
1518736563 443740 14868868335 4758904170
1518736574 443788 14868879043 4758911811
1518736584 443836 14868889751 4758919452
1518736594 443884 14868900459 4758927093
1518736604 443932 14868911167 4758934734
1518736615 443980 14868921875 4758942375
1518736625 444028 14868932583 4758950016
1518736636 444076 14868943291 4758957657
1518736646 444124 14868953999 4758965298
1518736656 444173 14868964707 4758972939
1518736666 444222 14868975415 4758980580
1518736677 444271 14868986123 4758988221
1518736687 444320 14868996831 4758995862
1518736697 444369 14869007539 4759003503
1518736707 444418 14869018247 4759011144
1518736717 444467 14869028955 4759018785
1518736727 444516 14869039663 4759026426
1518736737 444565 14869050371 4759034067
1518736748 444614 14869061079 4759041708
1518736758 444663 14869071787 4759049349
1518736768 444714 14869082495 4759056990
1518736779 444763 14869093203 4759064631
1518736789 444812 14869103911 4759072272
1518736799 444859 14869114619 4759079913
1518736809 444908 14869125327 4759087554
1518736819 444957 14869136037 4759095195
1518736829 445006 14869146747 4759102837
1518736839 445055 14869157457 4759110479
1518736850 445104 14869168167 4759118121
1518736860 445153 14869178877 4759125763
1518736870 445202 14869189587 4759133405
1518736881 445251 14869200297 4759141047
1518736891 445300 14869211007 4759148689
1518736901 445349 14869221717 4759156331
1518736911 445398 14869232427 4759163992
1518736921 445447 14869243137 4759171634
1518736932 445496 14869253847 4759179276
1518736942 445545 14869264557 4759186918
1518736952 445593 14869275269 4759194561
1518736962 445641 14869285981 4759202204
1518736972 445689 14869296693 4759209847
1518736982 445737 14869307405 4759217490
1518736992 445785 14869318117 4759225133
1518737003 445833 14869328829 4759232776
1518737013 445881 14869339541 4759240419
1518737023 445929 14869350253 4759248062
1518737033 445977 14869360965 4759255705
1518737043 446035 14869371677 4759263348
1518737053 446083 14869382389 4759270991
1518737063 446132 14869393101 4759278634
1518737074 446181 14869403813 4759286277
1518737084 446232 14869414525 4759293920
1518737094 446281 14869425237 4759301563
1518737104 446330 14869435949 4759309206
1518737114 446379 14869446661 4759316849
1518737124 446426 14869457373 4759324492
1518737134 446474 14869468085 4759332135
1518737145 446522 14869478797 4759339778
1518737155 446570 14869489509 4759347421
