TIMESTAMP        scratch-RQ       scratch-RD       scratch-WR       
1518729879 3476488 1332215022194 758917428770
1518729890 3476488 1332215022194 758917428770
1518729900 3476488 1332215022194 758917428770
1518729910 3476488 1332215022194 758917428770
1518729920 3476488 1332215022194 758917428770
1518729930 3476488 1332215022194 758917428770
1518729940 3476492 1332215022194 758917428770
1518729950 3476492 1332215022194 758917428770
1518729961 3476492 1332215022194 758917428770
1518729971 3476492 1332215022194 758917428770
1518729981 3476492 1332215022194 758917428770
1518729991 3476492 1332215022194 758917428770
1518730001 3476492 1332215022194 758917428770
1518730011 3476496 1332215022194 758917428770
1518730021 3476496 1332215022194 758917428770
1518730032 3476496 1332215022194 758917428770
1518730042 3476496 1332215022194 758917428770
1518730052 3476496 1332215022194 758917428770
1518730062 3476496 1332215022194 758917428770
1518730072 3476496 1332215022194 758917428770
1518730082 3476500 1332215022194 758917428770
1518730093 3476500 1332215022194 758917428770
1518730103 3476500 1332215022194 758917428770
1518730113 3476500 1332215022194 758917428770
1518730123 3476500 1332215022194 758917428770
1518730133 3476500 1332215022194 758917428770
1518730143 3476500 1332215022194 758917428770
1518730153 3476500 1332215022194 758917428770
1518730164 3476504 1332215022194 758917428770
1518730174 3476504 1332215022194 758917428770
1518730184 3476504 1332215022194 758917428770
1518730194 3476504 1332215022194 758917428770
1518730204 3476504 1332215022194 758917428770
1518730214 3476504 1332215022194 758917428770
1518730224 3476504 1332215022194 758917428770
1518730235 3476508 1332215022194 758917428770
1518730245 3476508 1332215022194 758917428770
1518730255 3476508 1332215022194 758917428770
1518730265 3476508 1332215022194 758917428770
1518730275 3476508 1332215022194 758917428770
1518730285 3476508 1332215022194 758917428770
1518730295 3476508 1332215022194 758917428770
1518730306 3476508 1332215022194 758917428770
1518730316 3476512 1332215022194 758917428770
1518730326 3476512 1332215022194 758917428770
1518730336 3476512 1332215022194 758917428770
1518730346 3476512 1332215022194 758917428770
1518730356 3476512 1332215022194 758917428770
1518730366 3476512 1332215022194 758917428770
1518730377 3476512 1332215022194 758917428770
1518730387 3476516 1332215022194 758917428770
1518730397 3476516 1332215022194 758917428770
1518730407 3476516 1332215022194 758917428770
1518730417 3476516 1332215022194 758917428770
1518730427 3476516 1332215022194 758917428770
1518730437 3476516 1332215022194 758917428770
1518730448 3476516 1332215022194 758917428770
1518730458 3476520 1332215022194 758917428770
1518730468 3476520 1332215022194 758917428770
1518730478 3476520 1332215022194 758917428770
1518730488 3476520 1332215022194 758917428770
1518730498 3476520 1332215022194 758917428770
1518730508 3476520 1332215022194 758917428770
1518730519 3476520 1332215022194 758917428770
1518730529 3476520 1332215022194 758917428770
1518730539 3476524 1332215022194 758917428770
1518730549 3476524 1332215022194 758917428770
1518730559 3476524 1332215022194 758917428770
1518730569 3476524 1332215022194 758917428770
1518730579 3476524 1332215022194 758917428770
1518730590 3476524 1332215022194 758917428770
1518730600 3476524 1332215022194 758917428770
1518730610 3476528 1332215022194 758917428770
1518730620 3476528 1332215022194 758917428770
1518730630 3476528 1332215022194 758917428770
1518730640 3476528 1332215022194 758917428770
1518730650 3476528 1332215022194 758917428770
1518730661 3476528 1332215022194 758917428770
1518730671 3476528 1332215022194 758917428770
1518730681 3476528 1332215022194 758917428770
1518730691 3476532 1332215022194 758917428770
1518730701 3476532 1332215022194 758917428770
1518730711 3476532 1332215022194 758917428770
1518730722 3476532 1332215022194 758917428770
1518730732 3476532 1332215022194 758917428770
1518730742 3476532 1332215022194 758917428770
1518730752 3476532 1332215022194 758917428770
1518730762 3476536 1332215022194 758917428770
1518730772 3476536 1332215022194 758917428770
1518730782 3476536 1332215022194 758917428770
1518730793 3476536 1332215022194 758917428770
1518730803 3476536 1332215022194 758917428770
1518730813 3476536 1332215022194 758917428770
1518730823 3476536 1332215022194 758917428770
1518730833 3476540 1332215022194 758917428770
1518730843 3476540 1332215022194 758917428770
1518730853 3476542 1332215022194 758917428770
1518730864 3476542 1332215022194 758917428770
1518730874 3476542 1332215022194 758917428770
1518730884 3476543 1332215022194 758917428770
1518730894 3476543 1332215022194 758917428770
1518730904 3476543 1332215022194 758917428770
1518730914 3476545 1332215022194 758917428770
1518730924 3476545 1332215022194 758917428770
1518730935 3476546 1332215022194 758917428770
1518730945 3476547 1332215022194 758917428770
1518730955 3476547 1332215022194 758917428770
1518730965 3476548 1332215022194 758917428770
1518730975 3476548 1332215022194 758917428770
1518730985 3476552 1332215022194 758917428770
1518730995 3476554 1332215022194 758917428770
1518731006 3476555 1332215022194 758917428770
1518731016 3476556 1332215022194 758917428770
1518731026 3476556 1332215022194 758917428770
1518731036 3476556 1332215022194 758917428770
1518731046 3476558 1332215022194 758917428770
1518731056 3476558 1332215022194 758917428770
1518731067 3476559 1332215022194 758917428770
1518731077 3476559 1332215022194 758917428770
1518731087 3476559 1332215022194 758917428770
1518731097 3476559 1332215022194 758917428770
1518731107 3476559 1332215022194 758917428770
1518731117 3476560 1332215022194 758917428770
1518731127 3476560 1332215022194 758917428770
1518731138 3476563 1332215022194 758917428770
1518731148 3476564 1332215022194 758917428770
1518731158 3476565 1332215022194 758917428770
1518731168 3476567 1332215022194 758917428770
1518731178 3476568 1332215022194 758917428770
1518731189 3476569 1332215022194 758917428770
1518731199 3476569 1332215022194 758917428770
1518731209 3476571 1332215022194 758917428770
1518731219 3476571 1332215022194 758917428770
1518731229 3476571 1332215022194 758917428770
1518731239 3476571 1332215022194 758917428770
1518731250 3476571 1332215022194 758917428770
1518731260 3476572 1332215022194 758917428770
1518731270 3476572 1332215022194 758917428770
1518731281 3476572 1332215022194 758917428770
1518731291 3476575 1332215022194 758917428770
1518731301 3476575 1332215022194 758917428770
1518731311 3476575 1332215022194 758917428770
1518731321 3476575 1332215022194 758917428770
1518731332 3476575 1332215022194 758917428770
1518731342 3476576 1332215022194 758917428770
1518731352 3476576 1332215022194 758917428770
1518731362 3476579 1332215022194 758917428770
1518731372 3476579 1332215022194 758917428770
1518731383 3476579 1332215022194 758917428770
1518731393 3476579 1332215022194 758917428770
1518731403 3476579 1332215022194 758917428770
1518731413 3476579 1332215022194 758917428770
1518731423 3476579 1332215022194 758917428770
1518731434 3476583 1332215022194 758917428770
1518731444 3476583 1332215022194 758917428770
1518731454 3476583 1332215022194 758917428770
1518731464 3476583 1332215022194 758917428770
1518731474 3476583 1332215022194 758917428770
1518731484 3476583 1332215022194 758917428770
1518731495 3476583 1332215022194 758917428770
1518731505 3476583 1332215022194 758917428770
1518731515 3476587 1332215022194 758917428770
1518731525 3476587 1332215022194 758917428770
1518731535 3476587 1332215022194 758917428770
1518731545 3476587 1332215022194 758917428770
1518731556 3476587 1332215022194 758917428770
1518731566 3476587 1332215022194 758917428770
1518731576 3476587 1332215022194 758917428770
1518731586 3476591 1332215022194 758917428770
1518731596 3476591 1332215022194 758917428770
1518731607 3476591 1332215022194 758917428770
1518731617 3476591 1332215022194 758917428770
1518731627 3476591 1332215022194 758917428770
1518731637 3476591 1332215022194 758917428770
1518731647 3476591 1332215022194 758917428770
1518731658 3476595 1332215022194 758917428770
1518731668 3476595 1332215022194 758917428770
1518731678 3476595 1332215022194 758917428770
1518731688 3476595 1332215022194 758917428770
1518731698 3476595 1332215022194 758917428770
1518731709 3476595 1332215022194 758917428770
1518731719 3476595 1332215022194 758917428770
1518731729 3476595 1332215022194 758917428770
1518731739 3476599 1332215022194 758917428770
1518731750 3476599 1332215022194 758917428770
1518731760 3476599 1332215022194 758917428770
1518731770 3476599 1332215022194 758917428770
1518731780 3476599 1332215022194 758917428770
1518731790 3476599 1332215022194 758917428770
1518731801 3476599 1332215022194 758917428770
1518731811 3476603 1332215022194 758917428770
1518731821 3476603 1332215022194 758917428770
1518731831 3476603 1332215022194 758917428770
1518731841 3476603 1332215022194 758917428770
1518731852 3476603 1332215022194 758917428770
1518731862 3476603 1332215022194 758917428770
1518731872 3476603 1332215022194 758917428770
1518731882 3476603 1332215022194 758917428770
1518731892 3476607 1332215022194 758917428770
1518731903 3476607 1332215022194 758917428770
1518731913 3476607 1332215022194 758917428770
1518731923 3476607 1332215022194 758917428770
1518731933 3476607 1332215022194 758917428770
1518731943 3476607 1332215022194 758917428770
1518731953 3476607 1332215022194 758917428770
1518731964 3476611 1332215022194 758917428770
1518731974 3476611 1332215022194 758917428770
1518731984 3476611 1332215022194 758917428770
1518731994 3476611 1332215022194 758917428770
1518732004 3476611 1332215022194 758917428770
1518732015 3476611 1332215022194 758917428770
1518732025 3476611 1332215022194 758917428770
1518732035 3476615 1332215022194 758917428770
1518732045 3476615 1332215022194 758917428770
1518732055 3476615 1332215022194 758917428770
1518732065 3476615 1332215022194 758917428770
1518732075 3476615 1332215022194 758917428770
1518732086 3476615 1332215022194 758917428770
1518732096 3476615 1332215022194 758917428770
1518732106 3476615 1332215022194 758917428770
1518732116 3476619 1332215022194 758917428770
1518732126 3476619 1332215022194 758917428770
1518732136 3476619 1332215022194 758917428770
1518732147 3476619 1332215022194 758917428770
1518732157 3476619 1332215022194 758917428770
1518732167 3476620 1332215022194 758917428770
1518732177 3476620 1332215022194 758917428770
1518732187 3476623 1332215022194 758917428770
1518732197 3476623 1332215022194 758917428770
1518732208 3476623 1332215022194 758917428770
1518732218 3476623 1332215022194 758917428770
1518732228 3476623 1332215022194 758917428770
1518732238 3476623 1332215022194 758917428770
1518732248 3476623 1332215022194 758917428770
1518732258 3476627 1332215022194 758917428770
1518732269 3476627 1332215022194 758917428770
1518732279 3476627 1332215022194 758917428770
1518732289 3476627 1332215022194 758917428770
1518732299 3476627 1332215022194 758917428770
1518732309 3476627 1332215022194 758917428770
1518732319 3476627 1332215022194 758917428770
1518732330 3476627 1332215022194 758917428770
1518732340 3476631 1332215022194 758917428770
1518732350 3476631 1332215022194 758917428770
1518732360 3476631 1332215022194 758917428770
1518732370 3476631 1332215022194 758917428770
1518732381 3476631 1332215022194 758917428770
1518732391 3476631 1332215022194 758917428770
1518732401 3476631 1332215022194 758917428770
1518732411 3476635 1332215022194 758917428770
1518732421 3476635 1332215022194 758917428770
1518732431 3476635 1332215022194 758917428770
1518732442 3476635 1332215022194 758917428770
1518732452 3476635 1332215022194 758917428770
1518732462 3476635 1332215022194 758917428770
1518732472 3476635 1332215022194 758917428770
1518732482 3476635 1332215022194 758917428770
1518732492 3476639 1332215022194 758917428770
1518732502 3476639 1332215022194 758917428770
1518732513 3476639 1332215022194 758917428770
1518732523 3476639 1332215022194 758917428770
1518732533 3476639 1332215022194 758917428770
1518732543 3476639 1332215022194 758917428770
1518732553 3476639 1332215022194 758917428770
1518732563 3476643 1332215022194 758917428770
1518732573 3476643 1332215022194 758917428770
1518732584 3476643 1332215022194 758917428770
1518732594 3476644 1332215022194 758917428770
1518732604 3476644 1332215022194 758917428770
1518732614 3476644 1332215022194 758917428770
1518732624 3476644 1332215022194 758917428770
1518732634 3476647 1332215022194 758917428770
1518732645 3476647 1332215022194 758917428770
1518732655 3476647 1332215022194 758917428770
1518732665 3476647 1332215022194 758917428770
1518732675 3476647 1332215022194 758917428770
1518732685 3476647 1332215022194 758917428770
1518732695 3476647 1332215022194 758917428770
1518732705 3476647 1332215022194 758917428770
1518732716 3476651 1332215022194 758917428770
1518732727 3476651 1332215022194 758917428770
1518732737 3476651 1332215022194 758917428770
1518732747 3476651 1332215022194 758917428770
1518732757 3476651 1332215022194 758917428770
1518732767 3476651 1332215022194 758917428770
1518732777 3476651 1332215022194 758917428770
1518732788 3476655 1332215022194 758917428770
1518732798 3476655 1332215022194 758917428770
1518732808 3476655 1332215022194 758917428770
1518732818 3476655 1332215022194 758917428770
1518732828 3476655 1332215022194 758917428770
1518732838 3476655 1332215022194 758917428770
1518732849 3476655 1332215022194 758917428770
1518732860 3476659 1332215022194 758917428770
1518732870 3476659 1332215022194 758917428770
1518732880 3476659 1332215022194 758917428770
1518732890 3476659 1332215022194 758917428770
1518732900 3476659 1332215022194 758917428770
1518732910 3476659 1332215022194 758917428770
1518732920 3476659 1332215022194 758917428770
1518732931 3476660 1332215022194 758917428770
1518732941 3476663 1332215022194 758917428770
1518732951 3476663 1332215022194 758917428770
1518732961 3476663 1332215022194 758917428770
1518732971 3476663 1332215022194 758917428770
1518732982 3476663 1332215022194 758917428770
1518732992 3476663 1332215022194 758917428770
1518733002 3476663 1332215022194 758917428770
1518733012 3476667 1332215022194 758917428770
1518733022 3476667 1332215022194 758917428770
1518733032 3476667 1332215022194 758917428770
1518733042 3476667 1332215022194 758917428770
1518733053 3476667 1332215022194 758917428770
1518733063 3476667 1332215022194 758917428770
1518733073 3476667 1332215022194 758917428770
1518733083 3476667 1332215022194 758917428770
1518733093 3476671 1332215022194 758917428770
1518733103 3476671 1332215022194 758917428770
1518733113 3476671 1332215022194 758917428770
1518733124 3476671 1332215022194 758917428770
1518733134 3476671 1332215022194 758917428770
1518733144 3476672 1332215022194 758917428770
1518733154 3476672 1332215022194 758917428770
1518733164 3476675 1332215022194 758917428770
1518733174 3476675 1332215022194 758917428770
1518733185 3476675 1332215022194 758917428770
1518733195 3476675 1332215022194 758917428770
1518733205 3476675 1332215022194 758917428770
1518733215 3476675 1332215022194 758917428770
1518733225 3476675 1332215022194 758917428770
1518733235 3476679 1332215022194 758917428770
1518733245 3476679 1332215022194 758917428770
1518733256 3476679 1332215022194 758917428770
1518733266 3476679 1332215022194 758917428770
1518733276 3476679 1332215022194 758917428770
1518733286 3476679 1332215022194 758917428770
1518733296 3476679 1332215022194 758917428770
1518733306 3476679 1332215022194 758917428770
1518733316 3476683 1332215022194 758917428770
1518733327 3476683 1332215022194 758917428770
1518733337 3476683 1332215022194 758917428770
1518733347 3476683 1332215022194 758917428770
1518733357 3476683 1332215022194 758917428770
1518733367 3476683 1332215022194 758917428770
1518733377 3476683 1332215022194 758917428770
1518733388 3476687 1332215022194 758917428770
1518733398 3476687 1332215022194 758917428770
1518733408 3476687 1332215022194 758917428770
1518733418 3476687 1332215022194 758917428770
1518733428 3476687 1332215022194 758917428770
1518733438 3476687 1332215022194 758917428770
1518733448 3476687 1332215022194 758917428770
1518733459 3476691 1332215022194 758917428770
1518733469 3476691 1332215022194 758917428770
1518733479 3476691 1332215022194 758917428770
1518733489 3476691 1332215022194 758917428770
1518733499 3476691 1332215022194 758917428770
1518733509 3476691 1332215022194 758917428770
1518733519 3476691 1332215022194 758917428770
1518733530 3476691 1332215022194 758917428770
1518733540 3476695 1332215022194 758917428770
1518733550 3476695 1332215022194 758917428770
1518733560 3476695 1332215022194 758917428770
1518733570 3476695 1332215022194 758917428770
1518733580 3476695 1332215022194 758917428770
1518733590 3476695 1332215022194 758917428770
1518733601 3476695 1332215022194 758917428770
1518733611 3476699 1332215022194 758917428770
1518733621 3476699 1332215022194 758917428770
1518733631 3476699 1332215022194 758917428770
1518733641 3476699 1332215022194 758917428770
1518733651 3476699 1332215022194 758917428770
1518733662 3476699 1332215022194 758917428770
1518733672 3476699 1332215022194 758917428770
1518733682 3476699 1332215022194 758917428770
1518733692 3476703 1332215022194 758917428770
1518733703 3476703 1332215022194 758917428770
1518733713 3476703 1332215022194 758917428770
1518733723 3476703 1332215022194 758917428770
1518733733 3476703 1332215022194 758917428770
1518733743 3476703 1332215022194 758917428770
1518733754 3476703 1332215022194 758917428770
1518733764 3476707 1332215022194 758917428770
1518733774 3476707 1332215022194 758917428770
1518733784 3476707 1332215022194 758917428770
1518733795 3476707 1332215022194 758917428770
1518733805 3476707 1332215022194 758917428770
1518733815 3476707 1332215022194 758917428770
1518733825 3476707 1332215022194 758917428770
1518733835 3476711 1332215022194 758917428770
1518733845 3476711 1332215022194 758917428770
1518733855 3476711 1332215022194 758917428770
1518733866 3476711 1332215022194 758917428770
1518733876 3476711 1332215022194 758917428770
1518733886 3476711 1332215022194 758917428770
1518733896 3476711 1332215022194 758917428770
1518733906 3476711 1332215022194 758917428770
1518733916 3476713 1332215022194 758917428770
1518733927 3476713 1332215022194 758917428770
1518733937 3476713 1332215022194 758917428770
1518733947 3476713 1332215022194 758917428770
1518733957 3476713 1332215022194 758917428770
1518733967 3476713 1332215022194 758917428770
1518733977 3476713 1332215022194 758917428770
1518733988 3476717 1332215022194 758917428770
1518733998 3476717 1332215022194 758917428770
1518734008 3476717 1332215022194 758917428770
1518734018 3476717 1332215022194 758917428770
1518734028 3476717 1332215022194 758917428770
1518734038 3476717 1332215022194 758917428770
1518734048 3476717 1332215022194 758917428770
1518734059 3476721 1332215022194 758917428770
1518734069 3476721 1332215022194 758917428770
1518734079 3476721 1332215022194 758917428770
1518734089 3476721 1332215022194 758917428770
1518734099 3476721 1332215022194 758917428770
1518734109 3476721 1332215022194 758917428770
1518734120 3476721 1332215022194 758917428770
1518734130 3476721 1332215022194 758917428770
1518734140 3476725 1332215022194 758917428770
1518734150 3476725 1332215022194 758917428770
1518734160 3476725 1332215022194 758917428770
1518734170 3476725 1332215022194 758917428770
1518734181 3476725 1332215022194 758917428770
1518734191 3476725 1332215022194 758917428770
1518734201 3476725 1332215022194 758917428770
1518734211 3476729 1332215022194 758917428770
1518734221 3476729 1332215022194 758917428770
1518734231 3476729 1332215022194 758917428770
1518734241 3476729 1332215022194 758917428770
1518734252 3476729 1332215022194 758917428770
1518734262 3476729 1332215022194 758917428770
1518734272 3476729 1332215022194 758917428770
1518734282 3476729 1332215022194 758917428770
1518734292 3476733 1332215022194 758917428770
1518734302 3476733 1332215022194 758917428770
1518734313 3476733 1332215022194 758917428770
1518734323 3476733 1332215022194 758917428770
1518734333 3476733 1332215022194 758917428770
1518734343 3476733 1332215022194 758917428770
1518734353 3476733 1332215022194 758917428770
1518734363 3476737 1332215022194 758917428770
1518734374 3476737 1332215022194 758917428770
1518734384 3476737 1332215022194 758917428770
1518734394 3476737 1332215022194 758917428770
1518734404 3476737 1332215022194 758917428770
1518734414 3476737 1332215022194 758917428770
1518734424 3476737 1332215022194 758917428770
1518734435 3476741 1332215022194 758917428770
1518734445 3476741 1332215022194 758917428770
1518734455 3476741 1332215022194 758917428770
1518734465 3476741 1332215022194 758917428770
1518734475 3476741 1332215022194 758917428770
1518734485 3476741 1332215022194 758917428770
1518734496 3476741 1332215022194 758917428770
1518734506 3476741 1332215022194 758917428770
1518734517 3476745 1332215022194 758917428770
1518734528 3476745 1332215022194 758917428770
1518734539 3476745 1332215022194 758917428770
1518734549 3476745 1332215022194 758917428770
1518734561 3476745 1332215022194 758917428770
1518734571 3476745 1332215022194 758917428770
1518734582 3476745 1332215022194 758917428770
1518734592 3476749 1332215022194 758917428770
1518734604 3476749 1332215022194 758917428770
1518734614 3476749 1332215022194 758917428770
1518734624 3476749 1332215022194 758917428770
1518734634 3476749 1332215022194 758917428770
1518734644 3476749 1332215022194 758917428770
1518734655 3476749 1332215022194 758917428770
1518734665 3476753 1332215022194 758917428770
1518734675 3476753 1332215022194 758917428770
1518734685 3476753 1332215022194 758917428770
1518734696 3476753 1332215022194 758917428770
1518734706 3476753 1332215022194 758917428770
1518734716 3476753 1332215022194 758917428770
1518734726 3476753 1332215022194 758917428770
1518734738 3476757 1332215022194 758917428770
1518734748 3476757 1332215022194 758917428770
1518734758 3476758 1332215022194 758917428770
1518734769 3476758 1332215022194 758917428770
1518734780 3476758 1332215022194 758917428770
1518734790 3476758 1332215022194 758917428770
1518734800 3476758 1332215022194 758917428770
1518734810 3476761 1332215022194 758917428770
1518734823 3476761 1332215022194 758917428770
1518734833 3476761 1332215022194 758917428770
1518734843 3476761 1332215022194 758917428770
1518734853 3476761 1332215022194 758917428770
1518734864 3476761 1332215022194 758917428770
1518734874 3476761 1332215022194 758917428770
1518734886 3476765 1332215022194 758917428770
1518734896 3476766 1332215022194 758917428770
1518734906 3476766 1332215022194 758917428770
1518734916 3476766 1332215022194 758917428770
1518734928 3476766 1332215022194 758917428770
1518734939 3476766 1332215022194 758917428770
1518734950 3476766 1332215022194 758917428770
1518734960 3476769 1332215022194 758917428770
1518734970 3476769 1332215022194 758917428770
1518734980 3476769 1332215022194 758917428770
1518734992 3476769 1332215022194 758917428770
1518735002 3476769 1332215022194 758917428770
1518735012 3476769 1332215022194 758917428770
1518735022 3476769 1332215022194 758917428770
1518735032 3476769 1332215022194 758917428770
1518735042 3476774 1332215022194 758917428770
1518735053 3476774 1332215022194 758917428770
1518735063 3476775 1332215022194 758917428770
1518735073 3476775 1332215022194 758917428770
1518735084 3476775 1332215022194 758917428770
1518735094 3476775 1332215022194 758917428770
1518735104 3476775 1332215022194 758917428770
1518735115 3476778 1332215022194 758917428770
1518735125 3476778 1332215022194 758917428770
1518735135 3476778 1332215022194 758917428770
1518735145 3476778 1332215022194 758917428770
1518735155 3476778 1332215022194 758917428770
1518735166 3476778 1332215022194 758917428770
1518735176 3476778 1332215022194 758917428770
1518735186 3476782 1332215022194 758917428770
1518735196 3476782 1332215022194 758917428770
1518735206 3476782 1332215022194 758917428770
1518735216 3476782 1332215022194 758917428770
1518735228 3476782 1332215022194 758917428770
1518735238 3476782 1332215022194 758917428770
1518735248 3476782 1332215022194 758917428770
1518735259 3476786 1332215022194 758917428770
1518735269 3476786 1332215022194 758917428770
1518735281 3476786 1332215022194 758917428770
1518735291 3476786 1332215022194 758917428770
1518735301 3476786 1332215022194 758917428770
1518735312 3476786 1332215022194 758917428770
1518735324 3476786 1332215022194 758917428770
1518735334 3476790 1332215022194 758917428770
1518735344 3476790 1332215022194 758917428770
1518735356 3476790 1332215022194 758917428770
1518735368 3476790 1332215022194 758917428770
1518735378 3476790 1332215022194 758917428770
1518735389 3476790 1332215022194 758917428770
1518735400 3476790 1332215022194 758917428770
1518735410 3476794 1332215022194 758917428770
1518735421 3476794 1332215022194 758917428770
1518735431 3476794 1332215022194 758917428770
1518735441 3476794 1332215022194 758917428770
1518735453 3476794 1332215022194 758917428770
1518735463 3476794 1332215022194 758917428770
1518735473 3476794 1332215022194 758917428770
1518735483 3476794 1332215022194 758917428770
1518735495 3476798 1332215022194 758917428770
1518735505 3476798 1332215022194 758917428770
1518735515 3476798 1332215022194 758917428770
1518735526 3476798 1332215022194 758917428770
1518735536 3476798 1332215022194 758917428770
1518735546 3476798 1332215022194 758917428770
1518735556 3476798 1332215022194 758917428770
1518735566 3476802 1332215022194 758917428770
1518735576 3476802 1332215022194 758917428770
1518735587 3476802 1332215022194 758917428770
1518735597 3476802 1332215022194 758917428770
1518735607 3476802 1332215022194 758917428770
1518735618 3476802 1332215022194 758917428770
1518735628 3476802 1332215022194 758917428770
1518735638 3476806 1332215022194 758917428770
1518735649 3476806 1332215022194 758917428770
1518735659 3476806 1332215022194 758917428770
1518735670 3476806 1332215022194 758917428770
1518735682 3476806 1332215022194 758917428770
1518735693 3476806 1332215022194 758917428770
1518735703 3476806 1332215022194 758917428770
1518735713 3476810 1332215022194 758917428770
1518735723 3476810 1332215022194 758917428770
1518735733 3476810 1332215022194 758917428770
1518735744 3476810 1332215022194 758917428770
1518735754 3476810 1332215022194 758917428770
1518735764 3476810 1332215022194 758917428770
1518735774 3476810 1332215022194 758917428770
1518735784 3476814 1332215022194 758917428770
1518735795 3476814 1332215022194 758917428770
1518735805 3476814 1332215022194 758917428770
1518735815 3476814 1332215022194 758917428770
1518735826 3476814 1332215022194 758917428770
1518735836 3476814 1332215022194 758917428770
1518735846 3476814 1332215022194 758917428770
1518735856 3476814 1332215022194 758917428770
1518735867 3476818 1332215022194 758917428770
1518735878 3476818 1332215022194 758917428770
1518735889 3476818 1332215022194 758917428770
1518735899 3476818 1332215022194 758917428770
1518735911 3476818 1332215022194 758917428770
1518735921 3476818 1332215022194 758917428770
1518735931 3476818 1332215022194 758917428770
1518735941 3476822 1332215022194 758917428770
1518735951 3476822 1332215022194 758917428770
1518735961 3476822 1332215022194 758917428770
1518735971 3476822 1332215022194 758917428770
1518735982 3476822 1332215022194 758917428770
1518735995 3476822 1332215022194 758917428770
1518736005 3476822 1332215022194 758917428770
1518736015 3476826 1332215022194 758917428770
1518736027 3476826 1332215022194 758917428770
1518736037 3476826 1332215022194 758917428770
1518736047 3476826 1332215022194 758917428770
1518736057 3476826 1332215022194 758917428770
1518736069 3476826 1332215022194 758917428770
1518736079 3476826 1332215022194 758917428770
1518736089 3476830 1332215022194 758917428770
1518736100 3476830 1332215022194 758917428770
1518736110 3476830 1332215022194 758917428770
1518736120 3476830 1332215022194 758917428770
1518736130 3476830 1332215022194 758917428770
1518736142 3476830 1332215022194 758917428770
1518736152 3476830 1332215022194 758917428770
1518736163 3476834 1332215022194 758917428770
1518736173 3476834 1332215022194 758917428770
1518736183 3476834 1332215022194 758917428770
1518736195 3476834 1332215022194 758917428770
1518736206 3476834 1332215022194 758917428770
1518736216 3476834 1332215022194 758917428770
1518736226 3476834 1332215022194 758917428770
1518736236 3476838 1332215022194 758917428770
1518736246 3476838 1332215022194 758917428770
1518736256 3476838 1332215022194 758917428770
1518736267 3476838 1332215022194 758917428770
1518736277 3476838 1332215022194 758917428770
1518736287 3476838 1332215022194 758917428770
1518736297 3476838 1332215022194 758917428770
1518736307 3476838 1332215022194 758917428770
1518736317 3476842 1332215022194 758917428770
1518736328 3476842 1332215022194 758917428770
1518736338 3476842 1332215022194 758917428770
1518736348 3476842 1332215022194 758917428770
1518736358 3476842 1332215022194 758917428770
