time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1518729534        0                 1737              0                 32214979          33073816          0                 98                774243613072      1234102427673     0                 24032            
1518729545        0                 1737              0                 32215042          33073877          0                 98                774243706535      1234102450633     0                 24032            
1518729555        0                 1737              0                 32215111          33073944          0                 98                774243809147      1234102474753     0                 24032            
1518729565        0                 1737              0                 32215912          33074743          0                 98                774244069759      1234102639049     0                 24032            
1518729575        0                 1737              0                 32216128          33074941          0                 98                774258450062      1234102705073     0                 24032            
1518729585        0                 1737              0                 32216322          33075133          0                 98                774283291840      1234102754777     0                 24032            
1518729595        0                 1737              0                 32216533          33075342          0                 98                774309185807      1234102807585     0                 24032            
1518729605        0                 1737              0                 32216754          33075561          0                 98                774334467366      1234102863337     0                 24032            
1518729616        0                 1737              0                 32216963          33075768          0                 98                774359953548      1234102916953     0                 24032            
1518729626        0                 1737              0                 32217146          33075949          0                 98                774383837640      1234102964513     0                 24032            
1518729636        0                 1737              0                 32218101          33076902          0                 98                774409889335      1234103160465     0                 24032            
1518729646        0                 1737              0                 32218311          33077110          0                 98                774434655479      1234103212633     0                 24032            
1518729656        0                 1737              0                 32218509          33077306          0                 98                774461058002      1234103264001     0                 24032            
1518729666        0                 1737              0                 32218700          33077495          0                 98                774486162151      1234103313513     0                 24032            
1518729677        0                 1737              0                 32218927          33077720          0                 98                774513352414      1234103370513     0                 24032            
1518729687        0                 1737              0                 32219112          33077903          0                 98                774536710549      1234103418561     0                 24032            
1518729697        0                 1737              0                 32219320          33078109          0                 98                774562422730      1234103470889     0                 24032            
1518729707        0                 1737              0                 32220277          33079064          0                 98                774588050138      1234103666577     0                 24032            
1518729717        0                 1737              0                 32220476          33079261          0                 98                774612687010      1234103717753     0                 24032            
1518729727        0                 1737              0                 32220663          33079446          0                 98                774637734720      1234103766433     0                 24032            
1518729737        0                 1737              0                 32220838          33079619          0                 98                774661476988      1234103812617     0                 24032            
1518729748        0                 1737              0                 32221055          33079834          0                 98                774686836874      1234103867249     0                 24032            
1518729758        0                 1737              0                 32221261          33080038          0                 98                774710138867      1234103919161     0                 24032            
1518729768        0                 1737              0                 32221454          33080229          0                 98                774734975198      1234103969057     0                 24032            
1518729778        0                 1737              0                 32221649          33080422          0                 98                774759469931      1234104018537     0                 24032            
1518729788        0                 1737              0                 32222579          33081350          0                 98                774782713542      1234104210001     0                 24032            
1518729798        0                 1737              0                 32222782          33081551          0                 98                774806890959      1234104262009     0                 24032            
1518729808        0                 1737              0                 32222971          33081738          0                 98                774831206936      1234104310817     0                 24032            
1518729819        0                 1737              0                 32223175          33081940          0                 98                774855637135      1234104362313     0                 24032            
1518729829        0                 1737              0                 32223355          33082118          0                 98                774878887870      1234104408241     0                 24032            
1518729839        0                 1737              0                 32223558          33082319          0                 98                774904256441      1234104460249     0                 24032            
1518729849        0                 1737              0                 32223743          33082502          0                 98                774926411288      1234104508513     0                 24032            
1518729859        0                 1737              0                 32224667          33083424          0                 98                774949304754      1234104698953     0                 24032            
1518729869        0                 1737              0                 32224855          33083610          0                 98                774972022121      1234104746833     0                 24032            
1518729880        0                 1737              0                 32225082          33083835          0                 98                774995481591      1234104803921     0                 24032            
1518729890        0                 1737              0                 32225258          33084009          0                 98                775016924183      1234104849017     0                 24032            
1518729900        0                 1737              0                 32225431          33084180          0                 98                775038585523      1234104894785     0                 24032            
1518729910        0                 1737              0                 32225616          33084363          0                 98                775061239059      1234104943049     0                 24032            
1518729920        0                 1737              0                 32225803          33084548          0                 98                775083341155      1234104991641     0                 24032            
1518729930        0                 1737              0                 32225909          33084651          0                 98                775086072788      1234105027865     0                 24032            
1518729940        0                 1737              0                 32226719          33085459          0                 98                775086330875      1234105194145     0                 24032            
1518729951        0                 1737              0                 32226821          33085559          0                 98                775087441330      1234105223849     0                 24032            
1518729961        0                 1737              0                 32226888          33085624          0                 98                775087582801      1234105247569     0                 24032            
1518729971        0                 1737              0                 32226949          33085683          0                 98                775087680537      1234105270041     0                 24032            
1518729981        0                 1737              0                 32227010          33085742          0                 98                775087771424      1234105292513     0                 24032            
1518729991        0                 1737              0                 32227089          33085819          0                 98                775087878697      1234105318121     0                 24032            
1518730001        0                 1737              0                 32227148          33085876          0                 98                775087966633      1234105340177     0                 24032            
1518730011        0                 1737              0                 32227967          33086693          0                 98                775088229935      1234105507033     0                 24032            
1518730022        0                 1737              0                 32228028          33086752          0                 98                775088321400      1234105529505     0                 24032            
1518730032        0                 1737              0                 32228097          33086819          0                 98                775088426071      1234105553641     0                 24032            
1518730042        0                 1737              0                 32228156          33086876          0                 98                775088514008      1234105575697     0                 24032            
1518730052        0                 1737              0                 32228224          33086942          0                 98                775088611417      1234105598617     0                 24032            
1518730062        0                 1737              0                 32228285          33087001          0                 98                775088703458      1234105621089     0                 24032            
1518730072        0                 1737              0                 32228363          33087077          0                 98                775088802525      1234105645801     0                 24032            
1518730082        0                 1737              0                 32229172          33087884          0                 98                775089058462      1234105811857     0                 24032            
1518730093        0                 1737              0                 32229233          33087943          0                 98                775089153659      1234105834329     0                 24032            
1518730103        0                 1737              0                 32229294          33088002          0                 98                775089246276      1234105856801     0                 24032            
1518730113        0                 1737              0                 32229370          33088076          0                 98                775089347931      1234105881385     0                 24032            
1518730123        0                 1737              0                 32229429          33088133          0                 98                775089435868      1234105903441     0                 24032            
1518730133        0                 1737              0                 32229499          33088201          0                 98                775089532949      1234105926489     0                 24032            
1518730143        0                 1737              0                 32229560          33088260          0                 98                775089622046      1234105948961     0                 24032            
1518730153        0                 1737              0                 32229629          33088327          0                 98                775089726289      1234105973097     0                 24032            
1518730164        0                 1737              0                 32230438          33089134          0                 98                775089982226      1234106139153     0                 24032            
1518730174        0                 1737              0                 32230506          33089200          0                 98                775090077095      1234106162073     0                 24032            
1518730184        0                 1737              0                 32230567          33089259          0                 98                775090166768      1234106184545     0                 24032            
1518730194        0                 1737              0                 32230645          33089335          0                 98                775090273599      1234106209257     0                 24032            
1518730204        0                 1737              0                 32230704          33089392          0                 98                775090361536      1234106231313     0                 24032            
1518730214        0                 1737              0                 32230767          33089453          0                 98                775090460622      1234106254201     0                 24032            
1518730224        0                 1737              0                 32230828          33089512          0                 98                775090550871      1234106276673     0                 24032            
1518730235        0                 1737              0                 32231649          33090331          0                 98                775090818978      1234106444297     0                 24032            
1518730245        0                 1737              0                 32231708          33090388          0                 98                775090906915      1234106466353     0                 24032            
1518730255        0                 1737              0                 32231778          33090456          0                 98                775091001456      1234106489401     0                 24032            
1518730265        0                 1737              0                 32231839          33090515          0                 98                775091092281      1234106511873     0                 24032            
1518730275        0                 1737              0                 32231908          33090582          0                 98                775091196096      1234106536009     0                 24032            
1518730285        0                 1737              0                 32231971          33090643          0                 98                775091293361      1234106558985     0                 24032            
1518730295        0                 1737              0                 32232039          33090709          0                 98                775091384618      1234106581905     0                 24032            
1518730306        0                 1737              0                 32232108          33090776          0                 98                775091490374      1234106606041     0                 24032            
1518730316        0                 1737              0                 32232921          33091587          0                 98                775091745191      1234106771713     0                 24032            
1518730326        0                 1737              0                 32232980          33091644          0                 98                775091841165      1234106793681     0                 24032            
1518730336        0                 1737              0                 32233041          33091703          0                 98                775091932998      1234106816153     0                 24032            
1518730346        0                 1737              0                 32233110          33091770          0                 98                775092041342      1234106840289     0                 24032            
1518730356        0                 1737              0                 32233176          33091834          0                 98                775092129279      1234106862793     0                 24032            
1518730366        0                 1737              0                 32233237          33091893          0                 98                775092223881      1234106885265     0                 24032            
1518730377        0                 1737              0                 32233307          33091961          0                 98                775092316290      1234106908313     0                 24032            
1518730387        0                 1737              0                 32234121          33092773          0                 98                775092594102      1234107075489     0                 24032            
1518730397        0                 1737              0                 32234180          33092830          0                 98                775092682040      1234107097545     0                 24032            
1518730407        0                 1737              0                 32234241          33092889          0                 98                775092778527      1234107120017     0                 24032            
1518730417        0                 1737              0                 32234309          33092955          0                 98                775092871513      1234107142937     0                 24032            
1518730427        0                 1737              0                 32234378          33093022          0                 98                775092968650      1234107167073     0                 24032            
1518730437        0                 1737              0                 32234446          33093088          0                 98                775093056588      1234107189705     0                 24032            
1518730448        0                 1737              0                 32234507          33093147          0                 98                775093154959      1234107212177     0                 24032            
1518730458        0                 1737              0                 32235318          33093956          0                 98                775093412425      1234107378649     0                 24032            
1518730468        0                 1737              0                 32235387          33094023          0                 98                775093508054      1234107402785     0                 24032            
1518730478        0                 1737              0                 32235456          33094090          0                 98                775093597088      1234107426313     0                 24032            
1518730488        0                 1737              0                 32235517          33094149          0                 98                775093693247      1234107448785     0                 24032            
1518730498        0                 1737              0                 32235587          33094217          0                 98                775093783289      1234107471833     0                 24032            
1518730508        0                 1737              0                 32235656          33094284          0                 98                775093881506      1234107495969     0                 24032            
1518730519        0                 1737              0                 32235715          33094341          0                 98                775093969444      1234107518025     0                 24032            
1518730529        0                 1737              0                 32235776          33094400          0                 98                775094067487      1234107540497     0                 24032            
1518730539        0                 1737              0                 32236593          33095215          0                 98                775094325881      1234107707225     0                 24032            
1518730549        0                 1737              0                 32236662          33095282          0                 98                775094426686      1234107731361     0                 24032            
1518730559        0                 1737              0                 32236733          33095351          0                 98                775094515720      1234107755017     0                 24032            
1518730569        0                 1737              0                 32236794          33095410          0                 98                775094611551      1234107777489     0                 24032            
1518730579        0                 1737              0                 32236855          33095469          0                 98                775094702745      1234107799961     0                 24032            
1518730590        0                 1737              0                 32236924          33095536          0                 98                775094806138      1234107824097     0                 24032            
1518730600        0                 1737              0                 32236985          33095595          0                 98                775094894076      1234107846281     0                 24032            
1518730610        0                 1737              0                 32237800          33096408          0                 98                775095159567      1234108012881     0                 24032            
1518730620        0                 1737              0                 32237870          33096476          0                 98                775095251337      1234108035929     0                 24032            
1518730630        0                 1737              0                 32237939          33096543          0                 98                775095353222      1234108060065     0                 24032            
1518730640        0                 1737              0                 32238118          33096720          0                 98                775095475720      1234108111401     0                 24032            
1518730651        0                 1737              0                 32238182          33096782          0                 98                775095572319      1234108134897     0                 24032            
1518730661        0                 1737              0                 32238245          33096843          0                 98                775095664665      1234108157497     0                 24032            
1518730671        0                 1737              0                 32238319          33096915          0                 98                775095769138      1234108181953     0                 24032            
1518730681        0                 1737              0                 32238387          33096981          0                 98                775095857076      1234108204585     0                 24032            
1518730691        0                 1737              0                 32239158          33097750          0                 98                775096113502      1234108363377     0                 24032            
1518730701        0                 1737              0                 32239234          33097824          0                 98                775096228864      1234108392321     0                 24032            
1518730711        0                 1737              0                 32239305          33097893          0                 98                775096332670      1234108416961     0                 24032            
1518730722        0                 1737              0                 32239368          33097954          0                 98                775096426349      1234108439561     0                 24032            
1518730732        0                 1737              0                 32239436          33098020          0                 98                775096518024      1234108462769     0                 24032            
1518730742        0                 1737              0                 32239514          33098096          0                 98                775096622934      1234108487481     0                 24032            
1518730752        0                 1737              0                 32239571          33098151          0                 98                775096710032      1234108509033     0                 24032            
1518730762        0                 1737              0                 32240382          33098960          0                 98                775096973597      1234108675505     0                 24032            
1518730772        0                 1737              0                 32240445          33099021          0                 98                775097063951      1234108698465     0                 24032            
1518730782        0                 1737              0                 32240516          33099090          0                 98                775097167357      1234108722729     0                 24032            
1518730793        0                 1737              0                 32240582          33099154          0                 98                775097255815      1234108745593     0                 24032            
1518730803        0                 1737              0                 32240660          33099230          0                 98                775097359099      1234108771601     0                 24032            
1518730813        0                 1737              0                 32240732          33099300          0                 98                775097451125      1234108795969     0                 24032            
1518730823        0                 1737              0                 32240801          33099367          0                 98                775097548931      1234108820105     0                 24032            
1518730833        0                 1737              0                 32241605          33100169          0                 98                775097803749      1234108985201     0                 24032            
1518730843        0                 1737              0                 32241673          33100235          0                 98                775097898986      1234109008121     0                 24032            
1518730853        0                 1737              0                 32241742          33100302          0                 98                775097993164      1234109032129     0                 24032            
1518730864        0                 1737              0                 32241823          33100381          0                 98                775098094658      1234109057865     0                 24032            
1518730874        0                 1737              0                 32241882          33100438          0                 98                775098182596      1234109079921     0                 24032            
1518730884        0                 1737              0                 32241950          33100504          0                 98                775098283842      1234109103769     0                 24032            
1518730894        0                 1737              0                 32242011          33100563          0                 98                775098375404      1234109126241     0                 24032            
1518730904        0                 1737              0                 32242087          33100637          0                 98                775098478394      1234109150825     0                 24032            
1518730914        0                 1737              0                 32242888          33101436          0                 98                775098732644      1234109315345     0                 24032            
1518730924        0                 1737              0                 32242958          33101504          0                 98                775098827553      1234109338393     0                 24032            
1518730935        0                 1737              0                 32243022          33101566          0                 98                775098921715      1234109361441     0                 24032            
1518730945        0                 1737              0                 32243094          33101636          0                 98                775099024609      1234109386153     0                 24032            
1518730955        0                 1737              0                 32243153          33101693          0                 98                775099112547      1234109408209     0                 24032            
1518730965        0                 1737              0                 32243261          33101799          0                 98                775099222508      1234109438809     0                 24032            
1518730975        0                 1737              0                 32243323          33101859          0                 98                775099315550      1234109461473     0                 24032            
1518730985        0                 1737              0                 32244108          33102642          0                 98                775099580235      1234109621961     0                 24032            
1518730996        0                 1737              0                 32244205          33102737          0                 98                775099685373      1234109651313     0                 24032            
1518731006        0                 1737              0                 32244269          33102799          0                 98                775099780938      1234109674361     0                 24032            
1518731016        0                 1737              0                 32244394          33102922          0                 98                775099892156      1234109709121     0                 24032            
1518731026        0                 1737              0                 32244475          33103001          0                 98                775100001490      1234109734665     0                 24032            
1518731036        0                 1737              0                 32244534          33103058          0                 98                775100089452      1234109756721     0                 24032            
1518731046        0                 1737              0                 32244611          33103133          0                 98                775100188381      1234109781113     0                 24032            
1518731056        0                 1737              0                 32244672          33103192          0                 98                775100278151      1234109803585     0                 24032            
1518731067        0                 1737              0                 32245414          33103932          0                 98                775100534069      1234109956937     0                 24032            
1518731077        0                 1737              0                 32245478          33103994          0                 98                775100623663      1234109979953     0                 24032            
1518731087        0                 1737              0                 32245546          33104060          0                 98                775100722012      1234110002873     0                 24032            
1518731097        0                 1737              0                 32245607          33104119          0                 98                775100812358      1234110025345     0                 24032            
1518731107        0                 1737              0                 32245685          33104195          0                 98                775100920116      1234110050057     0                 24032            
1518731117        0                 1737              0                 32245750          33104258          0                 98                775101017749      1234110073417     0                 24032            
1518731127        0                 1737              0                 32245816          33104322          0                 98                775101110199      1234110096849     0                 24032            
1518731138        0                 1737              0                 32246626          33105130          0                 98                775101385885      1234110263257     0                 24032            
1518731148        0                 1737              0                 32246694          33105196          0                 98                775101474479      1234110286145     0                 24032            
1518731158        0                 1737              0                 32246759          33105259          0                 98                775101572333      1234110309385     0                 24032            
1518731168        0                 1737              0                 32246839          33105337          0                 98                775101667143      1234110334233     0                 24032            
1518731178        0                 1737              0                 32246938          33105434          0                 98                775101777117      1234110364129     0                 24032            
1518731189        0                 1737              0                 32246999          33105493          0                 98                775101865711      1234110386569     0                 24032            
1518731199        0                 1737              0                 32247062          33105554          0                 98                775101964777      1234110409425     0                 24032            
1518731209        0                 1737              0                 32247847          33106337          0                 98                775102219780      1234110570489     0                 24032            
1518731219        0                 1737              0                 32247916          33106404          0                 98                775102318282      1234110594625     0                 24032            
1518731229        0                 1737              0                 32247984          33106470          0                 98                775102406220      1234110617257     0                 24032            
1518731239        0                 1737              0                 32248045          33106529          0                 98                775102502418      1234110639729     0                 24032            
1518731250        0                 1737              0                 32248106          33106588          0                 98                775102594924      1234110662201     0                 24032            
1518731260        0                 1737              0                 32248179          33106658          0                 98                775102702380      1234110686825     0                 24032            
1518731271        0                 1737              0                 32248242          33106720          0                 98                775102784284      1234110709033     0                 24032            
1518731281        0                 1737              0                 32248303          33106779          0                 98                775102882366      1234110731505     0                 24032            
1518731291        0                 1737              0                 32249126          33107600          0                 98                775103149586      1234110899265     0                 24032            
1518731301        0                 1737              0                 32249191          33107663          0                 98                775103246910      1234110922497     0                 24032            
1518731311        0                 1737              0                 32249250          33107720          0                 98                775103334848      1234110944553     0                 24032            
1518731321        0                 1737              0                 32249311          33107779          0                 98                775103430718      1234110967025     0                 24032            
1518731332        0                 1737              0                 32249379          33107845          0                 98                775103520280      1234110989945     0                 24032            
1518731342        0                 1737              0                 32249449          33107913          0                 98                775103626886      1234111014273     0                 24032            
