TIMESTAMP        home1-RQ         home1-RD         home1-WR         work-RQ          work-RD          work-WR          scratch-RQ       scratch-RD       scratch-WR       
1518730093        330830           1360452420        746454           411343            14835667703      4753208267        3476500          1332215022194     758917428770     
1518730103        330830           1360452420        746454           411391            14838856517      4753215906        3476500          1332215022194     758917428770     
1518730113        330830           1360452420        746454           411439            14842086286      4753223545        3476500          1332215022194     758917428770     
1518730123        330830           1360452420        746454           411487            14845340628      4753231184        3476500          1332215022194     758917428770     
1518730133        330830           1360452420        746454           411535            14848554015      4753238823        3476500          1332215022194     758917428770     
1518730143        330830           1360452420        746454           411583            14851579009      4753246462        3476500          1332215022194     758917428770     
1518730153        330830           1360452420        746454           411631            14854612194      4753254101        3476500          1332215022194     758917428770     
1518730164        330832           1360452420        746454           411679            14857735480      4753261740        3476504          1332215022194     758917428770     
1518730174        330832           1360452420        746454           411727            14860261244      4753269442        3476504          1332215022194     758917428770     
1518730184        330832           1360452420        746454           411775            14860271950      4753277081        3476504          1332215022194     758917428770     
1518730194        330832           1360452420        746454           411823            14860282656      4753284720        3476504          1332215022194     758917428770     
1518730204        330832           1360452420        746454           411871            14860293362      4753292359        3476504          1332215022194     758917428770     
1518730214        330832           1360452420        746454           411919            14860304068      4753299998        3476504          1332215022194     758917428770     
1518730224        330832           1360452420        746454           411967            14860314774      4753307637        3476504          1332215022194     758917428770     
1518730235        330834           1360452420        746454           412015            14860325480      4753315276        3476508          1332215022194     758917428770     
1518730245        330834           1360452420        746454           412063            14860336186      4753322915        3476508          1332215022194     758917428770     
1518730255        330834           1360452420        746454           412111            14860346892      4753330554        3476508          1332215022194     758917428770     
1518730265        330834           1360452420        746454           412159            14860357598      4753338193        3476508          1332215022194     758917428770     
1518730275        330834           1360452420        746454           412207            14860368304      4753345832        3476508          1332215022194     758917428770     
1518730285        330834           1360452420        746454           412257            14860379010      4753353471        3476508          1332215022194     758917428770     
1518730295        330834           1360452420        746454           412305            14860389716      4753361110        3476508          1332215022194     758917428770     
1518730306        330834           1360452420        746454           412353            14860400422      4753368749        3476508          1332215022194     758917428770     
1518730316        330836           1360452420        746454           412401            14860411128      4753376388        3476512          1332215022194     758917428770     
1518730326        330836           1360452420        746454           412447            14860421834      4753384027        3476512          1332215022194     758917428770     
1518730336        330836           1360452420        746454           412495            14860432540      4753391666        3476512          1332215022194     758917428770     
1518730346        330836           1360452420        746454           412543            14860443246      4753399305        3476512          1332215022194     758917428770     
1518730356        330836           1360452420        746454           412591            14860453952      4753406944        3476512          1332215022194     758917428770     
1518730366        330836           1360452420        746454           412639            14860464658      4753414583        3476512          1332215022194     758917428770     
1518730377        330836           1360452420        746454           412687            14860475364      4753422222        3476512          1332215022194     758917428770     
1518730387        330838           1360452420        746454           412735            14860486072      4753429862        3476516          1332215022194     758917428770     
1518730397        330838           1360452420        746454           412783            14860496780      4753437502        3476516          1332215022194     758917428770     
1518730407        330838           1360452420        746454           412831            14860507488      4753445142        3476516          1332215022194     758917428770     
1518730417        330838           1360452420        746454           412879            14860518196      4753452782        3476516          1332215022194     758917428770     
1518730427        330838           1360452420        746454           412927            14860528904      4753460422        3476516          1332215022194     758917428770     
1518730437        330838           1360452420        746454           412975            14860539612      4753468062        3476516          1332215022194     758917428770     
1518730448        330838           1360452420        746454           413023            14860550320      4753475702        3476516          1332215022194     758917428770     
1518730458        330840           1360452420        746454           413071            14860561028      4753483342        3476520          1332215022194     758917428770     
1518730468        330840           1360452420        746454           413119            14860571736      4753490982        3476520          1332215022194     758917428770     
1518730478        330840           1360452420        746454           413169            14860582444      4753498622        3476520          1332215022194     758917428770     
1518730488        330840           1360452420        746454           413217            14860593152      4753506262        3476520          1332215022194     758917428770     
1518730498        330840           1360452420        746454           413265            14860603860      4753513902        3476520          1332215022194     758917428770     
1518730508        330840           1360452420        746454           413313            14860614568      4753521542        3476520          1332215022194     758917428770     
1518730519        330840           1360452420        746454           413361            14860625276      4753529182        3476520          1332215022194     758917428770     
1518730529        330840           1360452420        746454           413409            14860635984      4753536822        3476520          1332215022194     758917428770     
1518730539        330842           1360452420        746454           413457            14860646692      4753544462        3476524          1332215022194     758917428770     
1518730549        330842           1360452420        746454           413505            14860657400      4753552102        3476524          1332215022194     758917428770     
1518730559        330842           1360452420        746454           413555            14860668108      4753559742        3476524          1332215022194     758917428770     
1518730569        330842           1360452420        746454           413603            14860678816      4753567382        3476524          1332215022194     758917428770     
1518730579        330842           1360452420        746454           413651            14860689524      4753575022        3476524          1332215022194     758917428770     
1518730590        330842           1360452420        746454           413699            14860700232      4753582662        3476524          1332215022194     758917428770     
1518730600        330842           1360452420        746454           413747            14860710940      4753590302        3476524          1332215022194     758917428770     
1518730610        330844           1360452420        746454           413795            14860721648      4753597942        3476528          1332215022194     758917428770     
1518730620        330844           1360452420        746454           413843            14860732356      4753605582        3476528          1332215022194     758917428770     
1518730630        330844           1360452420        746454           413891            14860743064      4753613222        3476528          1332215022194     758917428770     
1518730640        330844           1360452420        746454           413939            14860753772      4753620862        3476528          1332215022194     758917428770     
1518730650        330844           1360452420        746454           413989            14860764480      4753628502        3476528          1332215022194     758917428770     
1518730661        330844           1360452420        746454           414037            14860775188      4753636141        3476528          1332215022194     758917428770     
1518730671        330844           1360452420        746454           414085            14860785896      4753643781        3476528          1332215022194     758917428770     
1518730681        330844           1360452420        746454           414133            14860796604      4753651421        3476528          1332215022194     758917428770     
1518730691        330846           1360452420        746454           414181            14860807312      4753659061        3476532          1332215022194     758917428770     
1518730701        330846           1360452420        746454           414244            14861005863      4753666786        3476532          1332215022194     758917428770     
1518730711        330846           1360452420        746454           414294            14861016571      4753674427        3476532          1332215022194     758917428770     
1518730722        330846           1360452420        746454           414342            14861027279      4753682068        3476532          1332215022194     758917428770     
1518730732        330846           1360452420        746454           414390            14861037987      4753689709        3476532          1332215022194     758917428770     
1518730742        330846           1360452420        746454           414438            14861048695      4753697352        3476532          1332215022194     758917428770     
1518730752        330846           1360452420        746454           414484            14861059403      4753704993        3476532          1332215022194     758917428770     
1518730762        330848           1360452420        746454           414532            14861070111      4753712634        3476536          1332215022194     758917428770     
1518730772        330849           1360452420        746454           414580            14861080819      4753720293        3476536          1332215022194     758917428770     
1518730782        330849           1360452420        746454           414628            14861091527      4753727934        3476536          1332215022194     758917428770     
1518730793        330850           1360452420        746454           414676            14861102235      4753735575        3476536          1332215022194     758917428770     
1518730803        330851           1360452420        746454           414724            14861112943      4753743216        3476536          1332215022194     758917428770     
1518730813        330851           1360452420        746454           414774            14861123651      4753750857        3476536          1332215022194     758917428770     
1518730823        330851           1360452420        746454           414822            14861134359      4753758498        3476536          1332215022194     758917428770     
1518730833        330852           1360452420        746454           414870            14861145067      4753766139        3476540          1332215022194     758917428770     
1518730843        330852           1360452420        746454           414918            14861155775      4753773780        3476540          1332215022194     758917428770     
1518730853        330854           1360452420        746454           414967            14861166483      4753781439        3476542          1332215022194     758917428770     
1518730864        330854           1360452420        746454           415017            14861177191      4753789080        3476542          1332215022194     758917428770     
1518730874        330854           1360452420        746454           415065            14861187899      4753796721        3476542          1332215022194     758917428770     
1518730884        330856           1360452420        746454           415113            14861198607      4753804362        3476543          1332215022194     758917428770     
1518730894        330856           1360452420        746454           415161            14861209315      4753812003        3476543          1332215022194     758917428770     
1518730904        330856           1360452420        746454           415209            14861220023      4753819644        3476543          1332215022194     758917428770     
1518730914        330857           1360452420        746454           415257            14861230731      4753827285        3476545          1332215022194     758917428770     
1518730924        330857           1360452420        746454           415305            14861241439      4753834926        3476545          1332215022194     758917428770     
1518730935        330858           1360452420        746454           415353            14861252147      4753842567        3476546          1332215022194     758917428770     
1518730945        330859           1360452420        746454           415401            14861262855      4753850208        3476547          1332215022194     758917428770     
1518730955        330859           1360452420        746454           415449            14861273563      4753857867        3476547          1332215022194     758917428770     
1518730965        330859           1360452420        746454           415497            14861284271      4753865508        3476548          1332215022194     758917428770     
1518730975        330860           1360452420        746454           415545            14861294979      4753873149        3476548          1332215022194     758917428770     
1518730985        330862           1360452420        746454           415593            14861305687      4753880790        3476552          1332215022194     758917428770     
1518730995        330863           1360452420        746454           415641            14861316395      4753888431        3476554          1332215022194     758917428770     
1518731006        330864           1360452420        746454           415689            14861327103      4753896072        3476555          1332215022194     758917428770     
1518731016        330864           1360452420        746454           415737            14861337811      4753903713        3476556          1332215022194     758917428770     
1518731026        330865           1360452420        746454           415785            14861348519      4753911354        3476556          1332215022194     758917428770     
1518731036        330865           1360452420        746454           415833            14861359227      4753918995        3476556          1332215022194     758917428770     
1518731046        330866           1360452420        746454           415881            14861369935      4753926636        3476558          1332215022194     758917428770     
1518731056        330866           1360452420        746454           415929            14861380643      4753934277        3476558          1332215022194     758917428770     
1518731067        330866           1360452420        746454           415977            14861391351      4753941918        3476559          1332215022194     758917428770     
1518731077        330867           1360452420        746454           416025            14861402059      4753949559        3476559          1332215022194     758917428770     
1518731087        330867           1360452420        746454           416073            14861412767      4753957200        3476559          1332215022194     758917428770     
1518731097        330867           1360452420        746454           416121            14861423475      4753964841        3476559          1332215022194     758917428770     
1518731107        330867           1360452420        746454           416169            14861434183      4753972482        3476559          1332215022194     758917428770     
1518731117        330868           1360452420        746454           416219            14861444891      4753980123        3476560          1332215022194     758917428770     
1518731127        330870           1360452420        746454           416267            14861455599      4753987764        3476560          1332215022194     758917428770     
1518731138        330870           1360452420        746454           416315            14861466307      4753995405        3476563          1332215022194     758917428770     
1518731148        330870           1360452420        746454           416363            14861477015      4754003046        3476564          1332215022194     758917428770     
1518731158        330871           1360452420        746454           416411            14861487723      4754010687        3476565          1332215022194     758917428770     
1518731168        330871           1360452420        746454           416458            14861498431      4754018346        3476567          1332215022194     758917428770     
1518731178        330872           1360452420        746454           416506            14861509139      4754025987        3476568          1332215022194     758917428770     
1518731189        330873           1360452420        746454           416554            14861519847      4754033628        3476569          1332215022194     758917428770     
1518731199        330874           1360452420        746454           416602            14861530555      4754041269        3476569          1332215022194     758917428770     
1518731209        330875           1360452420        746454           416652            14861541263      4754048910        3476571          1332215022194     758917428770     
1518731219        330875           1360452420        746454           416700            14861551971      4754056551        3476571          1332215022194     758917428770     
1518731229        330875           1360452420        746454           416748            14861562679      4754064192        3476571          1332215022194     758917428770     
1518731239        330875           1360452420        746454           416796            14861573387      4754071833        3476571          1332215022194     758917428770     
1518731250        330875           1360452420        746454           416844            14861584095      4754079474        3476571          1332215022194     758917428770     
1518731260        330875           1360452420        746454           416892            14861594803      4754087115        3476572          1332215022194     758917428770     
1518731270        330875           1360452420        746454           416940            14861605511      4754094756        3476572          1332215022194     758917428770     
1518731281        330875           1360452420        746454           416988            14861616219      4754102397        3476572          1332215022194     758917428770     
1518731291        330877           1360452420        746454           417036            14861626927      4754110038        3476575          1332215022194     758917428770     
1518731301        330877           1360452420        746454           417084            14861637635      4754117679        3476575          1332215022194     758917428770     
1518731311        330877           1360452420        746454           417132            14861648343      4754125320        3476575          1332215022194     758917428770     
1518731321        330877           1360452420        746454           417180            14861659051      4754132961        3476575          1332215022194     758917428770     
1518731332        330877           1360452420        746454           417228            14861669759      4754140602        3476575          1332215022194     758917428770     
1518731342        330877           1360452420        746454           417276            14861680467      4754148243        3476576          1332215022194     758917428770     
1518731352        330877           1360452420        746454           417324            14861691175      4754155884        3476576          1332215022194     758917428770     
1518731362        330879           1360452420        746454           417372            14861701883      4754163525        3476579          1332215022194     758917428770     
1518731372        330879           1360452420        746454           417420            14861712591      4754171166        3476579          1332215022194     758917428770     
1518731383        330879           1360452420        746454           417468            14861723299      4754178825        3476579          1332215022194     758917428770     
1518731393        330879           1360452420        746454           417516            14861734007      4754186466        3476579          1332215022194     758917428770     
1518731403        330879           1360452420        746454           417564            14861744715      4754194107        3476579          1332215022194     758917428770     
1518731413        330879           1360452420        746454           417614            14861755423      4754201748        3476579          1332215022194     758917428770     
1518731423        330879           1360452420        746454           417662            14861766131      4754209389        3476579          1332215022194     758917428770     
1518731434        330881           1360452420        746454           417711            14861776839      4754217030        3476583          1332215022194     758917428770     
1518731444        330881           1360452420        746454           417759            14861787547      4754224671        3476583          1332215022194     758917428770     
1518731454        330881           1360452420        746454           417805            14861798255      4754232312        3476583          1332215022194     758917428770     
1518731464        330881           1360452420        746454           417853            14861808963      4754239953        3476583          1332215022194     758917428770     
1518731474        330881           1360452420        746454           417901            14861819671      4754247594        3476583          1332215022194     758917428770     
1518731484        330881           1360452420        746454           417949            14861830379      4754255235        3476583          1332215022194     758917428770     
1518731495        330881           1360452420        746454           417997            14861841087      4754262876        3476583          1332215022194     758917428770     
1518731505        330881           1360452420        746454           418045            14861851795      4754270517        3476583          1332215022194     758917428770     
1518731515        330883           1360452420        746454           418093            14861862503      4754278158        3476587          1332215022194     758917428770     
1518731525        330883           1360452420        746454           418141            14861873211      4754285799        3476587          1332215022194     758917428770     
1518731535        330883           1360452420        746454           418189            14861883919      4754293440        3476587          1332215022194     758917428770     
1518731545        330883           1360452420        746454           418237            14861894627      4754301081        3476587          1332215022194     758917428770     
1518731556        330883           1360452420        746454           418285            14861905335      4754308722        3476587          1332215022194     758917428770     
1518731566        330883           1360452420        746454           418333            14861916043      4754316363        3476587          1332215022194     758917428770     
1518731576        330883           1360452420        746454           418381            14861926751      4754324005        3476587          1332215022194     758917428770     
1518731586        330885           1360452420        746454           418429            14861937459      4754331646        3476591          1332215022194     758917428770     
1518731596        330885           1360452420        746454           418477            14861948167      4754339287        3476591          1332215022194     758917428770     
1518731607        330885           1360452420        746454           418525            14861958875      4754346927        3476591          1332215022194     758917428770     
1518731617        330885           1360452420        746454           418573            14861969583      4754354586        3476591          1332215022194     758917428770     
1518731627        330885           1360452420        746454           418621            14861980291      4754362227        3476591          1332215022194     758917428770     
1518731637        330885           1360452420        746454           418669            14861990999      4754369868        3476591          1332215022194     758917428770     
1518731647        330885           1360452420        746454           418717            14862001707      4754377509        3476591          1332215022194     758917428770     
1518731658        330887           1360452420        746454           418765            14862012415      4754385150        3476595          1332215022194     758917428770     
1518731668        330887           1360452420        746454           418813            14862023123      4754392791        3476595          1332215022194     758917428770     
1518731678        330887           1360452420        746454           418861            14862033831      4754400432        3476595          1332215022194     758917428770     
1518731688        330887           1360452420        746454           418909            14862044539      4754408073        3476595          1332215022194     758917428770     
1518731698        330887           1360452420        746454           418957            14862055247      4754415714        3476595          1332215022194     758917428770     
1518731709        330887           1360452420        746454           419005            14862065955      4754423355        3476595          1332215022194     758917428770     
1518731719        330887           1360452420        746454           419055            14862076663      4754430996        3476595          1332215022194     758917428770     
1518731729        330887           1360452420        746454           419103            14862087371      4754438637        3476595          1332215022194     758917428770     
1518731739        330889           1360452420        746454           419151            14862098079      4754446278        3476599          1332215022194     758917428770     
1518731750        330889           1360452420        746454           419197            14862108787      4754453919        3476599          1332215022194     758917428770     
1518731760        330889           1360452420        746454           419245            14862119495      4754461560        3476599          1332215022194     758917428770     
1518731770        330889           1360452420        746454           419293            14862130203      4754469201        3476599          1332215022194     758917428770     
1518731780        330889           1360452420        746454           419341            14862140911      4754476842        3476599          1332215022194     758917428770     
1518731790        330889           1360452420        746454           419389            14862151619      4754484483        3476599          1332215022194     758917428770     
1518731801        330889           1360452420        746454           419437            14862162327      4754492124        3476599          1332215022194     758917428770     
1518731811        330891           1360452420        746454           419485            14862173035      4754499765        3476603          1332215022194     758917428770     
1518731821        330891           1360452420        746454           419533            14862183743      4754507406        3476603          1332215022194     758917428770     
