#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1523895433        1.533290          1.533290          0.826481          0.826481          0.000000          181.263000        0.826481         
1523895443        1.533290          1.269920          0.826481          0.563133          0.000000          181.527000        0.826481         
1523895454        1.533290          1.258170          0.826481          0.551575          0.000000          181.539000        0.826481         
1523895464        1.533290          1.251810          0.826481          0.545288          0.000000          181.546000        0.826481         
1523895474        1.533290          1.404250          0.826481          0.697605          0.000000          181.392000        0.826481         
1523895484        1.533290          1.415150          0.826481          0.708473          0.000000          181.383000        0.826481         
1523895494        1.575030          1.575030          0.868374          0.868374          0.000000          181.220000        0.868374         
1523895505        1.575030          1.289260          0.868374          0.582611          0.000000          181.507000        0.868374         
1523895515        1.575030          1.434230          0.868374          0.727589          0.000000          181.361000        0.868374         
1523895525        1.575030          1.444860          0.868374          0.738083          0.000000          181.352000        0.868374         
1523895535        1.603320          1.603320          0.896736          0.896736          0.000000          181.193000        0.896736         
1523895545        1.603320          1.311670          0.896736          0.604923          0.000000          181.486000        0.896736         
1523895555        1.603320          1.302180          0.896736          0.595554          0.000000          181.495000        0.896736         
1523895566        1.603320          1.462720          0.896736          0.755894          0.000000          181.336000        0.896736         
1523895576        1.629720          1.629720          0.923183          0.923183          0.000000          181.167000        0.923183         
1523895586        1.629720          1.325000          0.923183          0.618256          0.000000          181.473000        0.923183         
1523895596        1.629720          1.307650          0.923183          0.601135          0.000000          181.489000        0.923183         
1523895606        1.629720          1.479560          0.923183          0.772774          0.000000          181.314000        0.923183         
1523895768        1.723320          1.723320          1.016550          1.016550          0.000000          181.074000        1.016550         
1523895779        1.723320          1.378640          1.016550          0.671898          0.000000          181.416000        1.016550         
1523895789        1.723320          1.547000          1.016550          0.840466          0.000000          181.250000        1.016550         
1523895799        1.747650          1.747650          1.040960          1.040960          0.000000          181.047000        1.040960         
1523895809        1.747650          1.384360          1.040960          0.677689          0.000000          181.412000        1.040960         
1523895819        1.747650          1.560690          1.040960          0.853989          0.000000          181.237000        1.040960         
1523895829        1.753590          1.753590          1.046890          1.046890          0.000000          181.043000        1.046890         
1523895840        1.753590          1.393490          1.046890          0.686825          0.000000          181.402000        1.046890         
1523895850        1.753590          1.582200          1.046890          0.875561          0.000000          181.214000        1.046890         
1523895860        1.753590          1.416620          1.046890          0.709972          0.000000          181.380000        1.046890         
1523895870        1.753590          1.586510          1.046890          0.879868          0.000000          181.208000        1.046890         
1523895880        1.778340          1.778340          1.071510          1.071510          0.000000          181.012000        1.071510         
1523895890        1.778340          1.404050          1.071510          0.697403          0.000000          181.392000        1.071510         
1523895901        1.778340          1.586360          1.071510          0.879616          0.000000          181.210000        1.071510         
1523895911        1.785250          1.785250          1.078600          1.078600          0.000000          181.010000        1.078600         
1523895921        1.785250          1.397090          1.078600          0.690582          0.000000          181.399000        1.078600         
1523895931        1.785250          1.604240          1.078600          0.897453          0.000000          181.190000        1.078600         
1523895941        1.785250          1.436980          1.078600          0.730213          0.000000          181.363000        1.078600         
1523895952        1.785250          1.625150          1.078600          0.918381          0.000000          181.170000        1.078600         
1523895962        1.852300          1.852300          1.145570          1.145570          0.000000          180.944000        1.145570         
1523895973        1.852300          1.438160          1.145570          0.731644          0.000000          181.358000        1.145570         
1523895983        1.852300          1.851410          1.145570          1.144790          0.000000          180.945000        1.145570         
1523895994        1.852300          1.448360          1.145570          0.741692          0.000000          181.350000        1.145570         
1523896004        1.852300          1.643500          1.145570          0.936691          0.000000          181.154000        1.145570         
1523896014        1.852300          1.463880          1.145570          0.757088          0.000000          181.333000        1.145570         
1523896024        1.852300          1.645420          1.145570          0.938820          0.000000          181.150000        1.145570         
1523896034        1.868990          1.868990          1.162360          1.162360          0.000000          180.926000        1.162360         
1523896045        1.868990          1.657060          1.162360          0.950481          0.000000          181.137000        1.162360         
1523896055        1.872860          1.872860          1.166320          1.166320          0.000000          180.922000        1.166320         
1523896065        1.872860          1.457010          1.166320          0.750389          0.000000          181.340000        1.166320         
1523896075        1.872860          1.669900          1.166320          0.963196          0.000000          181.127000        1.166320         
1523896085        1.872860          1.478730          1.166320          0.771893          0.000000          181.317000        1.166320         
1523896095        1.872860          1.685410          1.166320          0.978718          0.000000          181.110000        1.166320         
1523896106        1.872860          1.485950          1.166320          0.779297          0.000000          181.307000        1.166320         
1523896116        1.872860          1.685260          1.166320          0.978714          0.000000          181.109000        1.166320         
1523896126        1.872860          1.495190          1.166320          0.788437          0.000000          181.301000        1.166320         
1523896136        1.872860          1.687040          1.166320          0.980274          0.000000          181.106000        1.166320         
1523896146        1.872860          1.805910          1.166320          1.099140          0.000000          180.979000        1.166320         
1523896157        1.872860          1.691650          1.166320          0.985020          0.000000          181.106000        1.166320         
1523896167        1.912250          1.912250          1.205680          1.205680          0.000000          180.882000        1.205680         
1523896177        1.912250          1.473550          1.205680          0.767040          0.000000          181.322000        1.205680         
1523896187        1.915220          1.915220          1.208390          1.208390          0.000000          180.880000        1.208390         
1523896197        1.915220          1.485750          1.208390          0.779064          0.000000          181.311000        1.208390         
1523896207        1.930680          1.930680          1.208390          1.187110          0.000000          180.997000        1.208390         
1523896218        1.930680          1.489590          1.208390          0.782867          0.000000          181.308000        1.208390         
1523896228        1.930680          1.706270          1.208390          0.999737          0.000000          181.091000        1.208390         
1523896238        1.930680          1.497520          1.208390          0.790703          0.000000          181.298000        1.208390         
1523896248        1.930680          1.707750          1.208390          1.000910          0.000000          181.087000        1.208390         
1523896258        1.930680          1.503220          1.208390          0.796627          0.000000          181.294000        1.208390         
1523896268        1.930680          1.707750          1.208390          1.000910          0.000000          181.089000        1.208390         
1523896279        1.930680          1.509710          1.208390          0.802975          0.000000          181.287000        1.208390         
1523896289        1.930680          1.707610          1.208390          1.000910          0.000000          181.088000        1.208390         
1523896299        1.930680          1.516600          1.208390          0.810070          0.000000          181.282000        1.208390         
1523896309        1.930680          1.706870          1.208390          1.000140          0.000000          181.091000        1.208390         
1523896319        1.938370          1.938370          1.231690          1.231690          0.000000          180.859000        1.231690         
1523896329        1.938370          1.712960          1.231690          1.006260          0.000000          181.084000        1.231690         
1523896340        1.938370          1.937630          1.231690          1.231010          0.000000          180.857000        1.231690         
1523896350        1.938370          1.490120          1.231690          0.783619          0.000000          181.306000        1.231690         
1523896360        1.938370          1.936890          1.231690          1.230050          0.000000          180.861000        1.231690         
1523896370        1.938370          1.490120          1.231690          0.783619          0.000000          181.308000        1.231690         
1523896380        1.947920          1.947920          1.241250          1.241250          0.000000          180.849000        1.241250         
1523896390        1.947920          1.495200          1.241250          0.788696          0.000000          181.302000        1.241250         
1523896401        1.947920          1.608230          1.241250          0.901592          0.000000          181.176000        1.241250         
1523896411        1.947920          1.501250          1.241250          0.794510          0.000000          181.295000        1.241250         
1523896421        1.947920          1.722970          1.241250          1.016230          0.000000          181.074000        1.241250         
1523896431        1.947920          1.515220          1.241250          0.808018          0.000000          181.283000        1.241250         
1523896441        1.947920          1.734840          1.241250          1.027610          0.000000          181.062000        1.241250         
1523896452        1.947920          1.520850          1.241250          0.813705          0.000000          181.277000        1.241250         
1523896462        1.947920          1.739150          1.241250          1.031910          0.000000          181.056000        1.241250         
1523896472        1.947920          1.527050          1.241250          0.819672          0.000000          181.269000        1.241250         
1523896482        1.947920          1.743910          1.241250          1.036770          0.000000          181.052000        1.241250         
1523896492        1.947920          1.553290          1.241250          0.846153          0.000000          181.243000        1.241250         
1523896502        1.947920          1.780030          1.241250          1.072900          0.000000          181.014000        1.241250         
1523896513        1.947920          1.550430          1.241250          0.843201          0.000000          181.245000        1.241250         
1523896523        1.947920          1.779450          1.241250          1.072130          0.000000          181.018000        1.241250         
1523896533        1.947920          1.548830          1.241250          0.841595          0.000000          181.246000        1.241250         
1523896543        1.947920          1.780030          1.241250          1.072900          0.000000          181.017000        1.241250         
1523896553        1.947920          1.545030          1.241250          0.837952          0.000000          181.251000        1.241250         
1523896563        1.947920          1.779880          1.241250          1.072640          0.000000          181.017000        1.241250         
1523896574        1.947920          1.542410          1.241250          0.835209          0.000000          181.255000        1.241250         
1523896584        2.022480          2.022480          1.315410          1.315410          0.000000          180.772000        1.315410         
1523896594        2.022480          1.540660          1.315410          0.833675          0.000000          181.255000        1.315410         
1523896604        2.054880          2.054880          1.347830          1.347830          0.000000          180.741000        1.347830         
1523896614        2.054880          1.560220          1.347830          0.853241          0.000000          181.237000        1.347830         
1523896625        2.055030          2.055030          1.347980          1.347980          0.000000          180.742000        1.347980         
1523896635        2.055030          1.806100          1.347980          1.099090          0.000000          180.990000        1.347980         
1523896645        2.055030          1.701640          1.347980          0.994522          0.000000          181.084000        1.347980         
1523896655        2.055030          1.805810          1.347980          1.098630          0.000000          180.991000        1.347980         
1523896665        2.055030          1.603840          1.347980          0.896793          0.000000          181.193000        1.347980         
1523896675        2.055030          1.827600          1.347980          1.120590          0.000000          180.968000        1.347980         
1523896686        2.055030          1.593490          1.347980          0.886234          0.000000          181.205000        1.347980         
1523896696        2.055030          1.827600          1.347980          1.121020          0.000000          180.968000        1.347980         
1523896706        2.055030          1.591770          1.347980          0.885208          0.000000          181.206000        1.347980         
1523896716        2.055030          1.769950          1.347980          1.063140          0.000000          181.014000        1.347980         
1523896726        2.055030          1.584110          1.347980          0.877621          0.000000          181.211000        1.347980         
1523896736        2.092010          2.092010          1.385220          1.385220          0.000000          180.703000        1.385220         
1523896747        2.092010          1.836540          1.385220          1.124760          0.000000          181.037000        1.385220         
1523896757        2.093690          2.093690          1.386980          1.386980          0.000000          180.701000        1.386980         
1523896767        2.093690          1.837420          1.386980          1.130800          0.000000          180.960000        1.386980         
1523896777        2.093690          1.614820          1.386980          0.908169          0.000000          181.182000        1.386980         
1523896787        2.093690          1.836100          1.386980          1.129340          0.000000          180.962000        1.386980         
1523896798        2.093690          1.605300          1.386980          0.898518          0.000000          181.193000        1.386980         
1523896808        2.093690          1.835220          1.386980          1.128570          0.000000          180.963000        1.386980         
1523896818        2.093690          1.596650          1.386980          0.889885          0.000000          181.200000        1.386980         
1523896828        2.093690          1.834630          1.386980          1.128060          0.000000          180.961000        1.386980         
1523896838        2.093690          1.589710          1.386980          0.883041          0.000000          181.208000        1.386980         
1523896848        2.098430          2.098430          1.391810          1.391810          0.000000          180.698000        1.391810         
1523896859        2.098430          1.586350          1.391810          0.879864          0.000000          181.210000        1.391810         
1523896869        2.119690          2.119690          1.412960          1.412960          0.000000          180.675000        1.412960         
1523896879        2.119690          1.857880          1.412960          1.151310          0.000000          180.939000        1.412960         
1523896889        2.119690          1.644200          1.412960          0.937542          0.000000          181.153000        1.412960         
1523896899        2.119690          1.872800          1.412960          1.166120          0.000000          180.924000        1.412960         
1523896909        2.119690          1.629190          1.412960          0.922592          0.000000          181.168000        1.412960         
1523896920        2.119690          1.872500          1.412960          1.165990          0.000000          180.924000        1.412960         
1523896930        2.119690          1.622710          1.412960          0.915970          0.000000          181.173000        1.412960         
1523896940        2.152390          2.152390          1.445540          1.445540          0.000000          180.644000        1.445540         
1523896950        2.152390          1.883790          1.445540          1.177100          0.000000          180.913000        1.445540         
1523896960        2.152390          1.663160          1.445540          0.956394          0.000000          181.132000        1.445540         
1523896971        2.152390          1.893960          1.445540          1.187400          0.000000          180.903000        1.445540         
1523896981        2.152390          1.645030          1.445540          0.938370          0.000000          181.157000        1.445540         
1523896992        2.152390          1.893670          1.445540          1.186990          0.000000          180.917000        1.445540         
1523897002        2.152390          1.633120          1.445540          0.926380          0.000000          181.178000        1.445540         
1523897012        2.172760          2.172760          1.466160          1.466160          0.000000          180.639000        1.466160         
1523897022        2.172760          1.900650          1.466160          1.193960          0.000000          180.913000        1.466160         
1523897032        2.172760          1.631440          1.466160          0.924950          0.000000          181.181000        1.466160         
1523897043        2.172760          1.899330          1.466160          1.192770          0.000000          180.912000        1.466160         
1523897053        2.172760          1.660880          1.466160          0.954105          0.000000          181.151000        1.466160         
1523897063        2.172760          1.909610          1.466160          1.202780          0.000000          180.901000        1.466160         
1523897073        2.172760          1.642630          1.466160          0.936115          0.000000          181.169000        1.466160         
1523897083        2.183610          2.183610          1.476910          1.476910          0.000000          180.628000        1.476910         
1523897094        2.183610          1.638170          1.476910          0.931686          0.000000          181.174000        1.476910         
1523897104        2.183610          2.180020          1.476910          1.473410          0.000000          180.633000        1.476910         
1523897114        2.183610          1.907360          1.476910          1.200740          0.000000          180.906000        1.476910         
1523897124        2.183610          1.673280          1.476910          0.966618          0.000000          181.143000        1.476910         
1523897134        2.183610          1.924820          1.476910          1.218170          0.000000          180.889000        1.476910         
1523897145        2.183610          1.658620          1.476910          0.952011          0.000000          181.155000        1.476910         
1523897155        2.211800          2.211800          1.505200          1.505200          0.000000          180.603000        1.505200         
1523897165        2.211800          1.931360          1.505200          1.224850          0.000000          180.882000        1.505200         
1523897175        2.211800          1.654020          1.505200          0.947536          0.000000          181.160000        1.505200         
1523897186        2.211800          1.931210          1.505200          1.224410          0.000000          180.882000        1.505200         
1523897196        2.211800          1.684520          1.505200          0.977829          0.000000          181.130000        1.505200         
1523897206        2.211800          1.941980          1.505200          1.235180          0.000000          180.871000        1.505200         
1523897216        2.211800          1.674050          1.505200          0.967239          0.000000          181.138000        1.505200         
1523897227        2.243030          2.243030          1.536260          1.536260          0.000000          180.569000        1.536260         
1523897237        2.243030          1.957040          1.536260          1.250290          0.000000          180.856000        1.536260         
1523897247        2.243030          1.701450          1.536260          0.994717          0.000000          181.111000        1.536260         
1523897257        2.243030          1.954790          1.536260          1.248000          0.000000          180.858000        1.536260         
1523897267        2.243030          1.674450          1.536260          0.967972          0.000000          181.137000        1.536260         
1523897277        2.265760          2.265760          1.559140          1.559140          0.000000          180.546000        1.559140         
1523897288        2.265760          1.974770          1.559140          1.268220          0.000000          180.839000        1.559140         
1523897298        2.265760          1.705330          1.559140          0.998703          0.000000          181.105000        1.559140         
1523897308        2.265760          1.974180          1.559140          1.267470          0.000000          180.839000        1.559140         
1523897318        2.265760          1.687290          1.559140          0.980816          0.000000          181.125000        1.559140         
1523897328        2.292220          2.292220          1.585460          1.585460          0.000000          180.520000        1.585460         
1523897339        2.292220          1.995830          1.585460          1.289160          0.000000          180.817000        1.585460         
1523897349        2.292220          1.737130          1.585460          1.030610          0.000000          181.076000        1.585460         
1523897359        2.319570          2.319570          1.612780          1.612780          0.000000          180.491000        1.612780         
1523897370        2.319570          1.719540          1.612780          1.013070          0.000000          181.088000        1.612780         
1523897380        2.319570          1.761250          1.612780          1.054620          0.000000          181.051000        1.612780         
1523897390        2.319570          2.017440          1.612780          1.310690          0.000000          180.796000        1.612780         
1523897400        2.319570          1.739560          1.612780          1.032840          0.000000          181.072000        1.612780         
1523897411        2.338600          2.338600          1.631990          1.631990          0.000000          180.473000        1.631990         
1523897421        2.338600          2.032940          1.631990          1.326340          0.000000          180.778000        1.631990         
1523897431        2.338600          1.761270          1.631990          1.054600          0.000000          181.052000        1.631990         
1523897442        2.338600          2.032940          1.631990          1.326120          0.000000          180.779000        1.631990         
1523897452        2.338600          1.730890          1.631990          1.024420          0.000000          181.079000        1.631990         
1523897462        2.338600          1.730770          1.631990          1.024290          0.000000          181.080000        1.631990         
1523897473        2.338600          1.779080          1.631990          1.072500          0.000000          181.034000        1.631990         
1523897483        2.338600          1.799820          1.631990          1.093200          0.000000          181.001000        1.631990         
1523897493        2.338600          1.738070          1.631990          1.031560          0.000000          181.073000        1.631990         
1523897503        2.338600          1.730450          1.631990          1.023970          0.000000          181.081000        1.631990         
1523897514        2.338600          1.738650          1.631990          1.032010          0.000000          181.074000        1.631990         
1523897524        2.338600          1.888600          1.631990          1.181960          0.000000          180.923000        1.631990         
1523897534        2.338600          1.888600          1.631990          1.182000          0.000000          180.924000        1.631990         
1523897544        2.338600          1.752610          1.631990          1.045850          0.000000          181.060000        1.631990         
1523897554        2.338600          1.931450          1.631990          1.224830          0.000000          180.882000        1.631990         
1523897564        2.338600          1.931250          1.631990          1.224570          0.000000          180.881000        1.631990         
1523897575        2.338600          1.735980          1.631990          1.029160          0.000000          181.077000        1.631990         
1523897585        2.338600          2.171470          1.631990          1.464690          0.000000          180.640000        1.631990         
1523897595        2.338600          1.949840          1.631990          1.243290          0.000000          180.861000        1.631990         
1523897605        2.338600          1.949540          1.631990          1.242840          0.000000          180.859000        1.631990         
1523897615        2.338600          1.742020          1.631990          1.035420          0.000000          181.072000        1.631990         
1523897625        2.338600          2.063620          1.631990          1.356810          0.000000          180.749000        1.631990         
1523897636        2.338600          2.063030          1.631990          1.356300          0.000000          180.748000        1.631990         
1523897646        2.338600          1.734890          1.631990          1.028370          0.000000          181.078000        1.631990         
1523897656        2.338600          1.821880          1.631990          1.115120          0.000000          180.992000        1.631990         
1523897666        2.338600          1.730810          1.631990          1.024340          0.000000          181.082000        1.631990         
1523897676        2.338600          2.063470          1.631990          1.356790          0.000000          180.751000        1.631990         
1523897687        2.338600          2.063320          1.631990          1.356830          0.000000          180.750000        1.631990         
1523897697        2.338600          1.737690          1.631990          1.031150          0.000000          181.076000        1.631990         
1523897707        2.338600          2.114620          1.631990          1.408050          0.000000          180.699000        1.631990         
1523897717        2.338600          2.114320          1.631990          1.407630          0.000000          180.700000        1.631990         
1523897727        2.338600          1.730840          1.631990          1.024370          0.000000          181.083000        1.631990         
1523897737        2.338600          1.765750          1.631990          1.059170          0.000000          181.051000        1.631990         
1523897748        2.338600          1.976010          1.631990          1.269480          0.000000          180.838000        1.631990         
1523897758        2.338600          1.975710          1.631990          1.268980          0.000000          180.836000        1.631990         
1523897768        2.338600          1.730870          1.631990          1.024400          0.000000          181.082000        1.631990         
1523897778        2.338600          1.759640          1.631990          1.053050          0.000000          181.056000        1.631990         
1523897788        2.338600          2.027020          1.631990          1.320510          0.000000          180.786000        1.631990         
1523897798        2.338600          1.730890          1.631990          1.024430          0.000000          181.084000        1.631990         
1523897809        2.338600          2.026970          1.631990          1.320260          0.000000          180.787000        1.631990         
1523897819        2.338600          1.845600          1.631990          1.138970          0.000000          180.970000        1.631990         
1523897829        2.338600          1.874170          1.631990          1.167380          0.000000          180.940000        1.631990         
1523897839        2.524440          2.524440          1.817810          1.817810          0.000000          180.288000        1.817810         
1523897849        2.524440          2.183120          1.817810          1.476580          0.000000          180.630000        1.817810         
1523897860        2.524440          2.523700          1.817810          1.817190          0.000000          180.291000        1.817810         
1523897870        2.524440          2.182820          1.817810          1.476190          0.000000          180.631000        1.817810         
1523897880        2.524440          1.945220          1.817810          1.238730          0.000000          180.867000        1.817810         
1523897890        2.524440          1.973800          1.817810          1.267080          0.000000          180.840000        1.817810         
1523897900        2.651200          2.651200          1.944530          1.944530          0.000000          180.161000        1.944530         
1523897910        2.651200          2.296250          1.944530          1.589760          0.000000          180.518000        1.944530         
1523897921        2.651200          1.945750          1.944530          1.239290          0.000000          180.867000        1.944530         
1523897931        2.651200          2.295810          1.944530          1.589240          0.000000          180.518000        1.944530         
1523897941        2.651200          1.945750          1.944530          1.239290          0.000000          180.868000        1.944530         
1523897951        2.651200          1.973460          1.944530          1.266820          0.000000          180.841000        1.944530         
1523897961        2.651200          2.000950          1.944530          1.294270          0.000000          180.812000        1.944530         
1523897971        2.651200          2.313070          1.944530          1.606430          0.000000          180.502000        1.944530         
1523897982        2.651200          2.313070          1.944530          1.606580          0.000000          180.499000        1.944530         
1523897992        2.673020          2.673020          1.966490          1.966490          0.000000          180.138000        1.966490         
1523898002        2.673020          2.312630          1.966490          1.606140          0.000000          180.499000        1.966490         
1523898012        2.673020          1.979390          1.966490          1.272800          0.000000          180.832000        1.966490         
1523898022        2.673020          2.006800          1.966490          1.300110          0.000000          180.807000        1.966490         
1523898033        2.673020          2.527470          1.966490          1.820980          0.000000          180.286000        1.966490         
1523898043        2.673020          2.249700          1.966490          1.543160          0.000000          180.565000        1.966490         
1523898053        2.673020          2.527170          1.966490          1.820530          0.000000          180.286000        1.966490         
1523898063        2.673020          1.975280          1.966490          1.268810          0.000000          180.839000        1.966490         
1523898073        2.673020          1.996830          1.966490          1.290100          0.000000          180.820000        1.966490         
1523898083        2.673020          2.414100          1.966490          1.707490          0.000000          180.400000        1.966490         
1523898094        2.673020          1.975380          1.966490          1.268790          0.000000          180.837000        1.966490         
1523898104        2.673020          2.193470          1.966490          1.486770          0.000000          180.621000        1.966490         
1523898114        2.673020          1.992680          1.966490          1.286010          0.000000          180.822000        1.966490         
1523898124        2.673020          2.476690          1.966490          1.770080          0.000000          180.334000        1.966490         
1523898134        2.673020          1.975390          1.966490          1.268810          0.000000          180.839000        1.966490         
1523898145        2.673020          2.224240          1.966490          1.517460          0.000000          180.592000        1.966490         
1523898155        2.673020          1.982570          1.966490          1.275660          0.000000          180.833000        1.966490         
1523898165        2.673020          2.015050          1.966490          1.308390          0.000000          180.800000        1.966490         
1523898175        2.673020          2.192150          1.966490          1.485310          0.000000          180.622000        1.966490         
1523898185        2.673020          2.192150          1.966490          1.485280          0.000000          180.622000        1.966490         
1523898195        2.673020          1.978910          1.966490          1.272190          0.000000          180.837000        1.966490         
1523898206        2.673020          2.010750          1.966490          1.303880          0.000000          180.805000        1.966490         
1523898216        2.673020          2.272500          1.966490          1.565780          0.000000          180.543000        1.966490         
1523898226        2.673020          1.977950          1.966490          1.271170          0.000000          180.835000        1.966490         
1523898236        2.673020          2.345060          1.966490          1.638260          0.000000          180.470000        1.966490         
1523898246        2.673020          2.344760          1.966490          1.638050          0.000000          180.470000        1.966490         
1523898256        2.673020          1.975360          1.966490          1.268780          0.000000          180.841000        1.966490         
1523898267        2.673020          2.047990          1.966490          1.341160          0.000000          180.755000        1.966490         
1523898277        2.673020          1.975360          1.966490          1.268790          0.000000          180.839000        1.966490         
1523898287        2.673020          2.172540          1.966490          1.465890          0.000000          180.641000        1.966490         
1523898297        2.673020          1.994320          1.966490          1.287690          0.000000          180.819000        1.966490         
1523898307        2.673020          2.228840          1.966490          1.522060          0.000000          180.584000        1.966490         
1523898318        2.673020          1.994370          1.966490          1.287680          0.000000          180.820000        1.966490         
1523898328        2.673020          2.228400          1.966490          1.521550          0.000000          180.584000        1.966490         
1523898338        2.673020          1.987560          1.966490          1.280650          0.000000          180.826000        1.966490         
1523898348        2.673020          2.456310          1.966490          1.749550          0.000000          180.355000        1.966490         
1523898358        2.673020          2.214460          1.966490          1.507760          0.000000          180.598000        1.966490         
1523898368        2.673020          2.214460          1.966490          1.507510          0.000000          180.598000        1.966490         
1523898379        2.673020          1.978160          1.966490          1.271320          0.000000          180.834000        1.966490         
1523898389        2.673020          2.010040          1.966490          1.303260          0.000000          180.804000        1.966490         
1523898399        2.673020          2.238670          1.966490          1.532010          0.000000          180.575000        1.966490         
1523898409        2.673020          2.504450          1.966490          1.797600          0.000000          180.309000        1.966490         
1523898420        2.673020          2.238230          1.966490          1.531500          0.000000          180.574000        1.966490         
1523898430        2.673020          1.994140          1.966490          1.287450          0.000000          180.822000        1.966490         
1523898440        2.673020          2.511100          1.966490          1.804410          0.000000          180.302000        1.966490         
1523898451        2.673020          2.241650          1.966490          1.534960          0.000000          180.574000        1.966490         
1523898461        2.673020          2.510800          1.966490          1.804050          0.000000          180.303000        1.966490         
1523898471        2.673020          2.241510          1.966490          1.534810          0.000000          180.574000        1.966490         
