TIMESTAMP        work-RQ          work-RD          work-WR          
1519683744 111645 4934397748 10833185636
1519683754 111693 4934408454 10833193334
1519683764 111741 4934419160 10833201032
1519683775 111789 4934429866 10833208730
1519683785 111837 4934440572 10833216428
1519683795 111885 4934451278 10833224126
1519683805 111933 4934461984 10833231824
1519683815 111981 4934472690 10833239522
1519683825 112029 4934483396 10833247222
1519683835 112077 4934494102 10833254920
1519683846 112125 4934504808 10833262618
1519683856 112173 4934515514 10833270316
1519683866 112221 4934526220 10833278014
1519683876 112269 4934536926 10833285712
1519683886 112317 4934547632 10833293410
1519683896 112365 4934558338 10833301108
1519683907 112413 4934569044 10833308806
1519683917 112461 4934579750 10833316504
1519683927 112509 4934590456 10833324202
1519683937 112557 4934601162 10833331900
1519683947 112605 4934611868 10833339598
1519683957 112653 4934622574 10833347296
1519683968 112701 4934633280 10833354994
1519683978 112749 4934643986 10833362692
1519683988 112797 4934654692 10833370390
1519683998 112845 4934665398 10833378088
1519684008 112893 4934676104 10833385786
1519684018 112941 4934686810 10833393484
1519684029 112989 4934697516 10833401182
1519684039 113037 4934708222 10833408880
1519684049 113085 4934718928 10833416578
1519684059 113133 4934729634 10833424276
1519684069 113182 4934740340 10833432007
1519684079 113244 4934910786 10833439757
1519684089 113292 4934921492 10833447456
1519684100 113340 4934932198 10833455155
1519684110 113388 4934942904 10833462854
1519684120 113436 4934953610 10833470553
1519684130 113484 4934964316 10833478269
1519684140 113532 4934975022 10833485968
1519684150 113580 4934985728 10833493667
1519684160 113628 4934996434 10833501366
1519684171 113676 4935007140 10833509065
1519684181 113724 4935017846 10833516764
1519684191 113772 4935028552 10833524463
1519684201 113820 4935039258 10833532162
1519684211 113868 4935049964 10833539861
1519684221 113916 4935060670 10833547578
1519684232 113964 4935071376 10833555277
1519684242 114012 4935082082 10833562976
1519684252 114060 4935092788 10833570675
1519684262 114108 4935103494 10833578374
1519684272 114156 4935114200 10833586073
1519684282 114204 4935124906 10833593772
1519684292 114252 4935135612 10833601471
1519684303 114300 4935146318 10833609170
1519684313 114348 4935157024 10833616869
1519684323 114396 4935167730 10833624568
1519684333 114444 4935178436 10833632284
1519684343 114492 4935189142 10833639983
1519684353 114540 4935199848 10833647682
1519684363 114588 4935210554 10833655381
1519684374 114636 4935221260 10833663080
1519684384 114684 4935231966 10833670779
1519684394 114732 4935242672 10833678478
1519684404 114780 4935253378 10833686177
1519684414 114828 4935264084 10833693876
1519684424 114876 4935274790 10833701575
1519684434 114924 4935285496 10833709274
1519684445 114972 4935296202 10833716973
1519684455 115020 4935306908 10833724672
1519684465 115068 4935317614 10833732388
1519684475 115116 4935328320 10833740086
1519684486 115164 4935339026 10833747785
1519684496 115212 4935349732 10833755484
1519684506 115260 4935360438 10833763183
1519684516 115308 4935371144 10833770882
1519684526 115356 4935381850 10833778581
1519684537 115404 4935392556 10833786280
1519684547 115452 4935403262 10833793979
1519684557 115500 4935413968 10833801678
1519684567 115548 4935424674 10833809377
1519684577 115596 4935435380 10833817076
1519684587 115644 4935446086 10833824775
1519684597 115692 4935456792 10833832474
1519684608 115740 4935467498 10833840173
1519684618 115788 4935478204 10833847872
1519684628 115836 4935488910 10833855571
1519684638 115884 4935499616 10833863270
1519684648 115932 4935510322 10833870987
1519684659 115980 4935521028 10833878686
1519684669 116028 4935531734 10833886385
1519684679 116076 4935542440 10833894084
1519684689 116124 4935553146 10833901783
1519684699 116172 4935563852 10833909482
1519684709 116220 4935574558 10833917181
1519684719 116268 4935585264 10833924880
1519684730 116316 4935595970 10833932579
1519684740 116364 4935606676 10833940278
1519684750 116412 4935617382 10833947977
1519684760 116460 4935628088 10833955676
1519684770 116508 4935638794 10833963375
1519684780 116556 4935649500 10833971074
1519684791 116604 4935660206 10833978773
1519684801 116652 4935670912 10833986472
1519684811 116700 4935681618 10833994171
1519684821 116748 4935692324 10834001870
1519684831 116796 4935703030 10834009569
1519684841 116844 4935713736 10834017268
1519684851 116892 4935724442 10834024985
1519684862 116940 4935735148 10834032684
1519684872 116988 4935745854 10834040383
1519684882 117036 4935756560 10834048082
1519684892 117084 4935767266 10834055781
1519684902 117132 4935777972 10834063480
1519684913 117180 4935788678 10834071179
1519684923 117228 4935799384 10834078878
1519684933 117276 4935810090 10834086577
1519684943 117324 4935820796 10834094276
1519684953 117372 4935831502 10834101975
1519684963 117420 4935842208 10834109674
1519684973 117468 4935852914 10834117373
1519684984 117516 4935863620 10834125072
1519684994 117564 4935874326 10834132771
1519685004 117612 4935885032 10834140470
1519685014 117660 4935895738 10834148169
1519685024 117708 4935906444 10834155868
1519685034 117756 4935917150 10834163567
1519685045 117804 4935927856 10834171266
1519685055 117852 4935938562 10834178965
1519685065 117900 4935949268 10834186664
1519685075 117948 4935959974 10834194363
1519685085 117996 4935970680 10834202080
1519685095 118044 4935981386 10834209779
1519685106 118092 4935992092 10834217478
1519685116 118140 4936002798 10834225177
1519685126 118188 4936013504 10834232876
1519685136 118236 4936024210 10834240575
1519685146 118284 4936034916 10834248274
1519685157 118332 4936045622 10834255973
1519685167 118380 4936056328 10834263672
1519685177 118428 4936067034 10834271371
1519685188 118476 4936077740 10834279070
1519685198 118524 4936088446 10834286769
1519685208 118572 4936099152 10834294468
1519685218 118620 4936109858 10834302167
1519685228 118668 4936120564 10834309866
1519685238 118716 4936131270 10834317565
1519685249 118764 4936141976 10834325264
1519685259 118812 4936152682 10834332963
1519685269 118860 4936163388 10834340662
1519685279 118908 4936174094 10834348361
1519685289 118956 4936184800 10834356060
1519685299 119004 4936195506 10834363759
1519685309 119052 4936206212 10834371458
1519685320 119100 4936216918 10834379157
1519685330 119148 4936227624 10834386875
1519685340 119196 4936238330 10834394574
1519685351 119244 4936249036 10834402273
1519685361 119292 4936259742 10834409972
1519685371 119340 4936270448 10834417671
1519685381 119388 4936281154 10834425370
1519685391 119436 4936291860 10834433069
1519685401 119484 4936302566 10834440768
1519685412 119532 4936313272 10834448467
1519685422 119580 4936323978 10834456166
1519685432 119628 4936334684 10834463865
1519685442 119676 4936345390 10834471564
1519685452 119724 4936356096 10834479263
1519685463 119772 4936366802 10834486962
1519685473 119820 4936377508 10834494661
1519685483 119868 4936388214 10834502360
1519685493 119916 4936398920 10834510059
1519685503 119964 4936409626 10834517758
1519685514 120012 4936420332 10834525457
1519685524 120060 4936431038 10834533156
1519685534 120108 4936441744 10834540855
1519685544 120156 4936452450 10834548554
1519685554 120204 4936463156 10834556253
1519685564 120252 4936473862 10834563952
1519685574 120300 4936484568 10834571651
1519685585 120348 4936495274 10834579350
1519685595 120396 4936505980 10834587049
1519685605 120444 4936516686 10834594767
1519685616 120492 4936527392 10834602466
1519685626 120540 4936538098 10834610165
1519685637 120588 4936548804 10834617864
1519685647 120636 4936559510 10834625563
1519685657 120684 4936570216 10834633262
1519685667 120732 4936580922 10834640961
1519685677 120780 4936591628 10834648660
1519685687 120828 4936602334 10834656359
1519685698 120876 4936613040 10834664058
1519685708 120924 4936623746 10834671757
1519685718 120972 4936634452 10834679456
1519685729 121020 4936645158 10834687155
1519685739 121068 4936655864 10834694854
1519685749 121116 4936666570 10834702553
1519685759 121164 4936677276 10834710252
1519685769 121212 4936687982 10834717951
1519685779 121260 4936698688 10834725650
1519685789 121308 4936709394 10834733349
1519685800 121356 4936720100 10834741048
1519685810 121404 4936730806 10834748747
1519685820 121452 4936741512 10834756446
1519685830 121500 4936752218 10834764145
1519685841 121548 4936762924 10834771844
1519685851 121596 4936773630 10834779543
1519685861 121644 4936784336 10834787242
1519685872 121692 4936795042 10834794941
1519685882 121740 4936805748 10834802640
1519685892 121788 4936816454 10834810339
1519685902 121836 4936827160 10834818057
1519685912 121884 4936837866 10834825756
1519685923 121932 4936848572 10834833455
1519685933 121980 4936859278 10834841154
1519685943 122028 4936869984 10834848853
1519685953 122076 4936880690 10834856552
1519685963 122124 4936891396 10834864251
1519685973 122172 4936902102 10834871950
1519685983 122220 4936912808 10834879649
1519685994 122268 4936923514 10834887348
1519686004 122316 4936934220 10834895047
1519686014 122364 4936944926 10834902746
1519686024 122412 4936955632 10834910445
1519686034 122460 4936966338 10834918144
1519686044 122508 4936977044 10834925843
1519686055 122556 4936987750 10834933542
1519686065 122604 4936998456 10834941241
1519686075 122652 4937009162 10834948940
1519686085 122700 4937019868 10834956639
1519686095 122748 4937030574 10834964338
1519686105 122796 4937041280 10834972037
1519686115 122844 4937051986 10834979736
1519686126 122892 4937062692 10834987435
1519686136 122940 4937073398 10834995134
1519686146 122988 4937084104 10835002833
1519686156 123036 4937094810 10835010532
1519686166 123084 4937105516 10835018231
1519686176 123132 4937116222 10835025930
1519686186 123180 4937126928 10835033629
1519686197 123228 4937137634 10835041328
1519686207 123276 4937148340 10835049027
1519686217 123324 4937159046 10835056726
1519686227 123372 4937169752 10835064444
1519686237 123420 4937180458 10835072143
1519686247 123468 4937191164 10835079842
1519686257 123516 4937201870 10835087541
1519686268 123564 4937212576 10835095240
1519686278 123612 4937223282 10835102939
1519686288 123660 4937233988 10835110638
1519686298 123708 4937244694 10835118337
1519686308 123756 4937255400 10835126036
1519686318 123804 4937266106 10835133735
1519686329 123852 4937276812 10835141434
1519686339 123900 4937287518 10835149133
1519686349 123948 4937298224 10835156832
1519686359 123996 4937308930 10835164531
1519686369 124044 4937319636 10835172230
1519686380 124092 4937330342 10835179929
1519686390 124140 4937341048 10835187628
1519686400 124188 4937351754 10835195327
1519686411 124236 4937362460 10835203026
1519686421 124284 4937373166 10835210725
1519686431 124332 4937383872 10835218424
1519686441 124380 4937394578 10835226123
1519686451 124428 4937405284 10835233822
1519686461 124477 4937415990 10835241521
1519686471 124525 4937426696 10835249219
1519686482 124573 4937437402 10835256918
1519686492 124621 4937448108 10835264617
1519686502 124669 4937458814 10835272316
1519686512 124717 4937469520 10835280015
1519686522 124765 4937480226 10835287714
1519686532 124822 4937490932 10835295413
1519686543 124870 4937501638 10835303111
1519686553 124918 4937512344 10835310810
1519686563 124966 4937523050 10835318528
1519686573 125014 4937533756 10835326227
1519686583 125062 4937544462 10835333926
1519686593 125110 4937555168 10835341625
1519686603 125158 4937565874 10835349324
1519686614 125206 4937576580 10835357023
1519686624 125254 4937587286 10835364722
1519686634 125302 4937597992 10835372421
1519686645 125350 4937608698 10835380120
1519686655 125398 4937619404 10835387819
1519686665 125446 4937630110 10835395518
1519686676 125494 4937640816 10835403217
1519686686 125542 4937651522 10835410916
1519686696 125590 4937662228 10835418615
1519686706 125638 4937672934 10835426314
1519686716 125686 4937683640 10835434013
1519686726 125735 4937694346 10835441712
1519686736 125784 4937705052 10835449411
1519686747 125833 4937715758 10835457110
1519686757 125882 4937726464 10835464809
1519686767 125931 4937737170 10835472508
1519686777 125980 4937747876 10835480207
1519686787 126029 4937758582 10835487906
1519686797 126078 4937769288 10835495605
1519686807 126127 4937779994 10835503304
1519686818 126176 4937790700 10835511003
1519686828 126225 4937801406 10835518702
1519686838 126274 4937812112 10835526401
1519686848 126323 4937822818 10835534100
1519686858 126371 4937833524 10835541798
1519686868 126419 4937844230 10835549497
1519686878 126467 4937854936 10835557196
1519686889 126515 4937865642 10835564895
1519686899 126564 4937876348 10835572594
1519686909 126613 4937887054 10835580293
1519686919 126661 4937897760 10835587992
1519686929 126710 4937908466 10835595710
1519686939 126758 4937919172 10835603409
1519686949 126806 4937929878 10835611108
1519686960 126855 4937940584 10835618807
1519686970 126903 4937951290 10835626506
1519686980 126951 4937961996 10835634205
1519686990 126999 4937972702 10835641904
1519687000 127047 4937983408 10835649603
1519687010 127095 4937994114 10835657302
1519687021 127143 4938004820 10835665001
1519687031 127191 4938015526 10835672700
1519687041 127239 4938026232 10835680399
1519687051 127287 4938036938 10835688098
1519687061 127335 4938047644 10835695797
1519687071 127383 4938058350 10835703496
1519687081 127431 4938069056 10835711195
1519687092 127479 4938079762 10835718894
1519687102 127527 4938090468 10835726593
1519687112 127575 4938101174 10835734292
1519687122 127623 4938111880 10835741991
1519687132 127671 4938122586 10835749690
1519687142 127720 4938133292 10835757389
1519687153 127768 4938143998 10835765088
1519687163 127816 4938154704 10835772787
1519687173 127864 4938165410 10835780486
1519687184 127912 4938176116 10835788185
1519687194 127960 4938186822 10835795884
1519687204 128008 4938197528 10835803583
1519687214 128056 4938208234 10835811281
1519687224 128104 4938218940 10835818980
1519687234 128152 4938229646 10835826679
1519687245 128200 4938240352 10835834378
1519687255 128248 4938251058 10835842077
1519687265 128296 4938261764 10835849776
1519687275 128344 4938272470 10835857475
1519687285 128392 4938283176 10835865174
1519687295 128440 4938293882 10835872873
1519687305 128488 4938304588 10835880572
1519687316 128536 4938315294 10835888271
1519687326 128584 4938326000 10835895970
1519687336 128632 4938336706 10835903669
1519687346 128680 4938347412 10835911368
1519687356 128728 4938358118 10835919067
1519687366 128777 4938368824 10835926766
1519687376 128826 4938379530 10835934465
1519687387 128874 4938390236 10835942164
1519687397 128922 4938400942 10835949863
1519687407 128970 4938411648 10835957581
1519687417 129018 4938422354 10835965280
1519687427 129066 4938433060 10835972979
1519687437 129114 4938443766 10835980678
1519687448 129162 4938454472 10835988377
1519687458 129210 4938465178 10835996076
1519687468 129258 4938475884 10836003775
1519687478 129306 4938486590 10836011474
1519687488 129354 4938497296 10836019173
1519687498 129402 4938508002 10836026872
1519687508 129450 4938518708 10836034571
1519687519 129498 4938529414 10836042270
1519687529 129546 4938540120 10836049969
1519687539 129594 4938550826 10836057668
1519687549 129642 4938561532 10836065367
1519687559 129690 4938572238 10836073066
1519687569 129738 4938582944 10836080765
1519687579 129786 4938593650 10836088464
1519687590 129834 4938604356 10836096163
1519687600 129882 4938615062 10836103862
1519687610 129930 4938625768 10836111561
1519687620 129978 4938636474 10836119260
1519687630 130026 4938647180 10836126959
1519687640 130074 4938657886 10836134658
1519687650 130122 4938668592 10836142357
1519687660 130170 4938679298 10836150056
1519687671 130218 4938690004 10836157755
1519687681 130266 4938700710 10836165454
1519687691 130314 4938711416 10836173153
1519687701 130362 4938722122 10836180852
1519687712 130410 4938732828 10836188551
1519687722 130458 4938743534 10836196250
1519687732 130506 4938754240 10836203949
1519687743 130554 4938764946 10836211647
1519687753 130602 4938775652 10836219345
1519687763 130650 4938786358 10836227043
1519687773 130698 4938797064 10836234741
1519687783 130746 4938807770 10836242440
1519687794 130794 4938818476 10836250139
1519687804 130842 4938829182 10836257838
1519687814 130890 4938839888 10836265536
1519687824 130938 4938850594 10836273235
1519687835 130986 4938861300 10836280934
1519687845 131034 4938872006 10836288633
1519687855 131082 4938882712 10836296332
1519687865 131130 4938893418 10836304031
1519687876 131178 4938904124 10836311730
1519687886 131226 4938914830 10836319429
1519687896 131274 4938925536 10836327128
1519687906 131322 4938936242 10836334827
1519687916 131370 4938946948 10836342546
1519687927 131419 4938957654 10836350246
1519687937 131468 4938968360 10836357946
1519687947 131517 4938979066 10836365646
1519687957 131566 4938989772 10836373346
1519687967 131615 4939000478 10836381046
1519687978 131664 4939011184 10836388746
1519687988 131713 4939021890 10836396446
1519687998 131762 4939032596 10836404146
1519688008 131811 4939043302 10836411846
1519688018 131860 4939054008 10836419545
1519688028 131909 4939064714 10836427245
1519688038 131958 4939075420 10836434945
1519688049 132007 4939086126 10836442645
1519688059 132055 4939096832 10836450345
1519688069 132103 4939107538 10836458045
1519688079 132151 4939118244 10836465745
1519688090 132199 4939128950 10836473445
1519688100 132247 4939139656 10836481145
1519688110 132295 4939150362 10836488845
1519688120 132343 4939161068 10836496545
1519688130 132391 4939171774 10836504245
1519688140 132439 4939182480 10836511945
1519688151 132487 4939193186 10836519645
1519688161 132535 4939203892 10836527345
1519688171 132583 4939214598 10836535045
1519688181 132631 4939225304 10836542745
1519688191 132679 4939236010 10836550445
1519688201 132727 4939246716 10836558145
1519688212 132775 4939257422 10836565845
1519688222 132823 4939268128 10836573545
1519688232 132871 4939278834 10836581245
1519688242 132920 4939289540 10836588945
1519688252 132968 4939300246 10836596645
1519688262 133016 4939310952 10836604345
1519688272 133064 4939321658 10836612045
1519688283 133112 4939332364 10836619744
1519688293 133160 4939343070 10836627444
1519688304 133208 4939353776 10836635144
1519688314 133256 4939364482 10836642844
1519688324 133304 4939375188 10836650544
1519688334 133352 4939385894 10836658244
1519688344 133400 4939396600 10836665944
1519688355 133448 4939407308 10836673645
1519688365 133496 4939418016 10836681346
1519688375 133544 4939428724 10836689047
1519688385 133592 4939439432 10836696748
1519688395 133640 4939450140 10836704449
1519688405 133688 4939460848 10836712150
1519688416 133736 4939471556 10836719851
1519688426 133784 4939482264 10836727552
1519688436 133832 4939492972 10836735253
1519688446 133880 4939503680 10836742972
1519688456 133928 4939514388 10836750672
1519688466 133976 4939525096 10836758372
1519688477 134025 4939535804 10836766072
1519688487 134074 4939546512 10836773772
1519688497 134123 4939557220 10836781472
1519688507 134172 4939567928 10836789172
1519688518 134221 4939578636 10836796872
1519688528 134270 4939589344 10836804572
1519688539 134319 4939600052 10836812272
1519688549 134367 4939610760 10836819972
1519688560 134415 4939621468 10836827672
1519688570 134463 4939632176 10836835371
1519688580 134511 4939642884 10836843071
1519688590 134559 4939653592 10836850771
1519688601 134607 4939664300 10836858471
1519688611 134656 4939675008 10836866171
1519688621 134705 4939685716 10836873871
1519688631 134754 4939696424 10836881573
1519688641 134803 4939707132 10836889273
1519688652 134852 4939717840 10836896973
1519688662 134901 4939728548 10836904673
1519688672 134950 4939739256 10836912373
1519688684 134999 4939749964 10836920073
1519688694 135048 4939760672 10836927773
1519688704 135096 4939771380 10836935473
1519688714 135144 4939782088 10836943173
1519688724 135192 4939792796 10836950873
1519688735 135240 4939803504 10836958573
1519688745 135288 4939814212 10836966273
1519688756 135336 4939824920 10836973973
1519688766 135384 4939835628 10836981673
1519688776 135432 4939846336 10836989373
1519688786 135480 4939857044 10836997073
1519688796 135528 4939867752 10837004773
1519688806 135576 4939878460 10837012473
1519688817 135624 4939889168 10837020173
1519688827 135672 4939899876 10837027873
1519688837 135720 4939910584 10837035573
1519688847 135768 4939921292 10837043273
1519688857 135816 4939932000 10837050972
1519688868 135864 4939942708 10837058672
1519688878 135912 4939953416 10837066372
1519688888 135960 4939964124 10837074072
1519688898 136008 4939974832 10837081772
1519688909 136056 4939985540 10837089472
1519688919 136104 4939996248 10837097172
1519688929 136152 4940006956 10837104872
1519688940 136200 4940017664 10837112572
1519688950 136248 4940028372 10837120272
1519688960 136296 4940039080 10837127972
1519688970 136344 4940049788 10837135672
1519688980 136392 4940060496 10837143372
1519688990 136440 4940071204 10837151072
1519689001 136488 4940081912 10837158791
1519689011 136536 4940092620 10837166491
1519689021 136584 4940103328 10837174191
1519689031 136632 4940114036 10837181891
1519689041 136680 4940124744 10837189591
1519689052 136728 4940135452 10837197291
1519689062 136776 4940146160 10837204991
1519689072 136824 4940156868 10837212691
1519689082 136872 4940167576 10837220391
1519689092 136920 4940178284 10837228091
1519689103 136968 4940188992 10837235791
1519689113 137016 4940199700 10837243491
1519689123 137064 4940210408 10837251191
1519689133 137112 4940221116 10837258891
1519689144 137160 4940231824 10837266591
1519689154 137208 4940242532 10837274291
1519689164 137256 4940253240 10837281991
1519689174 137304 4940263948 10837289691
1519689184 137352 4940274656 10837297391
1519689194 137400 4940285364 10837305091
1519689205 137448 4940296072 10837312791
1519689215 137496 4940306780 10837320491
1519689225 137544 4940317488 10837328191
1519689235 137592 4940328196 10837335891
1519689246 137641 4940338904 10837343591
1519689256 137690 4940349612 10837351291
1519689266 137738 4940360320 10837358991
1519689276 137786 4940371028 10837366691
1519689286 137834 4940381736 10837374391
1519689297 137882 4940392444 10837382091
1519689307 137930 4940403152 10837389791
1519689317 137978 4940413860 10837397491
1519689327 138026 4940424568 10837405191
1519689337 138074 4940435276 10837412891
1519689347 138122 4940445984 10837420591
1519689358 138170 4940456692 10837428291
1519689368 138218 4940467400 10837435991
1519689378 138266 4940478108 10837443691
1519689388 138314 4940488816 10837451391
1519689398 138362 4940499524 10837459091
1519689408 138410 4940510232 10837466791
1519689418 138458 4940520940 10837474491
1519689429 138506 4940531648 10837482191
1519689439 138554 4940542356 10837489891
1519689449 138602 4940553064 10837497591
1519689459 138650 4940563772 10837505291
1519689469 138698 4940574480 10837512991
1519689480 138746 4940585188 10837520691
1519689490 138794 4940595896 10837528391
1519689500 138842 4940606604 10837536091
1519689510 138890 4940617312 10837543791
1519689520 138938 4940628020 10837551491
1519689530 138986 4940638728 10837559191
1519689540 139034 4940649436 10837566891
1519689551 139082 4940660144 10837574591
1519689561 139131 4940670852 10837582291
1519689571 139180 4940681560 10837589991
1519689581 139229 4940692268 10837597691
1519689591 139278 4940702976 10837605410
1519689601 139327 4940713684 10837613110
1519689612 139376 4940724392 10837620810
1519689622 139425 4940735100 10837628510
1519689632 139474 4940745808 10837636210
1519689642 139523 4940756516 10837643910
1519689652 139572 4940767224 10837651610
1519689662 139621 4940777932 10837659310
1519689672 139670 4940788640 10837667010
1519689683 139719 4940799348 10837674710
1519689693 139768 4940810056 10837682410
1519689703 139817 4940820764 10837690110
1519689713 139866 4940831472 10837697810
1519689723 139915 4940842180 10837705510
1519689733 139964 4940852888 10837713210
1519689744 140013 4940863596 10837720910
1519689754 140061 4940874304 10837728610
1519689764 140109 4940885012 10837736310
1519689774 140157 4940895720 10837744010
1519689784 140205 4940906428 10837751710
1519689794 140253 4940917136 10837759410
1519689804 140301 4940927844 10837767110
1519689815 140349 4940938552 10837774810
1519689825 140397 4940949260 10837782510
1519689835 140445 4940959968 10837790210
1519689845 140493 4940970676 10837797910
1519689855 140541 4940981384 10837805610
1519689865 140589 4940992092 10837813310
1519689875 140637 4941002800 10837821010
1519689886 140685 4941013508 10837828710
1519689896 140733 4941024216 10837836410
1519689906 140781 4941034924 10837844110
1519689916 140829 4941045632 10837851810
1519689926 140877 4941056340 10837859510
1519689936 140925 4941067048 10837867210
1519689947 140973 4941077756 10837874910
1519689957 141021 4941088464 10837882610
1519689967 141069 4941099172 10837890310
1519689977 141117 4941109880 10837898010
1519689987 141165 4941120588 10837905710
1519689997 141213 4941131296 10837913410
1519690007 141261 4941142004 10837921110
1519690018 141309 4941152712 10837928810
1519690028 141357 4941163420 10837936510
1519690038 141405 4941174128 10837944210
1519690048 141453 4941184836 10837951910
1519690058 141501 4941195544 10837959610
1519690068 141549 4941206252 10837967310
1519690079 141597 4941216960 10837975010
1519690089 141645 4941227668 10837982710
1519690099 141693 4941238376 10837990410
1519690109 141741 4941249084 10837998110
1519690119 141789 4941259792 10838005810
1519690129 141837 4941270502 10838013511
1519690139 141885 4941281212 10838021212
1519690150 141933 4941291922 10838028913
1519690160 141981 4941302632 10838036614
1519690170 142029 4941313342 10838044315
1519690180 142077 4941324052 10838052016
1519690190 142125 4941334762 10838059717
1519690200 142173 4941345472 10838067418
1519690210 142221 4941356182 10838075138
1519690221 142270 4941366892 10838082839
1519690231 142319 4941377602 10838090540
1519690241 142368 4941388312 10838098241
1519690251 142417 4941399022 10838105942
1519690261 142466 4941409732 10838113643
1519690271 142515 4941420442 10838121344
1519690282 142564 4941431152 10838129045
1519690292 142613 4941441862 10838136746
1519690302 142662 4941452572 10838144447
1519690312 142711 4941463282 10838152148
1519690322 142760 4941473992 10838159848
1519690332 142808 4941484702 10838167549
1519690342 142856 4941495412 10838175250
1519690353 142904 4941506122 10838182951
1519690363 142952 4941516832 10838190652
1519690373 143000 4941527542 10838198353
1519690383 143048 4941538252 10838206054
1519690394 143096 4941548962 10838213754
1519690404 143144 4941559672 10838221455
1519690414 143192 4941570382 10838229156
1519690424 143240 4941581092 10838236857
1519690434 143298 4941591802 10838244560
1519690444 143346 4941602512 10838252261
1519690454 143394 4941613222 10838259962
1519690465 143442 4941623932 10838267663
1519690475 143490 4941634642 10838275364
1519690485 143538 4941645352 10838283065
1519690495 143586 4941656062 10838290766
