time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1519683653        0                 2509              0                 14518195          15462457          0                 1                 1052577266527     765946524947      0                 192              
1519683663        0                 2509              0                 14518269          15462529          0                 1                 1052577377081     765946550107      0                 192              
1519683673        0                 2509              0                 14518342          15462600          0                 1                 1052577485556     765946575075      0                 192              
1519683683        0                 2509              0                 14518415          15462671          0                 1                 1052577596376     765946600043      0                 192              
1519683693        0                 2509              0                 14518489          15462743          0                 1                 1052577709885     765946625203      0                 192              
1519683704        0                 2509              0                 14518578          15462830          0                 1                 1052577821299     765946651195      0                 192              
1519683714        0                 2509              0                 14518651          15462901          0                 1                 1052577935058     765946676163      0                 192              
1519683724        0                 2509              0                 14519481          15463729          0                 1                 1052578216746     765946846475      0                 192              
1519683734        0                 2509              0                 14519555          15463801          0                 1                 1052578331427     765946871635      0                 192              
1519683744        0                 2509              0                 14519628          15463872          0                 1                 1052578448125     765946896603      0                 192              
1519683754        0                 2509              0                 14519701          15463943          0                 1                 1052578563072     765946921571      0                 192              
1519683764        0                 2509              0                 14519791          15464031          0                 1                 1052578680700     765946947755      0                 192              
1519683775        0                 2509              0                 14519865          15464103          0                 1                 1052578796569     765946972915      0                 192              
1519683785        0                 2509              0                 14519938          15464174          0                 1                 1052578898071     765946997883      0                 192              
1519683795        0                 2509              0                 14520769          15465003          0                 1                 1052579171822     765947168387      0                 192              
1519683805        0                 2509              0                 14520843          15465075          0                 1                 1052579278342     765947193547      0                 192              
1519683815        0                 2509              0                 14520916          15465146          0                 1                 1052579378687     765947218515      0                 192              
1519683825        0                 2509              0                 14521006          15465234          0                 1                 1052579481713     765947244699      0                 192              
1519683835        0                 2509              0                 14521080          15465306          0                 1                 1052579582982     765947269859      0                 192              
1519683846        0                 2509              0                 14521153          15465377          0                 1                 1052579686268     765947294827      0                 192              
1519683856        0                 2509              0                 14521227          15465449          0                 1                 1052579792227     765947319987      0                 192              
1519683866        0                 2509              0                 14522058          15466278          0                 1                 1052580066011     765947490491      0                 192              
1519683876        0                 2509              0                 14522131          15466349          0                 1                 1052580172236     765947515459      0                 192              
1519683886        0                 2509              0                 14522220          15466436          0                 1                 1052580276710     765947541451      0                 192              
1519683896        0                 2509              0                 14522294          15466508          0                 1                 1052580379769     765947566611      0                 192              
1519683907        0                 2509              0                 14522368          15466580          0                 1                 1052580485165     765947591771      0                 192              
1519683917        0                 2509              0                 14522441          15466651          0                 1                 1052580592578     765947616739      0                 192              
1519683927        0                 2509              0                 14522515          15466723          0                 1                 1052580698568     765947641899      0                 192              
1519683937        0                 2509              0                 14522589          15466795          0                 1                 1052580806911     765947667059      0                 192              
1519683947        0                 2509              0                 14523442          15467646          0                 1                 1052581084303     765947839739      0                 192              
1519683958        0                 2509              0                 14523515          15467717          0                 1                 1052581192904     765947864707      0                 192              
1519683968        0                 2509              0                 14523589          15467789          0                 1                 1052581304186     765947889867      0                 192              
1519683978        0                 2509              0                 14523663          15467861          0                 1                 1052581409613     765947915027      0                 192              
1519683988        0                 2509              0                 14523736          15467932          0                 1                 1052581512961     765947939995      0                 192              
1519683998        0                 2509              0                 14523810          15468004          0                 1                 1052581618990     765947965155      0                 192              
1519684008        0                 2509              0                 14523900          15468092          0                 1                 1052581723260     765947991339      0                 192              
1519684018        0                 2509              0                 14524730          15468920          0                 1                 1052581999115     765948161651      0                 192              
1519684029        0                 2509              0                 14524803          15468991          0                 1                 1052582107747     765948186619      0                 192              
1519684039        0                 2509              0                 14524877          15469063          0                 1                 1052582214972     765948211779      0                 192              
1519684049        0                 2509              0                 14524950          15469134          0                 1                 1052582324198     765948236747      0                 192              
1519684059        0                 2509              0                 14525023          15469205          0                 1                 1052582431673     765948261715      0                 192              
1519684069        0                 2509              0                 14525114          15469294          0                 1                 1052582542221     765948288323      0                 192              
1519684079        0                 2509              0                 14525204          15469382          0                 1                 1052582675957     765948319947      0                 192              
1519684089        0                 2509              0                 14525277          15469453          0                 1                 1052582782276     765948344915      0                 192              
1519684100        0                 2509              0                 14526108          15470282          0                 1                 1052583060845     765948515419      0                 192              
1519684110        0                 2509              0                 14526182          15470354          0                 1                 1052583172184     765948540579      0                 192              
1519684120        0                 2509              0                 14526255          15470425          0                 1                 1052583281445     765948565547      0                 192              
