#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1518729839        0.978237          0.978237          0.276016          0.276016          0.000000          181.698000        0.276016         
1518729849        0.978237          0.978237          0.276016          0.276016          0.000000          181.677000        0.276016         
1518729859        0.978237          0.978237          0.276016          0.276016          0.000000          181.657000        0.276016         
1518729869        0.978237          0.978237          0.276016          0.276016          0.000000          181.635000        0.276016         
1518729879        0.978237          0.978237          0.276016          0.276016          0.000000          181.614000        0.276016         
1518729890        0.978237          0.978237          0.276016          0.276016          0.000000          181.593000        0.276016         
1518729900        0.978237          0.978237          0.276016          0.276016          0.000000          181.572000        0.276016         
1518729910        0.978237          0.978237          0.276016          0.276016          0.000000          181.550000        0.276016         
1518729920        0.978237          0.978237          0.276016          0.276016          0.000000          181.531000        0.276016         
1518729930        3.952920          3.952920          3.250800          3.250800          0.000000          178.548000        3.250800         
1518729940        3.952920          3.952920          3.250960          3.250960          0.000000          178.546000        3.250960         
1518729950        3.952920          3.952920          3.250960          3.250960          0.000000          178.548000        3.250960         
1518729961        3.952920          3.952920          3.250960          3.250960          0.000000          178.547000        3.250960         
1518729971        3.952920          3.952920          3.250960          3.250960          0.000000          178.547000        3.250960         
1518729981        3.952920          3.952920          3.250960          3.250960          0.000000          178.547000        3.250960         
1518729991        3.952920          3.952920          3.250960          3.250960          0.000000          178.548000        3.250960         
1518730001        3.952920          3.952920          3.250960          3.250960          0.000000          178.547000        3.250960         
1518730011        3.952920          3.952920          3.250960          3.250960          0.000000          178.549000        3.250960         
1518730021        3.952920          3.952920          3.250960          3.250960          0.000000          178.547000        3.250960         
1518730032        3.952920          3.952920          3.250960          3.250960          0.000000          178.548000        3.250960         
1518730042        3.952920          3.952920          3.250960          3.250960          0.000000          178.549000        3.250960         
1518730052        3.952920          3.952920          3.250960          3.250960          0.000000          178.549000        3.250960         
1518730062        3.952920          3.952920          3.250960          3.250960          0.000000          178.548000        3.250960         
1518730072        3.952920          3.952920          3.250960          3.250960          0.000000          178.549000        3.250960         
1518730082        3.952920          3.952920          3.250960          3.250960          0.000000          178.547000        3.250960         
1518730092        3.952920          3.952920          3.250960          3.250960          0.000000          178.547000        3.250960         
1518730103        3.952920          3.952920          3.250960          3.250960          0.000000          178.548000        3.250960         
1518730113        3.952920          3.952920          3.250970          3.250970          0.000000          178.547000        3.250970         
1518730123        3.952920          3.952920          3.250970          3.250970          0.000000          178.548000        3.250970         
1518730133        3.952920          3.952920          3.250970          3.250970          0.000000          178.547000        3.250970         
1518730143        3.952920          3.952920          3.250970          3.250970          0.000000          178.547000        3.250970         
1518730153        3.952920          3.952920          3.250970          3.250970          0.000000          178.546000        3.250970         
1518730163        3.952920          3.952920          3.250970          3.250970          0.000000          178.548000        3.250970         
1518730174        3.952920          3.952920          3.250970          3.250970          0.000000          178.548000        3.250970         
1518730184        3.952920          3.952920          3.250970          3.250970          0.000000          178.548000        3.250970         
1518730194        3.952920          3.952920          3.250970          3.250970          0.000000          178.549000        3.250970         
1518730204        3.952920          3.952920          3.250970          3.250970          0.000000          178.548000        3.250970         
1518730214        3.952920          3.952920          3.250970          3.250970          0.000000          178.548000        3.250970         
1518730224        3.952920          3.952920          3.250970          3.250970          0.000000          178.549000        3.250970         
1518730234        3.952920          3.952920          3.250970          3.250970          0.000000          178.546000        3.250970         
1518730245        3.952920          3.952920          3.250970          3.250970          0.000000          178.549000        3.250970         
1518730255        3.952920          3.952920          3.250970          3.250970          0.000000          178.546000        3.250970         
1518730265        3.952920          3.952920          3.250970          3.250970          0.000000          178.547000        3.250970         
1518730275        3.952920          3.952920          3.250970          3.250970          0.000000          178.548000        3.250970         
1518730285        3.952920          3.952920          3.250970          3.250970          0.000000          178.547000        3.250970         
1518730295        3.952920          3.952920          3.250970          3.250970          0.000000          178.547000        3.250970         
1518730305        3.952920          3.952920          3.250970          3.250970          0.000000          178.548000        3.250970         
1518730316        3.952920          3.952920          3.250970          3.250970          0.000000          178.549000        3.250970         
1518730326        3.952920          3.952920          3.250970          3.250970          0.000000          178.548000        3.250970         
1518730336        3.952920          3.952920          3.250970          3.250970          0.000000          178.548000        3.250970         
1518730346        3.952920          3.952920          3.250970          3.250970          0.000000          178.548000        3.250970         
1518730356        3.952920          3.952920          3.250970          3.250970          0.000000          178.550000        3.250970         
1518730366        3.952920          3.952920          3.250970          3.250970          0.000000          178.547000        3.250970         
1518730377        3.952920          3.952920          3.250970          3.250970          0.000000          178.547000        3.250970         
1518730387        3.952920          3.952920          3.250970          3.250970          0.000000          178.550000        3.250970         
1518730397        3.952920          3.952920          3.250970          3.250970          0.000000          178.550000        3.250970         
1518730407        3.952920          3.952920          3.250970          3.250970          0.000000          178.549000        3.250970         
1518730417        3.952920          3.952920          3.250980          3.250980          0.000000          178.548000        3.250980         
1518730427        3.952920          3.952920          3.250980          3.250980          0.000000          178.549000        3.250980         
1518730437        3.952920          3.952920          3.250980          3.250980          0.000000          178.549000        3.250980         
1518730448        3.952920          3.952920          3.250980          3.250980          0.000000          178.547000        3.250980         
1518730458        3.952920          3.952920          3.250980          3.250980          0.000000          178.548000        3.250980         
1518730468        3.952920          3.952920          3.250980          3.250980          0.000000          178.548000        3.250980         
1518730478        3.952920          3.952920          3.250980          3.250980          0.000000          178.550000        3.250980         
1518730488        3.952920          3.952920          3.250980          3.250980          0.000000          178.548000        3.250980         
1518730498        3.952920          3.952920          3.250980          3.250980          0.000000          178.549000        3.250980         
1518730508        3.952920          3.952920          3.250980          3.250980          0.000000          178.548000        3.250980         
1518730519        3.952920          3.952920          3.250980          3.250980          0.000000          178.549000        3.250980         
1518730529        3.952920          3.952920          3.250980          3.250980          0.000000          178.548000        3.250980         
1518730539        3.952920          3.952920          3.250980          3.250980          0.000000          178.548000        3.250980         
1518730549        3.952920          3.952920          3.250980          3.250980          0.000000          178.547000        3.250980         
1518730559        3.952920          3.952920          3.250980          3.250980          0.000000          178.547000        3.250980         
1518730569        3.952920          3.952920          3.250980          3.250980          0.000000          178.548000        3.250980         
1518730579        3.952920          3.952920          3.250980          3.250980          0.000000          178.547000        3.250980         
1518730590        3.952920          3.952920          3.250980          3.250980          0.000000          178.546000        3.250980         
1518730600        3.952920          3.952920          3.250980          3.250980          0.000000          178.548000        3.250980         
1518730610        3.952920          3.952920          3.250980          3.250980          0.000000          178.547000        3.250980         
1518730620        3.952920          3.952920          3.250980          3.250980          0.000000          178.549000        3.250980         
1518730630        3.952920          3.952920          3.250980          3.250980          0.000000          178.548000        3.250980         
1518730640        3.952920          3.952920          3.250980          3.250980          0.000000          178.547000        3.250980         
1518730650        3.952920          3.952920          3.250980          3.250980          0.000000          178.548000        3.250980         
1518730661        3.952920          3.952920          3.250980          3.250980          0.000000          178.546000        3.250980         
1518730671        3.952920          3.952920          3.250980          3.250980          0.000000          178.548000        3.250980         
1518730681        3.952920          3.952920          3.250980          3.250980          0.000000          178.548000        3.250980         
1518730691        3.952920          3.952920          3.250980          3.250980          0.000000          178.546000        3.250980         
1518730701        13.357700         13.357700         12.655700         12.655700         0.000000          169.125000        12.655700        
1518730711        15.947500         15.947500         15.245500         15.245500         0.000000          166.530000        15.245500        
1518730721        15.947500         15.947500         15.245500         15.245500         0.000000          166.528000        15.245500        
1518730732        15.947500         15.947500         15.245500         15.245500         0.000000          166.528000        15.245500        
1518730742        15.947500         15.947500         15.245500         15.245500         0.000000          166.529000        15.245500        
1518730752        15.947500         15.947500         15.245500         15.245500         0.000000          166.531000        15.245500        
1518730762        15.947500         15.947500         15.245500         15.245500         0.000000          166.531000        15.245500        
1518730772        17.415900         17.415900         15.245500         13.751300         0.000000          168.023000        15.245500        
1518730782        20.418800         20.418800         19.716500         19.716500         0.000000          162.050000        19.716500        
1518730792        20.418800         20.418800         19.716500         19.716500         0.000000          162.050000        19.716500        
1518730803        20.418800         20.418800         19.716500         19.716500         0.000000          162.049000        19.716500        
1518730813        20.418800         20.418800         19.716500         19.716500         0.000000          162.049000        19.716500        
1518730823        20.418800         20.418800         19.716500         19.716500         0.000000          162.050000        19.716500        
1518730833        20.418800         20.418800         19.716500         19.716500         0.000000          162.051000        19.716500        
1518730843        20.418800         20.418800         19.716500         19.716500         0.000000          162.049000        19.716500        
1518730853        20.418800         15.914500         19.716500         14.270400         0.000000          167.491000        19.716500        
1518730863        20.418800         20.418800         19.716700         19.716700         0.000000          162.050000        19.716700        
1518730874        20.418800         20.418800         19.716700         19.716700         0.000000          162.050000        19.716700        
1518730884        20.418800         20.418800         19.716700         19.716700         0.000000          162.048000        19.716700        
1518730894        20.418800         20.418800         19.716700         19.716700         0.000000          162.051000        19.716700        
1518730904        20.418800         20.418800         19.716700         19.716700         0.000000          162.049000        19.716700        
1518730914        20.418800         20.418800         19.716800         19.716800         0.000000          162.052000        19.716800        
1518730924        20.418800         20.418800         19.716800         19.716800         0.000000          162.050000        19.716800        
1518730935        20.418800         20.418800         19.716800         19.716800         0.000000          162.050000        19.716800        
1518730945        20.418800         20.418800         19.716800         19.716800         0.000000          162.051000        19.716800        
1518730955        20.418800         15.914500         19.716800         13.997800         0.000000          167.766000        19.716800        
1518730965        20.418800         20.418800         19.716800         19.716600         0.000000          162.050000        19.716800        
1518730975        20.418800         20.418800         19.716800         19.716600         0.000000          162.050000        19.716800        
1518730985        20.418800         20.418800         19.716800         19.716600         0.000000          162.049000        19.716800        
1518730995        20.418800         20.418800         19.716800         19.716600         0.000000          162.050000        19.716800        
1518731006        20.418800         20.418800         19.716800         19.716600         0.000000          162.048000        19.716800        
1518731016        20.418800         20.418800         19.716800         19.716600         0.000000          162.049000        19.716800        
1518731026        20.418800         20.418800         19.716800         19.716800         0.000000          162.048000        19.716800        
1518731036        20.418800         20.418800         19.716800         19.716800         0.000000          162.049000        19.716800        
1518731046        20.418800         20.418800         19.716800         19.716800         0.000000          162.049000        19.716800        
1518731056        20.418800         20.418800         19.716800         19.716800         0.000000          162.049000        19.716800        
1518731066        20.418800         20.418800         19.716800         19.716800         0.000000          162.049000        19.716800        
1518731077        20.418800         20.418800         19.716800         19.716800         0.000000          162.048000        19.716800        
1518731087        20.418800         20.418800         19.716800         19.716800         0.000000          162.049000        19.716800        
1518731097        20.418800         20.418800         19.716800         19.716800         0.000000          162.050000        19.716800        
1518731107        20.418800         20.418800         19.716800         19.716800         0.000000          162.049000        19.716800        
1518731117        20.418800         20.418800         19.716800         19.716800         0.000000          162.050000        19.716800        
1518731127        20.418800         20.418800         19.716800         19.716800         0.000000          162.050000        19.716800        
1518731137        20.418800         20.418800         19.716800         19.716800         0.000000          162.047000        19.716800        
1518731148        20.418800         20.418800         19.716800         19.716800         0.000000          162.050000        19.716800        
1518731158        20.418800         20.418800         19.716800         19.716800         0.000000          162.049000        19.716800        
1518731168        20.418800         20.418800         19.716800         19.716800         0.000000          162.051000        19.716800        
1518731178        20.418800         20.418800         19.716800         18.300200         0.000000          163.463000        19.716800        
1518731189        20.418800         17.415900         19.716800         16.713700         0.000000          165.059000        19.716800        
1518731199        20.418800         17.415900         19.716800         16.713700         0.000000          165.059000        19.716800        
1518731209        20.418800         17.415900         19.716800         16.713900         0.000000          165.058000        19.716800        
1518731219        20.418800         17.415900         19.716800         16.713900         0.000000          165.057000        19.716800        
1518731229        20.418800         17.415900         19.716800         16.713900         0.000000          165.057000        19.716800        
1518731239        20.418800         17.415900         19.716800         16.713900         0.000000          165.057000        19.716800        
1518731249        20.418800         17.415900         19.716800         16.713900         0.000000          165.057000        19.716800        
1518731260        20.418800         17.415900         19.716800         16.713900         0.000000          165.058000        19.716800        
1518731270        20.418800         17.415900         19.716800         16.713900         0.000000          165.055000        19.716800        
1518731281        20.418800         17.415900         19.716800         16.713900         0.000000          165.057000        19.716800        
1518731291        20.418800         17.415900         19.716800         16.713900         0.000000          165.058000        19.716800        
1518731301        20.418800         17.415900         19.716800         16.713900         0.000000          165.059000        19.716800        
1518731311        20.418800         17.415900         19.716800         16.713900         0.000000          165.058000        19.716800        
1518731321        20.418800         17.415900         19.716800         16.713900         0.000000          165.060000        19.716800        
1518731331        20.418800         17.415900         19.716800         16.713900         0.000000          165.059000        19.716800        
1518731342        20.418800         17.415900         19.716800         16.713900         0.000000          165.059000        19.716800        
1518731352        20.418800         17.415900         19.716800         16.713900         0.000000          165.058000        19.716800        
1518731362        20.418800         17.415900         19.716800         16.713900         0.000000          165.059000        19.716800        
1518731372        20.418800         17.415900         19.716800         16.713900         0.000000          165.058000        19.716800        
1518731382        20.418800         15.914500         19.716800         14.590700         0.000000          167.173000        19.716800        
1518731393        20.418800         20.418800         19.716800         19.716600         0.000000          162.049000        19.716800        
1518731403        20.418800         20.418800         19.716800         19.716600         0.000000          162.049000        19.716800        
1518731413        20.418800         20.418800         19.716800         19.716800         0.000000          162.049000        19.716800        
1518731423        20.418800         20.418800         19.716800         19.716800         0.000000          162.050000        19.716800        
1518731433        20.418800         20.418800         19.716800         19.716800         0.000000          162.050000        19.716800        
1518731444        20.418800         20.418800         19.716800         19.716800         0.000000          162.049000        19.716800        
1518731454        20.418800         20.418800         19.716800         19.716800         0.000000          162.049000        19.716800        
1518731464        20.418800         20.418800         19.716800         19.716800         0.000000          162.050000        19.716800        
1518731474        20.418800         20.418800         19.716800         19.716800         0.000000          162.049000        19.716800        
1518731484        20.418800         20.418800         19.716800         19.716800         0.000000          162.049000        19.716800        
1518731494        20.418800         20.418800         19.716800         19.716800         0.000000          162.050000        19.716800        
1518731505        20.418800         20.418800         19.716800         19.716800         0.000000          162.050000        19.716800        
1518731515        20.418800         20.418800         19.716800         19.716800         0.000000          162.050000        19.716800        
1518731525        20.418800         20.418800         19.716800         19.716800         0.000000          162.053000        19.716800        
1518731535        20.418800         20.418800         19.716800         19.716800         0.000000          162.052000        19.716800        
1518731545        20.418800         20.418800         19.716800         19.716800         0.000000          162.052000        19.716800        
1518731555        20.418800         20.418800         19.716800         19.716800         0.000000          162.052000        19.716800        
1518731566        20.418800         20.418800         19.716800         19.716800         0.000000          162.052000        19.716800        
1518731576        20.418800         20.418800         19.716800         19.716800         0.000000          162.053000        19.716800        
1518731586        20.418800         20.418800         19.716800         19.716800         0.000000          162.054000        19.716800        
1518731596        20.418800         20.418800         19.716800         19.716800         0.000000          162.053000        19.716800        
1518731606        20.418800         20.418800         19.716800         19.716800         0.000000          162.053000        19.716800        
1518731617        20.418800         17.415900         19.716800         15.757100         0.000000          166.001000        19.716800        
1518731627        20.418800         17.415900         19.716800         16.713800         0.000000          165.063000        19.716800        
1518731637        20.418800         17.415900         19.716800         16.713900         0.000000          165.060000        19.716800        
1518731647        20.418800         17.415900         19.716800         16.713900         0.000000          165.061000        19.716800        
1518731658        20.418800         17.415900         19.716800         16.713900         0.000000          165.061000        19.716800        
1518731668        20.418800         17.415900         19.716800         16.713900         0.000000          165.063000        19.716800        
1518731678        20.418800         17.415900         19.716800         16.713900         0.000000          165.063000        19.716800        
1518731688        20.418800         17.415900         19.716800         16.713900         0.000000          165.063000        19.716800        
1518731698        20.418800         17.415900         19.716800         16.713900         0.000000          165.063000        19.716800        
1518731708        20.418800         17.415900         19.716800         16.713900         0.000000          165.064000        19.716800        
1518731719        20.418800         17.415900         19.716800         16.713900         0.000000          165.062000        19.716800        
1518731729        20.418800         17.415900         19.716800         16.713900         0.000000          165.061000        19.716800        
1518731739        20.418800         17.415900         19.716800         16.713900         0.000000          165.061000        19.716800        
1518731750        20.418800         17.415900         19.716800         16.713900         0.000000          165.059000        19.716800        
1518731760        20.418800         17.415900         19.716800         16.713900         0.000000          165.060000        19.716800        
1518731770        20.418800         17.415900         19.716800         16.713900         0.000000          165.060000        19.716800        
1518731780        20.418800         17.415900         19.716800         16.713900         0.000000          165.060000        19.716800        
1518731790        20.418800         17.415900         19.716800         16.713900         0.000000          165.059000        19.716800        
1518731801        20.418800         17.415900         19.716800         16.713900         0.000000          165.060000        19.716800        
1518731811        20.418800         17.415900         19.716800         16.713900         0.000000          165.059000        19.716800        
1518731821        20.418800         17.415900         19.716800         16.713900         0.000000          165.061000        19.716800        
1518731831        20.418800         17.415900         19.716800         16.713900         0.000000          165.061000        19.716800        
1518731841        20.418800         17.415900         19.716800         16.713900         0.000000          165.061000        19.716800        
1518731852        20.418800         17.415900         19.716800         16.713900         0.000000          165.062000        19.716800        
1518731862        20.418800         17.415900         19.716800         16.713900         0.000000          165.064000        19.716800        
1518731872        20.418800         17.415900         19.716800         16.713900         0.000000          165.060000        19.716800        
1518731882        20.418800         17.415900         19.716800         15.063900         0.000000          166.710000        19.716800        
1518731892        20.418800         20.418800         19.716800         19.716800         0.000000          162.053000        19.716800        
1518731902        20.418800         20.418800         19.716800         19.716800         0.000000          162.052000        19.716800        
1518731913        20.418800         20.418800         19.716800         19.716800         0.000000          162.052000        19.716800        
1518731923        20.418800         20.418800         19.716800         19.716800         0.000000          162.053000        19.716800        
1518731933        20.418800         20.418800         19.716800         19.716800         0.000000          162.053000        19.716800        
1518731943        20.418800         20.418800         19.716800         19.716800         0.000000          162.053000        19.716800        
1518731953        20.418800         20.418800         19.716800         19.716800         0.000000          162.054000        19.716800        
1518731963        20.418800         20.418800         19.716800         19.716800         0.000000          162.054000        19.716800        
1518731974        20.418800         20.418800         19.716800         19.716800         0.000000          162.053000        19.716800        
1518731984        20.418800         20.418800         19.716800         19.716800         0.000000          162.052000        19.716800        
1518731994        20.418800         20.418800         19.716800         19.716800         0.000000          162.051000        19.716800        
1518732004        20.418800         20.418800         19.716800         19.716800         0.000000          162.051000        19.716800        
1518732014        20.418800         20.418800         19.716800         19.716800         0.000000          162.052000        19.716800        
1518732025        20.418800         20.418800         19.716800         19.716800         0.000000          162.052000        19.716800        
1518732035        20.418800         20.418800         19.716800         19.716800         0.000000          162.052000        19.716800        
1518732045        20.418800         20.418800         19.716800         19.716800         0.000000          162.052000        19.716800        
1518732055        20.418900         20.418900         19.716800         19.716800         0.000000          162.051000        19.716800        
1518732065        20.418900         20.418900         19.716800         19.716800         0.000000          162.050000        19.716800        
1518732075        20.418900         20.418900         19.716800         19.716800         0.000000          162.050000        19.716800        
1518732085        20.418900         20.418900         19.716800         19.716800         0.000000          162.049000        19.716800        
1518732096        20.418900         20.418900         19.716800         19.716800         0.000000          162.051000        19.716800        
1518732106        20.418900         20.418900         19.716800         19.716800         0.000000          162.050000        19.716800        
1518732116        20.418900         20.418900         19.716800         19.716800         0.000000          162.050000        19.716800        
1518732126        20.418900         20.418900         19.716800         19.716800         0.000000          162.051000        19.716800        
1518732136        20.418900         20.418900         19.716800         19.716800         0.000000          162.051000        19.716800        
1518732146        20.418900         20.418900         19.716800         19.716800         0.000000          162.050000        19.716800        
1518732157        20.418900         20.418900         19.716800         19.716800         0.000000          162.051000        19.716800        
1518732167        20.418900         20.418900         19.716800         19.716800         0.000000          162.051000        19.716800        
1518732177        20.418900         20.418900         19.716800         19.716800         0.000000          162.051000        19.716800        
1518732187        20.418900         20.418900         19.716800         19.716800         0.000000          162.049000        19.716800        
1518732197        20.418900         20.418900         19.716800         19.716800         0.000000          162.051000        19.716800        
1518732208        20.418900         20.418900         19.716800         19.716800         0.000000          162.049000        19.716800        
1518732218        20.418900         20.418900         19.716800         19.716800         0.000000          162.051000        19.716800        
1518732228        20.418900         20.418900         19.716800         19.716800         0.000000          162.050000        19.716800        
1518732238        23.421800         23.421800         22.719500         22.719500         0.000000          159.042000        22.719500        
1518732248        23.421800         23.421800         22.719500         22.719500         0.000000          159.043000        22.719500        
1518732258        23.421800         23.421800         22.719500         22.719500         0.000000          159.041000        22.719500        
1518732269        23.421800         23.421800         22.719700         22.719700         0.000000          159.044000        22.719700        
1518732279        23.421800         23.421800         22.719700         22.719700         0.000000          159.043000        22.719700        
1518732289        23.421800         23.421800         22.719700         22.719700         0.000000          159.042000        22.719700        
1518732299        23.421800         23.421800         22.719700         22.719700         0.000000          159.041000        22.719700        
1518732309        23.421800         23.421800         22.719700         22.719700         0.000000          159.042000        22.719700        
1518732319        23.421800         23.421800         22.719700         22.719700         0.000000          159.042000        22.719700        
1518732329        23.421800         23.421800         22.719700         22.719700         0.000000          159.042000        22.719700        
1518732340        23.421800         23.421800         22.719700         22.719700         0.000000          159.041000        22.719700        
1518732350        23.421800         23.421800         22.719700         22.719700         0.000000          159.043000        22.719700        
1518732360        23.421800         23.421800         22.719700         22.719700         0.000000          159.041000        22.719700        
1518732370        23.421800         23.421800         22.719700         22.719700         0.000000          159.043000        22.719700        
1518732381        23.421800         23.421800         22.719700         22.719700         0.000000          159.042000        22.719700        
1518732391        23.421800         23.421800         22.719700         22.719700         0.000000          159.043000        22.719700        
1518732401        23.421800         23.421800         22.719700         22.719700         0.000000          159.040000        22.719700        
1518732411        23.421800         23.421800         22.719700         22.719700         0.000000          159.040000        22.719700        
