#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1519683521        4.113540          4.113540          3.412770          3.412770          0.000000          178.679000        3.412770         
1519683531        4.113540          4.113540          3.412770          3.412770          0.000000          178.682000        3.412770         
1519683541        4.113540          4.113540          3.412770          3.412770          0.000000          178.676000        3.412770         
1519683551        4.113540          4.113540          3.412770          3.412770          0.000000          178.680000        3.412770         
1519683561        4.113540          4.113540          3.412770          3.412770          0.000000          178.680000        3.412770         
1519683572        4.113540          4.113540          3.412770          3.412770          0.000000          178.681000        3.412770         
1519683582        4.113540          4.113540          3.412770          3.412770          0.000000          178.681000        3.412770         
1519683592        4.113540          4.113540          3.412770          3.412770          0.000000          178.679000        3.412770         
1519683602        4.113540          4.113540          3.412770          3.412770          0.000000          178.677000        3.412770         
1519683612        4.113540          4.113540          3.412770          3.412770          0.000000          178.679000        3.412770         
1519683622        4.113540          4.113540          3.412770          3.412770          0.000000          178.678000        3.412770         
1519683632        4.113540          4.113540          3.412770          3.412770          0.000000          178.677000        3.412770         
1519683643        4.113540          4.113540          3.412770          3.412770          0.000000          178.680000        3.412770         
1519683653        4.113540          4.113540          3.412770          3.412770          0.000000          178.681000        3.412770         
1519683663        4.113540          4.113540          3.412770          3.412770          0.000000          178.681000        3.412770         
1519683673        4.113540          4.113540          3.412770          3.412770          0.000000          178.680000        3.412770         
1519683683        4.113540          4.113540          3.412770          3.412770          0.000000          178.681000        3.412770         
1519683693        4.113540          4.113540          3.412770          3.412770          0.000000          178.680000        3.412770         
1519683703        4.113540          4.113540          3.412770          3.412770          0.000000          178.681000        3.412770         
1519683714        4.113540          4.113540          3.412770          3.412770          0.000000          178.678000        3.412770         
1519683724        4.113540          4.113540          3.412770          3.412770          0.000000          178.682000        3.412770         
1519683734        4.113540          4.113540          3.412770          3.412770          0.000000          178.683000        3.412770         
1519683744        4.113540          4.113540          3.412770          3.412770          0.000000          178.682000        3.412770         
1519683754        4.113540          4.113540          3.412770          3.412770          0.000000          178.683000        3.412770         
1519683764        4.113540          4.113540          3.412770          3.412770          0.000000          178.681000        3.412770         
1519683774        4.113540          4.113540          3.412770          3.412770          0.000000          178.676000        3.412770         
1519683785        4.113540          4.113540          3.412770          3.412770          0.000000          178.677000        3.412770         
1519683795        4.113540          4.113540          3.412770          3.412770          0.000000          178.680000        3.412770         
1519683805        4.113540          4.113540          3.412770          3.412770          0.000000          178.682000        3.412770         
1519683815        4.113540          4.113540          3.412770          3.412770          0.000000          178.678000        3.412770         
1519683825        4.113540          4.113540          3.412770          3.412770          0.000000          178.679000        3.412770         
1519683835        4.113540          4.113540          3.412770          3.412770          0.000000          178.680000        3.412770         
1519683846        4.113540          4.113540          3.412770          3.412770          0.000000          178.680000        3.412770         
1519683856        4.113540          4.113540          3.412770          3.412770          0.000000          178.681000        3.412770         
1519683866        4.113540          4.113540          3.412770          3.412770          0.000000          178.681000        3.412770         
1519683876        4.113540          4.113540          3.412770          3.412770          0.000000          178.680000        3.412770         
1519683886        4.113540          4.113540          3.412770          3.412770          0.000000          178.681000        3.412770         
1519683896        4.113540          4.113540          3.412770          3.412770          0.000000          178.681000        3.412770         
1519683906        4.113540          4.113540          3.412770          3.412770          0.000000          178.677000        3.412770         
1519683917        4.113540          4.113540          3.412770          3.412770          0.000000          178.680000        3.412770         
1519683927        4.113540          4.113540          3.412770          3.412770          0.000000          178.679000        3.412770         
1519683937        4.113540          4.113540          3.412770          3.412770          0.000000          178.680000        3.412770         
1519683947        4.113540          4.113540          3.412770          3.412770          0.000000          178.680000        3.412770         
1519683957        4.113540          4.113540          3.412780          3.412780          0.000000          178.679000        3.412780         
1519683968        4.113540          4.113540          3.412780          3.412780          0.000000          178.681000        3.412780         
1519683978        4.113540          4.113540          3.412780          3.412780          0.000000          178.681000        3.412780         
1519683988        4.113540          4.113540          3.412780          3.412780          0.000000          178.678000        3.412780         
1519683998        4.113540          4.113540          3.412780          3.412780          0.000000          178.680000        3.412780         
1519684008        4.113540          4.113540          3.412780          3.412780          0.000000          178.681000        3.412780         
1519684018        4.113540          4.113540          3.412780          3.412780          0.000000          178.678000        3.412780         
1519684028        4.113540          4.113540          3.412780          3.412780          0.000000          178.682000        3.412780         
1519684039        4.113540          4.113540          3.412780          3.412780          0.000000          178.678000        3.412780         
1519684049        4.113540          4.113540          3.412780          3.412780          0.000000          178.683000        3.412780         
1519684059        4.113540          4.113540          3.412780          3.412780          0.000000          178.678000        3.412780         
1519684069        7.384430          7.384430          4.382030          4.382030          0.000000          177.690000        4.382030         
1519684079        13.918900         13.918900         13.218100         13.218100         0.000000          168.856000        13.218100        
1519684089        18.837800         18.837800         18.137000         18.137000         0.000000          163.930000        18.137000        
1519684100        18.837800         18.837800         18.137000         18.137000         0.000000          163.931000        18.137000        
1519684110        18.837800         18.837800         18.137000         18.137000         0.000000          163.931000        18.137000        
1519684120        18.837800         18.837800         18.137000         18.137000         0.000000          163.930000        18.137000        
1519684130        18.837800         18.837800         18.137000         15.114800         0.000000          166.937000        18.137000        
1519684140        18.837800         17.039700         18.137000         13.189800         0.000000          168.874000        18.137000        
1519684150        20.319000         20.319000         19.618400         19.618400         0.000000          162.444000        19.618400        
1519684160        20.319000         20.319000         19.618400         19.618400         0.000000          162.442000        19.618400        
1519684171        20.319000         20.319000         19.618400         19.618400         0.000000          162.444000        19.618400        
1519684181        20.319000         20.319000         19.618400         19.618400         0.000000          162.444000        19.618400        
1519684191        20.319000         20.319000         19.618400         19.618400         0.000000          162.445000        19.618400        
1519684201        20.319000         20.319000         19.618400         19.618400         0.000000          162.446000        19.618400        
1519684211        20.319000         20.319000         19.618400         19.618400         0.000000          162.444000        19.618400        
1519684221        20.319000         20.319000         19.618400         19.618400         0.000000          162.442000        19.618400        
1519684231        20.319000         17.037100         19.618400         13.312100         0.000000          168.755000        19.618400        
1519684242        20.319000         20.316400         19.618400         19.615600         0.000000          162.445000        19.618400        
1519684252        20.319000         20.316400         19.618400         19.615600         0.000000          162.444000        19.618400        
1519684262        20.319000         20.316400         19.618400         19.615600         0.000000          162.446000        19.618400        
1519684272        20.319000         20.316400         19.618400         19.615600         0.000000          162.446000        19.618400        
1519684282        20.319000         20.316400         19.618400         19.615600         0.000000          162.445000        19.618400        
1519684292        20.319000         20.316400         19.618400         19.615600         0.000000          162.442000        19.618400        
1519684302        20.319000         20.316400         19.618400         19.615600         0.000000          162.445000        19.618400        
1519684313        20.319000         20.316400         19.618400         19.615600         0.000000          162.445000        19.618400        
1519684323        20.319000         20.316400         19.618400         19.615600         0.000000          162.444000        19.618400        
1519684333        20.319000         12.285800         19.618400         11.584800         0.000000          170.482000        19.618400        
1519684343        20.319000         17.037200         19.618400         15.894200         0.000000          166.171000        19.618400        
1519684353        20.319000         20.316500         19.618400         19.615800         0.000000          162.443000        19.618400        
1519684363        20.319000         20.316500         19.618400         19.615800         0.000000          162.446000        19.618400        
1519684373        20.319000         20.316500         19.618400         19.615800         0.000000          162.441000        19.618400        
1519684384        20.319000         20.316500         19.618400         19.615800         0.000000          162.446000        19.618400        
1519684394        20.319000         20.316500         19.618400         19.615800         0.000000          162.445000        19.618400        
1519684404        20.319000         20.316500         19.618400         19.615800         0.000000          162.447000        19.618400        
1519684414        20.319000         20.316500         19.618400         19.615800         0.000000          162.446000        19.618400        
1519684424        20.319000         20.316500         19.618400         19.615800         0.000000          162.447000        19.618400        
1519684434        20.319000         20.316500         19.618400         19.615800         0.000000          162.446000        19.618400        
1519684445        20.319000         20.316500         19.618400         19.615800         0.000000          162.447000        19.618400        
1519684455        20.319000         20.316500         19.618400         19.615800         0.000000          162.447000        19.618400        
1519684465        20.319000         16.094300         19.618400         15.393500         0.000000          166.677000        19.618400        
