TIMESTAMP        work-RQ          work-RD          work-WR          
1523899775 345020 214398537397 6408158686
1523899785 345068 214398548109 6408166321
1523899795 345116 214398558821 6408173955
1523899805 345164 214398569533 6408181590
1523899816 345212 214398580245 6408189225
1523899826 345260 214398590957 6408196860
1523899836 345308 214398601669 6408204495
1523899846 345356 214398612381 6408212130
1523899856 345404 214398623093 6408219765
1523899867 345455 214398633805 6408227400
1523899877 345504 214398644517 6408235035
1523899887 345555 214398655229 6408242670
1523899897 345604 214398665941 6408250305
1523899907 345651 214398676653 6408257940
1523899917 345699 214398687365 6408265575
1523899928 345747 214398698077 6408273210
1523899938 345795 214398708789 6408280845
1523899948 345843 214398719501 6408288479
1523899958 345891 214398730213 6408296114
1523899968 345939 214398740925 6408303749
1523899979 345987 214398751637 6408311384
1523899989 346035 214398762349 6408319019
1523899999 346084 214398773061 6408326654
1523900009 346134 214398783773 6408334289
1523900019 346184 214398794485 6408341924
1523900030 346234 214398805197 6408349559
1523900040 346284 214398815909 6408357194
1523900050 346340 214398826621 6408364829
1523900060 346390 214398837333 6408372464
1523900070 346437 214398848045 6408380099
1523900080 346484 214398858757 6408387734
1523900091 346533 214398869469 6408395369
1523900101 346580 214398880181 6408403003
1523900111 346629 214398890893 6408410638
1523900121 346677 214398901605 6408418273
1523900131 346725 214398912317 6408425907
1523900141 346773 214398923029 6408433542
1523900152 346821 214398933741 6408441177
1523900162 346869 214398944453 6408448812
1523900172 346919 214398955165 6408456447
1523900182 346967 214398965877 6408464082
1523900192 347015 214398976589 6408471716
1523900203 347063 214398987301 6408479351
1523900213 347111 214398998013 6408486986
1523900223 347159 214399008725 6408494621
1523900233 347207 214399019437 6408502256
1523900243 347255 214399030149 6408509891
1523900253 347303 214399040861 6408517526
1523900264 347351 214399051573 6408525160
1523900274 347399 214399062285 6408532795
1523900284 347449 214399072997 6408540430
1523900294 347497 214399083709 6408548064
1523900304 347546 214399094421 6408555698
1523900314 347595 214399105133 6408563333
1523900325 347644 214399115845 6408570968
