time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1523905026        0                 7772              0                 35977384          37851164          0                 2                 1931913409981     135635324103      0                 768              
1523905036        0                 7772              0                 35977444          37851222          0                 2                 1931913441402     135635346223      0                 768              
1523905046        0                 7772              0                 35977519          37851295          0                 2                 1931913497899     135635371695      0                 768              
1523905057        0                 7772              0                 35977578          37851352          0                 2                 1931913529320     135635393751      0                 768              
1523905067        0                 7772              0                 35977637          37851409          0                 2                 1931913560741     135635415807      0                 768              
1523905077        0                 7772              0                 35978447          37852217          0                 2                 1931913768574     135635582087      0                 768              
1523905087        0                 7772              0                 35978532          37852300          0                 2                 1931913814183     135635607159      0                 768              
1523905097        0                 7772              0                 35978591          37852357          0                 2                 1931913845620     135635629215      0                 768              
1523905108        0                 7772              0                 35978650          37852414          0                 2                 1931913877041     135635651271      0                 768              
1523905118        0                 7772              0                 35978711          37852473          0                 2                 1931913918982     135635673743      0                 768              
1523905128        0                 7772              0                 35978782          37852542          0                 2                 1931913968567     135635698295      0                 768              
1523905138        0                 7772              0                 35978841          37852599          0                 2                 1931913999988     135635720351      0                 768              
1523905148        0                 7772              0                 35979670          37853426          0                 2                 1931914205774     135635888335      0                 768              
1523905159        0                 7772              0                 35979727          37853481          0                 2                 1931914239138     135635909903      0                 768              
1523905169        0                 7772              0                 35979798          37853550          0                 2                 1931914291859     135635934455      0                 768              
1523905179        0                 7772              0                 35979857          37853607          0                 2                 1931914323280     135635956511      0                 768              
1523905189        0                 7772              0                 35979917          37853665          0                 2                 1931914355029     135635978759      0                 768              
1523905199        0                 7772              0                 35979979          37853725          0                 2                 1931914396970     135636001423      0                 768              
1523905210        0                 7772              0                 35980067          37853811          0                 2                 1931914444963     135636027191      0                 768              
1523905220        0                 7772              0                 35980877          37854619          0                 2                 1931914644712     135636193439      0                 768              
1523905230        0                 7772              0                 35980937          37854677          0                 2                 1931914676461     135636215687      0                 768              
1523905240        0                 7772              0                 35980998          37854736          0                 2                 1931914715862     135636238159      0                 768              
1523905250        0                 7772              0                 35981069          37854805          0                 2                 1931914766663     135636262711      0                 768              
1523905260        0                 7772              0                 35981128          37854862          0                 2                 1931914798084     135636284767      0                 768              
1523905271        0                 7772              0                 35981203          37854935          0                 2                 1931914829505     135636307847      0                 768              
1523905281        0                 7772              0                 35981264          37854994          0                 2                 1931914870790     135636330319      0                 768              
1523905291        0                 7772              0                 35981335          37855063          0                 2                 1931914920631     135636354871      0                 768              
1523905301        0                 7772              0                 35982144          37855870          0                 2                 1931915120052     135636520927      0                 768              
1523905311        0                 7772              0                 35982203          37855927          0                 2                 1931915151473     135636542983      0                 768              
1523905322        0                 7772              0                 35982264          37855986          0                 2                 1931915190546     135636565455      0                 768              
1523905332        0                 7772              0                 35982351          37856071          0                 2                 1931915239427     135636591031      0                 768              
1523905342        0                 7772              0                 35982410          37856128          0                 2                 1931915270848     135636613087      0                 768              
1523905352        0                 7772              0                 35982473          37856189          0                 2                 1931915312644     135636636063      0                 768              
1523905362        0                 7772              0                 35982548          37856262          0                 2                 1931915370242     135636661519      0                 768              
1523905373        0                 7772              0                 35983347          37857059          0                 2                 1931915561954     135636825519      0                 768              
1523905383        0                 7772              0                 35983406          37857116          0                 2                 1931915593375     135636847575      0                 768              
1523905393        0                 7772              0                 35983479          37857187          0                 2                 1931915623956     135636870151      0                 768              
1523905403        0                 7772              0                 35983552          37857258          0                 2                 1931915681551     135636895119      0                 768              
1523905413        0                 7772              0                 35983611          37857315          0                 2                 1931915712972     135636917175      0                 768              
1523905424        0                 7772              0                 35983674          37857376          0                 2                 1931915750758     135636940135      0                 768              
1523905434        0                 7772              0                 35983729          37857429          0                 2                 1931915775814     135636961287      0                 768              
1523905444        0                 7772              0                 35984545          37858243          0                 2                 1931916004859     135637128911      0                 768              
1523905454        0                 7772              0                 35984620          37858316          0                 2                 1931916036280     135637151991      0                 768              
1523905464        0                 7772              0                 35984679          37858373          0                 2                 1931916067701     135637174047      0                 768              
1523905475        0                 7772              0                 35984738          37858430          0                 2                 1931916099122     135637196103      0                 768              
1523905485        0                 7772              0                 35984811          37858501          0                 2                 1931916154467     135637221071      0                 768              
1523905495        0                 7772              0                 35984870          37858558          0                 2                 1931916185888     135637243127      0                 768              
1523905505        0                 7772              0                 35984953          37858639          0                 2                 1931916250580     135637270511      0                 768              
1523905516        0                 7772              0                 35985038          37858722          0                 2                 1931916294109     135637295599      0                 768              
1523905526        0                 7772              0                 35985861          37859543          0                 2                 1931916514282     135637464567      0                 768              
1523905536        0                 7772              0                 35985934          37859614          0                 2                 1931916564638     135637489535      0                 768              
1523905546        0                 7772              0                 35986007          37859685          0                 2                 1931916617273     135637514503      0                 768              
1523905557        0                 7772              0                 35986080          37859756          0                 2                 1931916668090     135637539471      0                 768              
1523905567        0                 7772              0                 35986153          37859827          0                 2                 1931916717090     135637564439      0                 768              
1523905577        0                 7772              0                 35986242          37859914          0                 2                 1931916768369     135637590431      0                 768              
1523905587        0                 7772              0                 35986315          37859985          0                 2                 1931916821927     135637615399      0                 768              
1523905597        0                 7772              0                 35987131          37860799          0                 2                 1931917040100     135637783023      0                 768              
1523905608        0                 7772              0                 35987204          37860870          0                 2                 1931917094119     135637807991      0                 768              
1523905618        0                 7772              0                 35987277          37860941          0                 2                 1931917150416     135637832959      0                 768              
1523905628        0                 7772              0                 35987350          37861012          0                 2                 1931917204896     135637857927      0                 768              
1523905639        0                 7772              0                 35987439          37861099          0                 2                 1931917261655     135637883919      0                 768              
1523905649        0                 7772              0                 35987514          37861172          0                 2                 1931917313043     135637909303      0                 768              
1523905659        0                 7772              0                 35987589          37861245          0                 2                 1931917366744     135637934759      0                 768              
1523905670        0                 7772              0                 35988405          37862059          0                 2                 1931917588580     135638102383      0                 768              
1523905680        0                 7772              0                 35988478          37862130          0                 2                 1931917642167     135638127351      0                 768              
1523905690        0                 7772              0                 35988551          37862201          0                 2                 1931917698033     135638152319      0                 768              
1523905700        0                 7772              0                 35988640          37862288          0                 2                 1931917756178     135638178311      0                 768              
1523905710        0                 7772              0                 35988714          37862360          0                 2                 1931917812834     135638203471      0                 768              
1523905720        0                 7772              0                 35988788          37862432          0                 2                 1931917871769     135638228631      0                 768              
1523905731        0                 7772              0                 35988862          37862504          0                 2                 1931917932982     135638253791      0                 768              
1523905741        0                 7772              0                 35988936          37862576          0                 2                 1931917980090     135638278951      0                 768              
1523905751        0                 7772              0                 35989753          37863391          0                 2                 1931918191813     135638446767      0                 768              
1523905761        0                 7772              0                 35989843          37863479          0                 2                 1931918235287     135638472951      0                 768              
1523905771        0                 7772              0                 35989917          37863551          0                 2                 1931918281040     135638498111      0                 768              
1523905782        0                 7772              0                 35989991          37863623          0                 2                 1931918329072     135638523271      0                 768              
1523905792        0                 7772              0                 35990065          37863695          0                 2                 1931918375287     135638548431      0                 768              
1523905802        0                 7772              0                 35990139          37863767          0                 2                 1931918423781     135638573591      0                 768              
1523905812        0                 7772              0                 35990229          37863855          0                 2                 1931918474554     135638599775      0                 768              
1523905822        0                 7772              0                 35991046          37864670          0                 2                 1931918689942     135638767591      0                 768              
1523905832        0                 7772              0                 35991120          37864742          0                 2                 1931918741177     135638792751      0                 768              
1523905843        0                 7772              0                 35991194          37864814          0                 2                 1931918790595     135638817911      0                 768              
1523905853        0                 7772              0                 35991268          37864886          0                 2                 1931918838196     135638843071      0                 768              
1523905863        0                 7772              0                 35991341          37864957          0                 2                 1931918887748     135638868039      0                 768              
1523905873        0                 7772              0                 35991430          37865044          0                 2                 1931918935483     135638894031      0                 768              
1523905883        0                 7772              0                 35991503          37865115          0                 2                 1931918985497     135638918999      0                 768              
1523905894        0                 7772              0                 35992327          37865937          0                 2                 1931919206014     135639088159      0                 768              
1523905904        0                 7772              0                 35992400          37866008          0                 2                 1931919256490     135639113127      0                 768              
1523905915        0                 7772              0                 35992457          37866063          0                 2                 1931919287071     135639134679      0                 768              
1523905925        0                 7772              0                 35992514          37866118          0                 2                 1931919317652     135639156231      0                 768              
1523905935        0                 7772              0                 35992593          37866195          0                 2                 1931919359673     135639180143      0                 768              
1523905945        0                 7772              0                 35992660          37866260          0                 2                 1931919406186     135639203775      0                 768              
1523905955        0                 7772              0                 35992719          37866317          0                 2                 1931919437607     135639225831      0                 768              
1523905966        0                 7772              0                 35992778          37866374          0                 2                 1931919469028     135639247887      0                 768              
1523905976        0                 7772              0                 35993591          37867185          0                 2                 1931919681510     135639414775      0                 768              
1523905986        0                 7772              0                 35993660          37867252          0                 2                 1931919727327     135639438911      0                 768              
1523905996        0                 7772              0                 35993735          37867325          0                 2                 1931919758748     135639461991      0                 768              
1523906006        0                 7772              0                 35993794          37867382          0                 2                 1931919790169     135639484047      0                 768              
1523906016        0                 7772              0                 35993857          37867443          0                 2                 1931919833013     135639506935      0                 768              
1523906027        0                 7772              0                 35993926          37867510          0                 2                 1931919877294     135639531071      0                 768              
1523906037        0                 7772              0                 35993986          37867568          0                 2                 1931919909051     135639553319      0                 768              
1523906048        0                 7772              0                 35994795          37868375          0                 2                 1931920108472     135639719375      0                 768              
1523906058        0                 7772              0                 35994874          37868452          0                 2                 1931920153776     135639743287      0                 768              
1523906068        0                 7772              0                 35994943          37868519          0                 2                 1931920196521     135639767423      0                 768              
1523906078        0                 7772              0                 35995002          37868576          0                 2                 1931920227942     135639789479      0                 768              
1523906088        0                 7772              0                 35995061          37868633          0                 2                 1931920259363     135639811535      0                 768              
1523906099        0                 7772              0                 35995124          37868694          0                 2                 1931920298933     135639834423      0                 768              
1523906109        0                 7772              0                 35995193          37868761          0                 2                 1931920344238     135639858559      0                 768              
1523906119        0                 7772              0                 35996019          37869585          0                 2                 1931920543883     135640025831      0                 768              
1523906129        0                 7772              0                 35996078          37869642          0                 2                 1931920575304     135640047887      0                 768              
1523906139        0                 7772              0                 35996141          37869703          0                 2                 1931920617334     135640070775      0                 768              
1523906149        0                 7772              0                 35996212          37869772          0                 2                 1931920666039     135640095415      0                 768              
1523906160        0                 7772              0                 35996271          37869829          0                 2                 1931920697460     135640117471      0                 768              
1523906170        0                 7772              0                 35996334          37869890          0                 2                 1931920740311     135640140359      0                 768              
1523906180        0                 7772              0                 35996409          37869963          0                 2                 1931920771732     135640163439      0                 768              
1523906190        0                 7772              0                 35996476          37870028          0                 2                 1931920817221     135640187071      0                 768              
1523906200        0                 7772              0                 35997285          37870835          0                 2                 1931921016642     135640353127      0                 768              
1523906211        0                 7772              0                 35997348          37870896          0                 2                 1931921057856     135640376015      0                 768              
1523906221        0                 7772              0                 35997407          37870953          0                 2                 1931921089277     135640398071      0                 768              
1523906231        0                 7772              0                 35997476          37871020          0                 2                 1931921138166     135640422207      0                 768              
1523906241        0                 7772              0                 35997571          37871113          0                 2                 1931921196733     135640449711      0                 768              
1523906251        0                 7772              0                 35997644          37871184          0                 2                 1931921246867     135640474679      0                 768              
1523906261        0                 7772              0                 35997717          37871255          0                 2                 1931921299280     135640499647      0                 768              
1523906272        0                 7772              0                 35998533          37872069          0                 2                 1931921516308     135640667271      0                 768              
1523906282        0                 7772              0                 35998606          37872140          0                 2                 1931921569183     135640692239      0                 768              
1523906292        0                 7772              0                 35998679          37872211          0                 2                 1931921620241     135640717207      0                 768              
1523906302        0                 7772              0                 35998768          37872298          0                 2                 1931921673578     135640743199      0                 768              
1523906312        0                 7772              0                 35998841          37872369          0                 2                 1931921729194     135640768167      0                 768              
1523906323        0                 7772              0                 35998914          37872440          0                 2                 1931921774801     135640793135      0                 768              
1523906333        0                 7772              0                 35998987          37872511          0                 2                 1931921822687     135640818103      0                 768              
1523906343        0                 7772              0                 35999803          37873325          0                 2                 1931922039284     135640985727      0                 768              
1523906353        0                 7772              0                 35999876          37873396          0                 2                 1931922087632     135641010695      0                 768              
1523906363        0                 7772              0                 35999965          37873483          0                 2                 1931922138259     135641036687      0                 768              
1523906373        0                 7772              0                 36000038          37873554          0                 2                 1931922191165     135641061655      0                 768              
1523906384        0                 7772              0                 36000111          37873625          0                 2                 1931922242254     135641086623      0                 768              
1523906394        0                 7772              0                 36000184          37873696          0                 2                 1931922295621     135641111591      0                 768              
1523906404        0                 7772              0                 36000257          37873767          0                 2                 1931922347170     135641136559      0                 768              
1523906414        0                 7772              0                 36000330          37873838          0                 2                 1931922396902     135641161527      0                 768              
1523906424        0                 7772              0                 36001170          37874676          0                 2                 1931922617241     135641331711      0                 768              
1523906435        0                 7772              0                 36001244          37874748          0                 2                 1931922667763     135641356871      0                 768              
1523906445        0                 7772              0                 36001318          37874820          0                 2                 1931922720564     135641382031      0                 768              
1523906455        0                 7772              0                 36001392          37874892          0                 2                 1931922771548     135641407191      0                 768              
1523906465        0                 7772              0                 36001466          37874964          0                 2                 1931922820715     135641432351      0                 768              
1523906475        0                 7772              0                 36001555          37875051          0                 2                 1931922872161     135641458471      0                 768              
1523906485        0                 7772              0                 36001630          37875124          0                 2                 1931922925885     135641483695      0                 768              
1523906496        0                 7772              0                 36002447          37875939          0                 2                 1931923144224     135641651511      0                 768              
1523906506        0                 7772              0                 36002521          37876011          0                 2                 1931923198410     135641676671      0                 768              
1523906516        0                 7772              0                 36002595          37876083          0                 2                 1931923246699     135641701831      0                 768              
1523906526        0                 7772              0                 36002668          37876154          0                 2                 1931923296923     135641726799      0                 768              
1523906536        0                 7772              0                 36002757          37876241          0                 2                 1931923349425     135641752791      0                 768              
1523906547        0                 7772              0                 36002830          37876312          0                 2                 1931923400110     135641777759      0                 768              
1523906557        0                 7772              0                 36002903          37876383          0                 2                 1931923453074     135641802727      0                 768              
1523906567        0                 7772              0                 36002976          37876454          0                 2                 1931923508317     135641827695      0                 768              
1523906577        0                 7772              0                 36003791          37877267          0                 2                 1931923727951     135641995127      0                 768              
1523906587        0                 7772              0                 36003864          37877338          0                 2                 1931923783656     135642020095      0                 768              
1523906598        0                 7772              0                 36003953          37877425          0                 2                 1931923837544     135642046087      0                 768              
1523906608        0                 7772              0                 36004026          37877496          0                 2                 1931923893710     135642071055      0                 768              
1523906618        0                 7772              0                 36004099          37877567          0                 2                 1931923948059     135642096023      0                 768              
1523906628        0                 7772              0                 36004172          37877638          0                 2                 1931924000591     135642120991      0                 768              
1523906638        0                 7772              0                 36004245          37877709          0                 2                 1931924055401     135642145959      0                 768              
1523906648        0                 7772              0                 36005068          37878530          0                 2                 1931924276394     135642314927      0                 768              
1523906659        0                 7772              0                 36005157          37878617          0                 2                 1931924327570     135642340919      0                 768              
1523906669        0                 7772              0                 36005230          37878688          0                 2                 1931924381025     135642365887      0                 768              
1523906679        0                 7772              0                 36005303          37878759          0                 2                 1931924436783     135642390855      0                 768              
1523906689        0                 7772              0                 36005376          37878830          0                 2                 1931924490700     135642415823      0                 768              
1523906699        0                 7772              0                 36005449          37878901          0                 2                 1931924542800     135642440791      0                 768              
1523906710        0                 7772              0                 36005522          37878972          0                 2                 1931924588987     135642465759      0                 768              
1523906720        0                 7772              0                 36006354          37879802          0                 2                 1931924803885     135642634407      0                 768              
1523906730        0                 7772              0                 36006427          37879873          0                 2                 1931924854630     135642659375      0                 768              
1523906740        0                 7772              0                 36006500          37879944          0                 2                 1931924903557     135642684343      0                 768              
1523906750        0                 7772              0                 36006574          37880016          0                 2                 1931924955091     135642709503      0                 768              
1523906760        0                 7772              0                 36006648          37880088          0                 2                 1931925008904     135642734663      0                 768              
1523906771        0                 7772              0                 36006722          37880160          0                 2                 1931925060900     135642759823      0                 768              
1523906781        0                 7772              0                 36006812          37880248          0                 2                 1931925115175     135642786007      0                 768              
1523906791        0                 7772              0                 36006886          37880320          0                 2                 1931925171729     135642811167      0                 768              
1523906801        0                 7772              0                 36007703          37881135          0                 2                 1931925388802     135642978983      0                 768              
1523906811        0                 7772              0                 36007777          37881207          0                 2                 1931925441722     135643004143      0                 768              
1523906822        0                 7772              0                 36007856          37881284          0                 2                 1931925494194     135643030541      0                 768              
1523906832        0                 7772              0                 36007929          37881355          0                 2                 1931925547248     135643055509      0                 768              
1523906842        0                 7772              0                 36008018          37881442          0                 2                 1931925602580     135643081501      0                 768              
1523906852        0                 7772              0                 36008100          37881522          0                 2                 1931925661375     135643111293      0                 768              
1523906862        0                 7772              0                 36008173          37881593          0                 2                 1931925717169     135643136261      0                 768              
1523906873        0                 7772              0                 36008989          37882407          0                 2                 1931925941674     135643303885      0                 768              
1523906883        0                 7772              0                 36009063          37882479          0                 2                 1931925998258     135643329045      0                 768              
1523906893        0                 7772              0                 36009136          37882550          0                 2                 1931926056793     135643354013      0                 768              
1523906903        0                 7772              0                 36009225          37882637          0                 2                 1931926105319     135643380005      0                 768              
1523906913        0                 7772              0                 36009380          37882790          0                 2                 1931926172652     135644467509      0                 768              
1523906923        0                 7772              0                 36009463          37882871          0                 2                 1931926224080     135644514957      0                 768              
1523906934        0                 7772              0                 36009536          37882942          0                 2                 1931926267155     135644539925      0                 768              
1523906944        0                 7772              0                 36010396          37883800          0                 2                 1931926489717     135644810573      0                 768              
1523906954        0                 7772              0                 36010469          37883871          0                 2                 1931926537349     135644835541      0                 768              
1523906964        0                 7772              0                 36010558          37883958          0                 2                 1931926583164     135644861533      0                 768              
1523906974        0                 7772              0                 36010643          37884041          0                 2                 1931926634234     135645048645      0                 768              
1523906985        0                 7772              0                 36010716          37884112          0                 2                 1931926684606     135645073613      0                 768              
1523906995        0                 7772              0                 36010789          37884183          0                 2                 1931926733161     135645098581      0                 768              
1523907005        0                 7772              0                 36010862          37884254          0                 2                 1931926783994     135645123549      0                 768              
1523907015        0                 7772              0                 36010935          37884325          0                 2                 1931926837106     135645148517      0                 768              
1523907025        0                 7772              0                 36011773          37885161          0                 2                 1931927056176     135645318317      0                 768              
1523907036        0                 7772              0                 36011846          37885232          0                 2                 1931927109749     135645343285      0                 768              
1523907046        0                 7772              0                 36011919          37885303          0                 2                 1931927161505     135645368253      0                 768              
1523907056        0                 7772              0                 36011992          37885374          0                 2                 1931927211444     135645393221      0                 768              
1523907066        0                 7772              0                 36012065          37885445          0                 2                 1931927263662     135645418189      0                 768              
1523907076        0                 7772              0                 36012138          37885516          0                 2                 1931927314063     135645443157      0                 768              
1523907087        0                 7772              0                 36012227          37885603          0                 2                 1931927366743     135645469149      0                 768              
1523907097        0                 7772              0                 36013043          37886417          0                 2                 1931927584038     135645636773      0                 768              
1523907108        0                 7772              0                 36013116          37886488          0                 2                 1931927633084     135645661741      0                 768              
1523907118        0                 7772              0                 36013189          37886559          0                 2                 1931927684408     135645686709      0                 768              
1523907128        0                 7772              0                 36013262          37886630          0                 2                 1931927738011     135645711677      0                 768              
1523907138        0                 7772              0                 36013350          37886716          0                 2                 1931927789797     135645737605      0                 768              
1523907148        0                 7772              0                 36013424          37886788          0                 2                 1931927843862     135645762637      0                 768              
