TIMESTAMP        home1-RQ         home1-RD         home1-WR         work-RQ          work-RD          work-WR          scratch-RQ       scratch-RD       scratch-WR       
1518789735        4281369          13658885231       8653692          4096800           19134997431      11505695608       2148336          1486457839403     161722036678     
1518789745        4281369          13658885231       8653692          4096848           19135008135      11505703237       2148336          1486457839403     161722036678     
1518789755        4281369          13658885231       8653692          4096896           19135018839      11505710866       2148336          1486457839403     161722036678     
1518789766        4281369          13658885231       8653692          4096944           19135029543      11505718495       2148336          1486457839403     161722036678     
1518789776        4281371          13658885231       8653692          4096992           19135040247      11505726124       2148340          1486457839403     161722036678     
1518789786        4281371          13658885231       8653692          4097040           19135050951      11505733753       2148340          1486457839403     161722036678     
1518789796        4281371          13658885231       8653692          4097088           19135061655      11505741382       2148340          1486457839403     161722036678     
1518789806        4281371          13658885231       8653692          4097136           19135072359      11505749011       2148340          1486457839403     161722036678     
1518789816        4281371          13658885231       8653692          4097184           19135083063      11505756640       2148340          1486457839403     161722036678     
1518789826        4281371          13658885231       8653692          4097232           19135093767      11505764269       2148340          1486457839403     161722036678     
1518789837        4281371          13658885231       8653692          4097280           19135104471      11505771898       2148340          1486457839403     161722036678     
1518789847        4281371          13658885231       8653692          4097366           19135115175      11515669745       2148340          1486457839403     161722036678     
1518789857        4281373          13658885231       8653692          4097414           19135125879      11539941562       2148344          1486457839403     161722036678     
1518789867        4281373          13658885231       8653692          4097460           19135136583      11565443622       2148344          1486457839403     161722036678     
1518789877        4281373          13658885231       8653692          4097506           19135147287      11591205893       2148344          1486457839403     161722036678     
1518789887        4281373          13658885231       8653692          4097552           19135157991      11615696523       2148344          1486457839403     161722036678     
1518789897        4281373          13658885231       8653692          4097600           19135168695      11641347766       2148344          1486457839403     161722036678     
1518789908        4281373          13658885231       8653692          4097648           19135179399      11666474445       2148344          1486457839403     161722036678     
1518789918        4281373          13658885231       8653692          4097697           19135190103      11691275790       2148344          1486457839403     161722036678     
1518789928        4281375          13658885231       8653692          4097745           19135200807      11716759991       2148348          1486457839403     161722036678     
1518789938        4281375          13658885231       8653692          4097793           19135211511      11742869381       2148348          1486457839403     161722036678     
1518789948        4281375          13658885231       8653692          4097841           19135222215      11768836988       2148348          1486457839403     161722036678     
1518789958        4281375          13658885231       8653692          4097889           19135232919      11795663771       2148348          1486457839403     161722036678     
1518789968        4281375          13658885231       8653692          4097937           19135243623      11822920696       2148348          1486457839403     161722036678     
1518789979        4281375          13658885231       8653692          4097985           19135254327      11849247592       2148348          1486457839403     161722036678     
1518789989        4281375          13658885231       8653692          4098035           19135265031      11874560875       2148348          1486457839403     161722036678     
1518789999        4281375          13658885231       8653692          4098083           19135275735      11900671423       2148348          1486457839403     161722036678     
1518790009        4281377          13658885231       8653692          4098131           19135286439      11927502859       2148352          1486457839403     161722036678     
1518790019        4281377          13658885231       8653692          4098183           19135297143      11953779763       2148352          1486457839403     161722036678     
1518790029        4281377          13658885231       8653692          4098229           19135307847      11980097105       2148352          1486457839403     161722036678     
1518790039        4281377          13658885231       8653692          4098275           19135318551      12006194527       2148352          1486457839403     161722036678     
1518790050        4281377          13658885231       8653692          4098321           19135329255      12031802150       2148352          1486457839403     161722036678     
1518790060        4281377          13658885231       8653692          4098369           19135339959      12057649507       2148352          1486457839403     161722036678     
1518790070        4281377          13658885231       8653692          4098417           19135350663      12083832330       2148352          1486457839403     161722036678     
1518790080        4281379          13658885231       8653692          4098471           19135361367      12109122110       2148356          1486457839403     161722036678     
1518790090        4281379          13658885231       8653692          4098517           19135372071      12135598554       2148356          1486457839403     161722036678     
1518790100        4281379          13658885231       8653692          4098563           19135382775      12159005307       2148356          1486457839403     161722036678     
1518790110        4281379          13658885231       8653692          4098609           19135393479      12182341989       2148356          1486457839403     161722036678     
1518790121        4281379          13658885231       8653692          4098663           19135404183      12206098350       2148356          1486457839403     161722036678     
1518790131        4281379          13658885231       8653692          4098709           19135414887      12229172114       2148356          1486457839403     161722036678     
1518790141        4281379          13658885231       8653692          4098755           19135425591      12253108828       2148356          1486457839403     161722036678     
1518790151        4281381          13658885231       8653692          4098801           19135436295      12275752428       2148360          1486457839403     161722036678     
1518790161        4281381          13658885231       8653692          4098855           19135446999      12299184224       2148360          1486457839403     161722036678     
1518790171        4281381          13658885231       8653692          4098901           19135457703      12322082476       2148360          1486457839403     161722036678     
1518790181        4281381          13658885231       8653692          4098970           19137729123      12329462535       2148360          1486457839403     161722036678     
1518790192        4281381          13658885231       8653692          4099022           19141040800      12329470164       2148360          1486457839403     161722036678     
1518790202        4281381          13658885231       8653692          4099070           19144336095      12329477793       2148360          1486457839403     161722036678     
1518790212        4281381          13658885231       8653692          4099118           19147639581      12329485422       2148360          1486457839403     161722036678     
1518790222        4281381          13658885231       8653692          4099166           19150934876      12329493051       2148360          1486457839403     161722036678     
1518790232        4281383          13658885231       8653692          4099214           19154230171      12329500680       2148364          1486457839403     161722036678     
1518790242        4281383          13658885231       8653692          4099262           19157533657      12329508309       2148364          1486457839403     161722036678     
1518790253        4281383          13658885231       8653692          4099308           19160812570      12329515938       2148364          1486457839403     161722036678     
1518790263        4281383          13658885231       8653692          4099354           19164083294      12329523568       2148364          1486457839403     161722036678     
1518790273        4281383          13658885231       8653692          4099400           19167321254      12329531198       2148364          1486457839403     161722036678     
1518790283        4281383          13658885231       8653692          4099448           19170641124      12329538828       2148364          1486457839403     161722036678     
1518790293        4281383          13658885231       8653692          4099496           19173838129      12329546458       2148364          1486457839403     161722036678     
1518790303        4281385          13658885231       8653692          4099544           19177198954      12329554088       2148368          1486457839403     161722036678     
1518790313        4281385          13658885231       8653692          4099592           19180518824      12329561718       2148368          1486457839403     161722036678     
1518790324        4281385          13658885231       8653692          4099640           19183838694      12329569348       2148368          1486457839403     161722036678     
1518790334        4281385          13658885231       8653692          4099688           19187183137      12329576978       2148368          1486457839403     161722036678     
1518790344        4281385          13658885231       8653692          4099736           19190478434      12329584608       2148368          1486457839403     161722036678     
1518790354        4281385          13658885231       8653692          4099784           19193773731      12329592238       2148368          1486457839403     161722036678     
1518790364        4281385          13658885231       8653692          4099832           19197069028      12329599868       2148368          1486457839403     161722036678     
1518790374        4281385          13658885231       8653692          4099880           19200356134      12329607498       2148368          1486457839403     161722036678     
1518790385        4281387          13658885231       8653692          4099928           19203618667      12329615128       2148372          1486457839403     161722036678     
1518790395        4281387          13658885231       8653692          4099976           19206905773      12329622758       2148372          1486457839403     161722036678     
1518790405        4281387          13658885231       8653692          4100024           19209873430      12329630388       2148372          1486457839403     161722036678     
1518790415        4281387          13658885231       8653692          4100072           19212898424      12329638018       2148372          1486457839403     161722036678     
1518790425        4281387          13658885231       8653692          4100120           19215574502      12329645711       2148372          1486457839403     161722036678     
1518790435        4281387          13658885231       8653692          4100168           19215585208      12329653341       2148372          1486457839403     161722036678     
1518790445        4281387          13658885231       8653692          4100216           19215595914      12329660971       2148372          1486457839403     161722036678     
1518790456        4281389          13658885231       8653692          4100264           19215606620      12329668601       2148376          1486457839403     161722036678     
1518790466        4281389          13658885231       8653692          4100312           19215617326      12329676231       2148376          1486457839403     161722036678     
1518790476        4281389          13658885231       8653692          4100360           19215628032      12329683861       2148376          1486457839403     161722036678     
1518790486        4281389          13658885231       8653692          4100408           19215638738      12329691491       2148376          1486457839403     161722036678     
1518790496        4281389          13658885231       8653692          4100456           19215649444      12329699121       2148376          1486457839403     161722036678     
1518790506        4281389          13658885231       8653692          4100504           19215660150      12329706751       2148376          1486457839403     161722036678     
1518790516        4281389          13658885231       8653692          4100552           19215670856      12329714381       2148376          1486457839403     161722036678     
1518790527        4281391          13658885231       8653692          4100600           19215681562      12329722011       2148380          1486457839403     161722036678     
1518790537        4281391          13658885231       8653692          4100648           19215692268      12329729641       2148380          1486457839403     161722036678     
1518790547        4281391          13658885231       8653692          4100696           19215702974      12329737271       2148380          1486457839403     161722036678     
1518790557        4281391          13658885231       8653692          4100744           19215713680      12329744901       2148380          1486457839403     161722036678     
1518790567        4281391          13658885231       8653692          4100794           19215724386      12329752531       2148380          1486457839403     161722036678     
1518790578        4281391          13658885231       8653692          4100842           19215735092      12329760161       2148380          1486457839403     161722036678     
1518790588        4281391          13658885231       8653692          4100890           19215745798      12329767791       2148380          1486457839403     161722036678     
1518790598        4281391          13658885231       8653692          4100938           19215756504      12329775421       2148380          1486457839403     161722036678     
1518790608        4281393          13658885231       8653692          4100984           19215767210      12329783051       2148384          1486457839403     161722036678     
1518790618        4281393          13658885231       8653692          4101032           19215777916      12329790681       2148384          1486457839403     161722036678     
1518790628        4281393          13658885231       8653692          4101080           19215788622      12329798311       2148384          1486457839403     161722036678     
1518790638        4281393          13658885231       8653692          4101128           19215799328      12329805941       2148384          1486457839403     161722036678     
1518790649        4281393          13658885231       8653692          4101176           19215810034      12329813571       2148384          1486457839403     161722036678     
1518790659        4281393          13658885231       8653692          4101224           19215820740      12329821201       2148384          1486457839403     161722036678     
1518790669        4281393          13658885231       8653692          4101272           19215831446      12329828831       2148384          1486457839403     161722036678     
1518790679        4281395          13658885231       8653692          4101320           19215842152      12329836461       2148388          1486457839403     161722036678     
1518790689        4281395          13658885231       8653692          4101374           19215852858      12329844091       2148388          1486457839403     161722036678     
1518790699        4281395          13658885231       8653692          4101422           19215863564      12329851721       2148388          1486457839403     161722036678     
1518790709        4281395          13658885231       8653692          4101471           19215874270      12329859351       2148388          1486457839403     161722036678     
1518790720        4281395          13658885231       8653692          4101519           19215884976      12329866981       2148388          1486457839403     161722036678     
1518790730        4281395          13658885231       8653692          4101567           19215895682      12329874611       2148388          1486457839403     161722036678     
1518790740        4281395          13658885231       8653692          4101615           19215906388      12329882241       2148388          1486457839403     161722036678     
1518790750        4281395          13658885231       8653692          4101663           19215917094      12329889871       2148388          1486457839403     161722036678     
1518790760        4281397          13658885231       8653692          4101711           19215927800      12329897501       2148392          1486457839403     161722036678     
1518790770        4281397          13658885231       8653692          4101759           19215938506      12329905131       2148392          1486457839403     161722036678     
1518790780        4281397          13658885231       8653692          4101807           19215949212      12329912761       2148392          1486457839403     161722036678     
1518790791        4281397          13658885231       8653692          4101855           19215959918      12329920391       2148392          1486457839403     161722036678     
1518790801        4281397          13658885231       8653692          4101903           19215970624      12329928021       2148392          1486457839403     161722036678     
1518790811        4281397          13658885231       8653692          4101951           19215981330      12329935651       2148392          1486457839403     161722036678     
1518790821        4281397          13658885231       8653692          4101999           19215992036      12329943281       2148392          1486457839403     161722036678     
1518790831        4281399          13658885231       8653692          4102047           19216002742      12329950911       2148396          1486457839403     161722036678     
1518790841        4281399          13658885231       8653692          4102095           19216013448      12329958541       2148396          1486457839403     161722036678     
1518790851        4281399          13658885231       8653692          4102143           19216024154      12329966171       2148396          1486457839403     161722036678     
1518790862        4281399          13658885231       8653692          4102191           19216034860      12329973801       2148396          1486457839403     161722036678     
1518790872        4281399          13658885231       8653692          4102239           19216045566      12329981431       2148396          1486457839403     161722036678     
1518790882        4281399          13658885231       8653692          4102287           19216056272      12329989061       2148396          1486457839403     161722036678     
1518790892        4281399          13658885231       8653692          4102335           19216066978      12329996691       2148396          1486457839403     161722036678     
1518790902        4281401          13658885231       8653692          4102383           19216077684      12330004321       2148400          1486457839403     161722036678     
1518790912        4281401          13658885231       8653692          4102431           19216088390      12330011951       2148400          1486457839403     161722036678     
1518790922        4281401          13658885231       8653692          4102479           19216099096      12330019581       2148400          1486457839403     161722036678     
1518790933        4281401          13658885231       8653692          4102527           19216109802      12330027211       2148400          1486457839403     161722036678     
1518790943        4281401          13658885231       8653692          4102575           19216120508      12330034841       2148400          1486457839403     161722036678     
1518790953        4281401          13658885231       8653692          4102623           19216131214      12330042471       2148400          1486457839403     161722036678     
1518790963        4281401          13658885231       8653692          4102672           19216141920      12330050101       2148400          1486457839403     161722036678     
1518790973        4281401          13658885231       8653692          4102721           19216152626      12330057764       2148400          1486457839403     161722036678     
1518790983        4281403          13658885231       8653692          4102783           19216349084      12330065446       2148404          1486457839403     161722036678     
1518790994        4281403          13658885231       8653692          4102831           19216359790      12330073077       2148404          1486457839403     161722036678     
1518791004        4281403          13658885231       8653692          4102879           19216370496      12330080708       2148404          1486457839403     161722036678     
1518791014        4281403          13658885231       8653692          4102927           19216381202      12330088339       2148404          1486457839403     161722036678     
1518791024        4281403          13658885231       8653692          4102975           19216391908      12330095970       2148404          1486457839403     161722036678     
1518791034        4281403          13658885231       8653692          4103023           19216402614      12330103601       2148404          1486457839403     161722036678     
1518791044        4281403          13658885231       8653692          4103071           19216413320      12330111250       2148404          1486457839403     161722036678     
1518791054        4281405          13658885231       8653692          4103117           19216424026      12330118881       2148408          1486457839403     161722036678     
1518791065        4281405          13658885231       8653692          4103163           19216434732      12330126512       2148408          1486457839403     161722036678     
1518791075        4281405          13658885231       8653692          4103209           19216445438      12330134143       2148408          1486457839403     161722036678     
1518791085        4281405          13658885231       8653692          4103257           19216456144      12330141774       2148408          1486457839403     161722036678     
1518791095        4281405          13658885231       8653692          4103305           19216466850      12330149405       2148408          1486457839403     161722036678     
1518791105        4281405          13658885231       8653692          4103353           19216477556      12330157036       2148408          1486457839403     161722036678     
1518791115        4281405          13658885231       8653692          4103401           19216488262      12330164667       2148408          1486457839403     161722036678     
1518791125        4281405          13658885231       8653692          4103449           19216498968      12330172298       2148408          1486457839403     161722036678     
1518791136        4281407          13658885231       8653692          4103503           19216509674      12330179947       2148412          1486457839403     161722036678     
1518791146        4281407          13658885231       8653692          4103551           19216520380      12330187578       2148412          1486457839403     161722036678     
1518791156        4281407          13658885231       8653692          4103599           19216531086      12330195209       2148412          1486457839403     161722036678     
1518791166        4281407          13658885231       8653692          4103647           19216541792      12330202840       2148412          1486457839403     161722036678     
1518791176        4281407          13658885231       8653692          4103695           19216552498      12330210471       2148412          1486457839403     161722036678     
1518791186        4281407          13658885231       8653692          4103743           19216563204      12330218102       2148412          1486457839403     161722036678     
1518791196        4281407          13658885231       8653692          4103791           19216573910      12330225733       2148412          1486457839403     161722036678     
1518791207        4281409          13658885231       8653692          4103839           19216584616      12330233364       2148416          1486457839403     161722036678     
1518791217        4281409          13658885231       8653692          4103885           19216595322      12330240995       2148416          1486457839403     161722036678     
1518791227        4281409          13658885231       8653692          4103931           19216606028      12330248626       2148416          1486457839403     161722036678     
1518791237        4281409          13658885231       8653692          4103979           19216616734      12330256257       2148416          1486457839403     161722036678     
1518791247        4281409          13658885231       8653692          4104025           19216627440      12330263888       2148416          1486457839403     161722036678     
1518791257        4281409          13658885231       8653692          4104073           19216638146      12330271537       2148416          1486457839403     161722036678     
1518791268        4281409          13658885231       8653692          4104121           19216648852      12330279168       2148416          1486457839403     161722036678     
1518791278        4281411          13658885231       8653692          4104169           19216659558      12330286799       2148420          1486457839403     161722036678     
1518791288        4281411          13658885231       8653692          4104217           19216670264      12330294430       2148420          1486457839403     161722036678     
1518791298        4281411          13658885231       8653692          4104271           19216680970      12330302061       2148420          1486457839403     161722036678     
1518791308        4281411          13658885231       8653692          4104319           19216691676      12330309692       2148420          1486457839403     161722036678     
1518791318        4281411          13658885231       8653692          4104367           19216702382      12330317323       2148420          1486457839403     161722036678     
1518791328        4281411          13658885231       8653692          4104415           19216713088      12330324954       2148420          1486457839403     161722036678     
1518791339        4281411          13658885231       8653692          4104463           19216723794      12330332585       2148420          1486457839403     161722036678     
1518791349        4281411          13658885231       8653692          4104511           19216734500      12330340216       2148420          1486457839403     161722036678     
1518791359        4281413          13658885231       8653692          4104557           19216745206      12330347847       2148424          1486457839403     161722036678     
1518791369        4281413          13658885231       8653692          4104603           19216755912      12330355478       2148424          1486457839403     161722036678     
1518791379        4281413          13658885231       8653692          4104651           19216766618      12330363109       2148424          1486457839403     161722036678     
1518791389        4281413          13658885231       8653692          4104697           19216777324      12330370740       2148424          1486457839403     161722036678     
1518791400        4281413          13658885231       8653692          4104745           19216788030      12330378371       2148424          1486457839403     161722036678     
1518791410        4281413          13658885231       8653692          4104793           19216798736      12330386020       2148424          1486457839403     161722036678     
1518791420        4281413          13658885231       8653692          4104841           19216809442      12330393651       2148424          1486457839403     161722036678     
1518791430        4281415          13658885231       8653692          4104889           19216820148      12330401282       2148428          1486457839403     161722036678     
1518791440        4281415          13658885231       8653692          4104937           19216830854      12330408913       2148428          1486457839403     161722036678     
1518791450        4281415          13658885231       8653692          4104985           19216841560      12330416544       2148428          1486457839403     161722036678     
1518791460        4281415          13658885231       8653692          4105033           19216852266      12330424175       2148428          1486457839403     161722036678     
1518791471        4281415          13658885231       8653692          4105081           19216862972      12330431806       2148428          1486457839403     161722036678     
1518791481        4281415          13658885231       8653692          4105129           19216873678      12330439437       2148428          1486457839403     161722036678     
1518791491        4281415          13658885231       8653692          4105177           19216884384      12330447068       2148428          1486457839403     161722036678     
1518791501        4281417          13658885231       8653692          4105225           19216895090      12330454699       2148432          1486457839403     161722036678     
1518791511        4281417          13658885231       8653692          4105273           19216905796      12330462330       2148432          1486457839403     161722036678     
1518791521        4281417          13658885231       8653692          4105321           19216916502      12330469961       2148432          1486457839403     161722036678     
1518791531        4281417          13658885231       8653692          4105369           19216927208      12330477592       2148432          1486457839403     161722036678     
1518791542        4281417          13658885231       8653692          4105417           19216937914      12330485223       2148432          1486457839403     161722036678     
1518791552        4281417          13658885231       8653692          4105465           19216948620      12330492854       2148432          1486457839403     161722036678     
1518791562        4281417          13658885231       8653692          4105513           19216959326      12330500485       2148432          1486457839403     161722036678     
1518791572        4281417          13658885231       8653692          4105567           19216970032      12330508116       2148432          1486457839403     161722036678     
1518791582        4281419          13658885231       8653692          4105615           19216980738      12330515747       2148436          1486457839403     161722036678     
1518791592        4281419          13658885231       8653692          4105663           19216991444      12330523378       2148436          1486457839403     161722036678     
1518791602        4281419          13658885231       8653692          4105711           19217002150      12330531009       2148436          1486457839403     161722036678     
1518791613        4281419          13658885231       8653692          4105759           19217012856      12330538658       2148436          1486457839403     161722036678     
1518791623        4281419          13658885231       8653692          4105807           19217023562      12330546289       2148436          1486457839403     161722036678     
1518791633        4281419          13658885231       8653692          4105855           19217034268      12330553920       2148436          1486457839403     161722036678     
1518791643        4281419          13658885231       8653692          4105903           19217044974      12330561551       2148436          1486457839403     161722036678     
1518791653        4281421          13658885231       8653692          4105951           19217055680      12330569182       2148440          1486457839403     161722036678     
1518791663        4281421          13658885231       8653692          4105999           19217066386      12330576813       2148440          1486457839403     161722036678     
1518791674        4281421          13658885231       8653692          4106047           19217077092      12330584444       2148440          1486457839403     161722036678     
1518791684        4281421          13658885231       8653692          4106095           19217087798      12330592075       2148440          1486457839403     161722036678     
1518791694        4281421          13658885231       8653692          4106143           19217098504      12330599706       2148440          1486457839403     161722036678     
1518791704        4281421          13658885231       8653692          4106191           19217109210      12330607337       2148440          1486457839403     161722036678     
1518791714        4281421          13658885231       8653692          4106239           19217119916      12330614968       2148440          1486457839403     161722036678     
1518791724        4281421          13658885231       8653692          4106287           19217130622      12330622599       2148440          1486457839403     161722036678     
1518791734        4281423          13658885231       8653692          4106335           19217141328      12330630230       2148444          1486457839403     161722036678     
1518791745        4281423          13658885231       8653692          4106383           19217152034      12330637861       2148444          1486457839403     161722036678     
1518791755        4281423          13658885231       8653692          4106431           19217162740      12330645492       2148444          1486457839403     161722036678     
1518791765        4281423          13658885231       8653692          4106479           19217173446      12330653123       2148444          1486457839403     161722036678     
1518791775        4281423          13658885231       8653692          4106527           19217184152      12330660754       2148444          1486457839403     161722036678     
1518791785        4281423          13658885231       8653692          4106575           19217194858      12330668385       2148444          1486457839403     161722036678     
1518791796        4281423          13658885231       8653692          4106623           19217205564      12330676016       2148444          1486457839403     161722036678     
1518791806        4281425          13658885231       8653692          4106671           19217216270      12330683647       2148448          1486457839403     161722036678     
1518791816        4281425          13658885231       8653692          4106719           19217226976      12330691278       2148448          1486457839403     161722036678     
1518791826        4281425          13658885231       8653692          4106767           19217237682      12330698908       2148448          1486457839403     161722036678     
1518791836        4281425          13658885231       8653692          4106813           19217248388      12330706539       2148448          1486457839403     161722036678     
1518791846        4281425          13658885231       8653692          4106859           19217259094      12330714170       2148448          1486457839403     161722036678     
1518791856        4281425          13658885231       8653692          4106907           19217269800      12330721819       2148448          1486457839403     161722036678     
1518791867        4281425          13658885231       8653692          4106953           19217280506      12330729450       2148448          1486457839403     161722036678     
1518791877        4281427          13658885231       8653692          4107001           19217291212      12330737081       2148452          1486457839403     161722036678     
1518791887        4281427          13658885231       8653692          4107049           19217301918      12330744712       2148452          1486457839403     161722036678     
1518791897        4281427          13658885231       8653692          4107097           19217312624      12330752343       2148452          1486457839403     161722036678     
1518791907        4281427          13658885231       8653692          4107151           19217323330      12330759974       2148452          1486457839403     161722036678     
1518791917        4281427          13658885231       8653692          4107199           19217334036      12330767605       2148452          1486457839403     161722036678     
1518791928        4281427          13658885231       8653692          4107247           19217344742      12330775236       2148452          1486457839403     161722036678     
1518791938        4281427          13658885231       8653692          4107295           19217355448      12330782867       2148452          1486457839403     161722036678     
1518791948        4281427          13658885231       8653692          4107343           19217366154      12330790498       2148452          1486457839403     161722036678     
1518791958        4281429          13658885231       8653692          4107391           19217376860      12330798129       2148456          1486457839403     161722036678     
1518791968        4281429          13658885231       8653692          4107439           19217387566      12330805760       2148456          1486457839403     161722036678     
1518791978        4281429          13658885231       8653692          4107487           19217398272      12330813391       2148456          1486457839403     161722036678     
1518791988        4281429          13658885231       8653692          4107535           19217408978      12330821022       2148456          1486457839403     161722036678     
1518791999        4281429          13658885231       8653692          4107583           19217419684      12330828653       2148456          1486457839403     161722036678     
1518792009        4281429          13658885231       8653692          4107631           19217430390      12330836284       2148456          1486457839403     161722036678     
1518792019        4281429          13658885231       8653692          4107679           19217441096      12330843915       2148456          1486457839403     161722036678     
1518792029        4281431          13658885231       8653692          4107727           19217451802      12330851546       2148460          1486457839403     161722036678     
1518792039        4281431          13658885231       8653692          4107775           19217462508      12330859177       2148460          1486457839403     161722036678     
1518792049        4281431          13658885231       8653692          4107823           19217473214      12330866808       2148460          1486457839403     161722036678     
1518792059        4281431          13658885231       8653692          4107871           19217483920      12330874439       2148460          1486457839403     161722036678     
1518792070        4281431          13658885231       8653692          4107917           19217494626      12330882070       2148460          1486457839403     161722036678     
1518792080        4281431          13658885231       8653692          4107963           19217505332      12330889701       2148460          1486457839403     161722036678     
