TIMESTAMP        home1-RQ         home1-RD         home1-WR         
1518789499 4280800 13658007613 8653692
1518789509 4281364 13658885231 8653692
1518789519 4281364 13658885231 8653692
1518789530 4281364 13658885231 8653692
1518789540 4281364 13658885231 8653692
1518789552 4281365 13658885231 8653692
1518789562 4281365 13658885231 8653692
1518789572 4281365 13658885231 8653692
1518789582 4281365 13658885231 8653692
1518789592 4281365 13658885231 8653692
1518789602 4281365 13658885231 8653692
1518789612 4281365 13658885231 8653692
1518789623 4281365 13658885231 8653692
1518789633 4281367 13658885231 8653692
1518789643 4281367 13658885231 8653692
1518789653 4281367 13658885231 8653692
1518789664 4281367 13658885231 8653692
1518789674 4281367 13658885231 8653692
1518789684 4281367 13658885231 8653692
1518789694 4281367 13658885231 8653692
1518789704 4281369 13658885231 8653692
1518789715 4281369 13658885231 8653692
1518789725 4281369 13658885231 8653692
1518789735 4281369 13658885231 8653692
1518789745 4281369 13658885231 8653692
1518789755 4281369 13658885231 8653692
1518789766 4281369 13658885231 8653692
1518789776 4281371 13658885231 8653692
1518789786 4281371 13658885231 8653692
1518789796 4281371 13658885231 8653692
1518789806 4281371 13658885231 8653692
1518789816 4281371 13658885231 8653692
1518789826 4281371 13658885231 8653692
1518789837 4281371 13658885231 8653692
1518789847 4281371 13658885231 8653692
1518789857 4281373 13658885231 8653692
1518789867 4281373 13658885231 8653692
1518789877 4281373 13658885231 8653692
1518789887 4281373 13658885231 8653692
1518789897 4281373 13658885231 8653692
1518789908 4281373 13658885231 8653692
1518789918 4281373 13658885231 8653692
1518789928 4281375 13658885231 8653692
1518789938 4281375 13658885231 8653692
1518789948 4281375 13658885231 8653692
1518789958 4281375 13658885231 8653692
1518789968 4281375 13658885231 8653692
1518789979 4281375 13658885231 8653692
1518789989 4281375 13658885231 8653692
1518789999 4281375 13658885231 8653692
1518790009 4281377 13658885231 8653692
1518790019 4281377 13658885231 8653692
1518790029 4281377 13658885231 8653692
1518790039 4281377 13658885231 8653692
1518790050 4281377 13658885231 8653692
1518790060 4281377 13658885231 8653692
1518790070 4281377 13658885231 8653692
1518790080 4281379 13658885231 8653692
1518790090 4281379 13658885231 8653692
1518790100 4281379 13658885231 8653692
1518790110 4281379 13658885231 8653692
1518790121 4281379 13658885231 8653692
1518790131 4281379 13658885231 8653692
1518790141 4281379 13658885231 8653692
1518790151 4281381 13658885231 8653692
1518790161 4281381 13658885231 8653692
1518790171 4281381 13658885231 8653692
1518790181 4281381 13658885231 8653692
1518790192 4281381 13658885231 8653692
1518790202 4281381 13658885231 8653692
1518790212 4281381 13658885231 8653692
1518790222 4281381 13658885231 8653692
1518790232 4281383 13658885231 8653692
1518790242 4281383 13658885231 8653692
1518790253 4281383 13658885231 8653692
1518790263 4281383 13658885231 8653692
1518790273 4281383 13658885231 8653692
1518790283 4281383 13658885231 8653692
1518790293 4281383 13658885231 8653692
1518790303 4281385 13658885231 8653692
1518790313 4281385 13658885231 8653692
1518790324 4281385 13658885231 8653692
1518790334 4281385 13658885231 8653692
1518790344 4281385 13658885231 8653692
1518790354 4281385 13658885231 8653692
1518790364 4281385 13658885231 8653692
1518790374 4281385 13658885231 8653692
1518790385 4281387 13658885231 8653692
1518790395 4281387 13658885231 8653692
1518790405 4281387 13658885231 8653692
1518790415 4281387 13658885231 8653692
1518790425 4281387 13658885231 8653692
1518790435 4281387 13658885231 8653692
1518790445 4281387 13658885231 8653692
1518790456 4281389 13658885231 8653692
1518790466 4281389 13658885231 8653692
1518790476 4281389 13658885231 8653692
1518790486 4281389 13658885231 8653692
1518790496 4281389 13658885231 8653692
1518790506 4281389 13658885231 8653692
1518790516 4281389 13658885231 8653692
1518790527 4281391 13658885231 8653692
1518790537 4281391 13658885231 8653692
1518790547 4281391 13658885231 8653692
1518790557 4281391 13658885231 8653692
1518790567 4281391 13658885231 8653692
1518790578 4281391 13658885231 8653692
1518790588 4281391 13658885231 8653692
1518790598 4281391 13658885231 8653692
1518790608 4281393 13658885231 8653692
1518790618 4281393 13658885231 8653692
1518790628 4281393 13658885231 8653692
1518790638 4281393 13658885231 8653692
1518790649 4281393 13658885231 8653692
1518790659 4281393 13658885231 8653692
1518790669 4281393 13658885231 8653692
1518790679 4281395 13658885231 8653692
1518790689 4281395 13658885231 8653692
1518790699 4281395 13658885231 8653692
1518790709 4281395 13658885231 8653692
1518790720 4281395 13658885231 8653692
1518790730 4281395 13658885231 8653692
1518790740 4281395 13658885231 8653692
1518790750 4281395 13658885231 8653692
1518790760 4281397 13658885231 8653692
1518790770 4281397 13658885231 8653692
1518790780 4281397 13658885231 8653692
1518790791 4281397 13658885231 8653692
1518790801 4281397 13658885231 8653692
1518790811 4281397 13658885231 8653692
1518790821 4281397 13658885231 8653692
1518790831 4281399 13658885231 8653692
1518790841 4281399 13658885231 8653692
1518790851 4281399 13658885231 8653692
1518790862 4281399 13658885231 8653692
1518790872 4281399 13658885231 8653692
1518790882 4281399 13658885231 8653692
1518790892 4281399 13658885231 8653692
1518790902 4281401 13658885231 8653692
1518790912 4281401 13658885231 8653692
1518790922 4281401 13658885231 8653692
1518790933 4281401 13658885231 8653692
1518790943 4281401 13658885231 8653692
1518790953 4281401 13658885231 8653692
1518790963 4281401 13658885231 8653692
1518790973 4281401 13658885231 8653692
1518790983 4281403 13658885231 8653692
1518790994 4281403 13658885231 8653692
1518791004 4281403 13658885231 8653692
1518791014 4281403 13658885231 8653692
1518791024 4281403 13658885231 8653692
1518791034 4281403 13658885231 8653692
1518791044 4281403 13658885231 8653692
1518791054 4281405 13658885231 8653692
1518791065 4281405 13658885231 8653692
1518791075 4281405 13658885231 8653692
1518791085 4281405 13658885231 8653692
1518791095 4281405 13658885231 8653692
1518791105 4281405 13658885231 8653692
1518791115 4281405 13658885231 8653692
1518791125 4281405 13658885231 8653692
1518791136 4281407 13658885231 8653692
1518791146 4281407 13658885231 8653692
1518791156 4281407 13658885231 8653692
1518791166 4281407 13658885231 8653692
1518791176 4281407 13658885231 8653692
1518791186 4281407 13658885231 8653692
1518791196 4281407 13658885231 8653692
1518791207 4281409 13658885231 8653692
1518791217 4281409 13658885231 8653692
1518791227 4281409 13658885231 8653692
1518791237 4281409 13658885231 8653692
1518791247 4281409 13658885231 8653692
1518791257 4281409 13658885231 8653692
1518791268 4281409 13658885231 8653692
1518791278 4281411 13658885231 8653692
1518791288 4281411 13658885231 8653692
1518791298 4281411 13658885231 8653692
1518791308 4281411 13658885231 8653692
1518791318 4281411 13658885231 8653692
1518791328 4281411 13658885231 8653692
1518791339 4281411 13658885231 8653692
1518791349 4281411 13658885231 8653692
1518791359 4281413 13658885231 8653692
1518791369 4281413 13658885231 8653692
1518791379 4281413 13658885231 8653692
1518791389 4281413 13658885231 8653692
1518791400 4281413 13658885231 8653692
1518791410 4281413 13658885231 8653692
1518791420 4281413 13658885231 8653692
1518791430 4281415 13658885231 8653692
1518791440 4281415 13658885231 8653692
1518791450 4281415 13658885231 8653692
1518791460 4281415 13658885231 8653692
1518791471 4281415 13658885231 8653692
1518791481 4281415 13658885231 8653692
1518791491 4281415 13658885231 8653692
1518791501 4281417 13658885231 8653692
1518791511 4281417 13658885231 8653692
1518791521 4281417 13658885231 8653692
1518791531 4281417 13658885231 8653692
1518791542 4281417 13658885231 8653692
1518791552 4281417 13658885231 8653692
1518791562 4281417 13658885231 8653692
1518791572 4281417 13658885231 8653692
1518791582 4281419 13658885231 8653692
1518791592 4281419 13658885231 8653692
1518791602 4281419 13658885231 8653692
1518791613 4281419 13658885231 8653692
1518791623 4281419 13658885231 8653692
1518791633 4281419 13658885231 8653692
1518791643 4281419 13658885231 8653692
1518791653 4281421 13658885231 8653692
1518791663 4281421 13658885231 8653692
1518791674 4281421 13658885231 8653692
1518791684 4281421 13658885231 8653692
1518791694 4281421 13658885231 8653692
1518791704 4281421 13658885231 8653692
1518791714 4281421 13658885231 8653692
1518791724 4281421 13658885231 8653692
1518791734 4281423 13658885231 8653692
1518791745 4281423 13658885231 8653692
