#TIME Node0_NumHit Node1_NumHit Node0_NumMiss Node1_NumMiss Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1524088756 52779340 52360975 84556 4455 52770668 52356074 93228 9356 91747.02 92769.34 5218.69 5534.66
1524088767 52779396 52361678 84556 4455 52770725 52356777 93228 9356 91746.71 92073.69 5218.83 6230.31
1524088777 52779456 52362036 84556 4455 52770784 52357135 93228 9356 91744.20 92425.57 5221.29 5879.03
1524088787 52779514 52362047 84556 4455 52770843 52357146 93228 9356 91746.62 92426.24 5219.39 5877.76
1524088797 52779572 52362125 84556 4455 52770901 52357224 93228 9356 91744.79 92707.57 5220.72 5596.92
1524088808 52779634 52362874 84556 4455 52770963 52357973 93228 9356 91745.94 91967.84 5219.60 6336.16
1524088818 52779694 52363253 84556 4455 52771022 52358352 93228 9356 91744.53 92342.96 5221.04 5961.64
1524088828 52779752 52363262 84556 4455 52771081 52358362 93228 9356 91743.06 92341.18 5221.91 5962.82
1524088838 52779814 52363347 84556 4455 52771143 52358446 93228 9356 91745.48 92640.23 5220.09 5663.77
1524088848 52779872 52363364 84556 4455 52771201 52358464 93228 9356 91745.36 92631.43 5220.60 5672.57
1524088858 52779931 52364159 84556 4455 52771259 52359258 93228 9356 91747.14 91846.63 5218.47 6456.88
1524088869 52779995 52364562 84556 4455 52771323 52359662 93228 9356 91744.60 92242.28 5221.23 6061.23
1524088879 52780052 52364573 84556 4455 52771381 52359672 93228 9356 91740.83 92242.47 5223.68 6061.04
1524088889 52780116 52364676 84556 4455 52771444 52359775 93228 9356 91746.66 92549.23 5219.29 5755.37
1524088899 52780175 52364693 84556 4455 52771503 52359792 93228 9356 91745.84 92540.52 5219.09 5763.48
1524088909 52780233 52365545 84556 4455 52771562 52360644 93228 9356 91743.52 91696.02 5222.60 6607.98
1524088919 52780292 52365981 84556 4455 52771620 52361080 93228 9356 91745.39 92124.54 5219.05 6178.96
1524088930 52780351 52365991 84556 4455 52771680 52361090 93228 9356 91746.72 92124.52 5218.21 6179.48
1524088940 52780413 52365998 84556 4455 52771741 52361097 93228 9356 91743.18 92123.63 5222.31 6180.37
1524088951 52780472 52366084 84556 4455 52771801 52361183 93228 9356 91746.34 92475.37 5219.19 5828.14
1524088961 52780527 52366101 84556 4455 52771856 52361200 93228 9356 91743.63 92466.35 5222.36 5838.18
1524088971 52780590 52366995 84556 4455 52771919 52362095 93228 9356 91745.62 91582.70 5220.92 6721.30
1524088981 52780649 52367452 84556 4455 52771978 52362551 93228 9356 91745.14 92034.28 5220.33 6270.32
1524088992 52780710 52367459 84556 4455 52772039 52362558 93228 9356 91743.48 92034.54 5223.01 6270.07
1524089002 52780769 52367556 84556 4455 52772097 52362655 93228 9356 91747.27 92398.62 5217.66 5905.99
1524089012 52780828 52367573 84556 4455 52772157 52362672 93228 9356 91743.96 92388.34 5222.13 5915.17
1524089022 52780886 52368545 84556 4455 52772215 52363644 93228 9356 91742.63 91443.34 5222.30 6861.27
1524089032 52780947 52368555 84556 4455 52772276 52363655 93228 9356 91744.62 91443.05 5220.96 6861.56
1524089042 52781005 52369039 84556 4455 52772334 52364138 93228 9356 91747.01 91922.75 5218.41 6381.25
1524089053 52781067 52369048 84556 4455 52772395 52364148 93228 9356 91744.71 91922.61 5220.27 6381.39
1524089063 52781124 52369146 84556 4455 52772453 52364245 93228 9356 91744.71 92309.18 5221.28 5994.82
1524089073 52781185 52369162 84556 4455 52772513 52364262 93228 9356 91742.76 92299.63 5222.74 6004.98
1524089083 52781246 52369181 84556 4455 52772574 52364280 93228 9356 91747.08 92293.84 5219.45 6010.16
1524089093 52781303 52370204 84556 4455 52772631 52365303 93228 9356 91744.20 91297.00 5221.80 7006.51
1524089104 52781360 52370718 84556 4455 52772688 52365818 93228 9356 91740.75 91804.15 5224.18 6500.45
1524089114 52781422 52370729 84556 4455 52772751 52365828 93228 9356 91745.25 91804.26 5220.75 6499.25
1524089124 52781483 52370740 84556 4455 52772811 52365839 93228 9356 91746.59 91805.26 5219.86 6498.74
1524089134 52781541 52370851 84556 4455 52772869 52365951 93228 9356 91743.12 92208.55 5221.87 6095.45
1524089144 52781598 52370870 84556 4455 52772927 52365969 93228 9356 91742.64 92198.79 5222.82 6105.21
1524089154 52781657 52371961 84556 4455 52772985 52367060 93228 9356 91742.29 91133.61 5223.74 7170.39
1524089165 52781718 52371973 84556 4455 52773046 52367072 93228 9356 91744.04 91135.12 5220.89 7169.38
1524089175 52781778 52372517 84556 4455 52773107 52367616 93228 9356 91741.85 91673.45 5223.58 6630.06
1524089185 52781838 52372528 84556 4455 52773167 52367627 93228 9356 91743.27 91674.02 5222.65 6629.49
1524089195 52781894 52372634 84556 4455 52773222 52367734 93228 9356 91740.40 92115.43 5225.07 6188.69
1524089205 52781961 52372651 84556 4455 52773290 52367750 93228 9356 91743.19 92111.46 5221.83 6193.14
1524089215 52782021 52372669 84556 4455 52773350 52367768 93228 9356 91744.07 92103.43 5221.46 6201.17
1524089226 52782080 52373825 84556 4455 52773409 52368924 93228 9356 91745.58 90976.93 5219.94 7327.07
1524089236 52782139 52373835 84556 4455 52773468 52368934 93228 9356 91741.13 90975.77 5224.80 7328.23
1524089246 52782201 52374411 84556 4455 52773530 52369511 93228 9356 91739.09 91548.11 5225.35 6756.50
1524089256 52782261 52374420 84556 4455 52773589 52369520 93228 9356 91743.08 91547.78 5224.06 6756.22
1524089266 52782319 52374429 84556 4455 52773648 52369528 93228 9356 91739.08 92116.62 5225.91 6187.48
1524089277 52782380 52374544 84556 4455 52773709 52369643 93228 9356 91741.63 92013.87 5222.81 6289.64
1524089287 52782440 52374562 84556 4455 52773769 52369662 93228 9356 91744.48 92007.01 5221.62 6297.59
1524089297 52782497 52374860 84556 4455 52773826 52369959 93228 9356 91744.54 91725.34 5220.44 6589.66
1524089307 52782555 52375798 84556 4455 52773884 52370897 93228 9356 91743.45 90811.74 5222.63 7492.86
1524089317 52782618 52376407 84556 4455 52773947 52371506 93228 9356 91744.50 91417.39 5221.95 6886.61
1524089327 52782678 52376415 84556 4455 52774007 52371514 93228 9356 91741.97 91417.61 5222.54 6886.39
1524089338 52782736 52376424 84556 4455 52774065 52371523 93228 9356 91742.13 91416.21 5223.82 6887.79
1524089348 52782797 52376527 84556 4455 52774125 52371626 93228 9356 91743.36 91927.61 5222.16 6376.39
1524089358 52782854 52376545 84556 4455 52774183 52371644 93228 9356 91743.16 91918.40 5222.30 6385.60
1524089368 52782917 52376564 84556 4455 52774246 52371663 93228 9356 91746.21 91912.07 5220.28 6391.93
1524089378 52782975 52377845 84556 4455 52774304 52372945 93228 9356 91744.57 90662.54 5221.09 7642.07
1524089388 52783037 52377855 84556 4455 52774366 52372954 93228 9356 91746.26 90661.21 5219.78 7642.79
1524089399 52783097 52378493 84556 4455 52774426 52373592 93228 9356 91744.86 91296.82 5220.09 7007.29
1524089409 52783155 52378502 84556 4455 52774483 52373601 93228 9356 91744.22 91297.83 5221.82 7006.78
1524089419 52783212 52378513 84556 4455 52774541 52373612 93228 9356 91741.96 91295.73 5223.46 7008.87
1524089429 52783271 52378603 84556 4455 52774599 52373702 93228 9356 91741.86 91847.17 5223.66 6456.34
1524089439 52783331 52378622 84556 4455 52774660 52373722 93228 9356 91744.72 91839.76 5220.21 6463.75
1524089450 52783392 52378640 84556 4455 52774721 52373739 93228 9356 91741.90 91833.13 5223.04 6470.38
1524089460 52783453 52379974 84556 4455 52774781 52375074 93228 9356 91744.91 90531.98 5220.55 7772.02
1524089470 52783510 52379985 84556 4455 52774839 52375084 93228 9356 91743.94 90530.68 5222.09 7772.83
1524089480 52783570 52380650 84556 4455 52774898 52375749 93228 9356 91743.49 91192.72 5222.00 7111.28
1524089490 52783630 52380658 84556 4455 52774959 52375758 93228 9356 91741.71 91192.68 5223.80 7111.32
1524089500 52783690 52380668 84556 4455 52775019 52375767 93228 9356 91742.51 91193.13 5222.91 7111.47
1524089511 52783748 52380777 84556 4455 52775077 52375876 93228 9356 91742.48 91752.15 5222.45 6551.85
1524089521 52783806 52380796 84556 4455 52775135 52375896 93228 9356 91745.89 91744.87 5220.62 6559.13
1524089531 52783870 52380812 84556 4455 52775198 52375911 93228 9356 91743.38 91737.76 5222.11 6565.75
1524089541 52783928 52380829 84556 4455 52775257 52375928 93228 9356 91743.57 91729.74 5222.38 6574.26
1524089551 52783990 52382222 84556 4455 52775319 52377321 93228 9356 91743.84 90371.20 5221.11 7933.40
1524089561 52784051 52382232 84556 4455 52775380 52377331 93228 9356 91744.57 90371.16 5220.96 7932.84
1524089572 52784109 52382927 84556 4455 52775438 52378026 93228 9356 91744.18 91063.37 5220.84 7241.23
1524089582 52784170 52382937 84556 4455 52775498 52378036 93228 9356 91742.34 91062.97 5223.71 7241.03
1524089592 52784228 52382946 84556 4455 52775556 52378046 93228 9356 91742.05 91063.19 5223.98 7240.81
1524089602 52784290 52383085 84556 4455 52775618 52378184 93228 9356 91741.71 91625.26 5224.44 6679.34
1524089612 52784348 52383100 84556 4455 52775677 52378199 93228 9356 91744.15 91618.27 5221.32 6685.73
1524089622 52784408 52383118 84556 4455 52775737 52378217 93228 9356 91744.83 91610.98 5221.65 6693.50
1524089633 52784468 52383136 84556 4455 52775796 52378236 93228 9356 91744.94 91603.88 5220.49 6700.12
1524089643 52784528 52384620 84556 4455 52775857 52379720 93228 9356 91743.36 90155.71 5221.57 8148.29
1524089653 52784588 52384628 84556 4455 52775916 52379728 93228 9356 91740.87 90154.25 5224.12 8149.75
1524089663 52784649 52385367 84556 4455 52775977 52380467 93228 9356 91744.03 90892.66 5220.91 7411.34
1524089673 52784706 52385376 84556 4455 52776034 52380475 93228 9356 91743.60 90891.96 5222.38 7412.15
1524089684 52784765 52385387 84556 4455 52776094 52380486 93228 9356 91742.99 90890.03 5222.98 7413.48
1524089694 52784831 52385397 84556 4455 52776159 52380496 93228 9356 91744.46 90892.25 5221.08 7412.36
1524089704 52784889 52385552 84556 4455 52776217 52380652 93228 9356 91745.03 91479.52 5221.42 6824.48
1524089714 52784950 52385569 84556 4455 52776279 52380668 93228 9356 91743.43 91472.91 5222.09 6831.09
1524089725 52785010 52385586 84556 4455 52776339 52380685 93228 9356 91745.30 91466.59 5219.64 6837.41
1524089735 52785071 52385604 84556 4455 52776400 52380703 93228 9356 91744.67 91458.83 5220.76 6845.17
1524089745 52785130 52387177 84556 4455 52776459 52382276 93228 9356 91742.72 89919.59 5223.25 8383.92
1524089755 52785191 52387189 84556 4455 52776520 52382288 93228 9356 91745.51 89920.91 5220.09 8383.09
1524089765 52785249 52387972 84556 4455 52776578 52383071 93228 9356 91742.83 90703.57 5223.19 7600.43
1524089776 52785313 52387982 84556 4455 52776641 52383082 93228 9356 91744.56 90703.05 5220.89 7600.95
1524089786 52785371 52387993 84556 4455 52776699 52383092 93228 9356 91744.38 90703.69 5220.58 7600.91
1524089796 52785434 52388001 84556 4455 52776763 52383101 93228 9356 91744.66 90703.07 5221.40 7600.93
1524089806 52785493 52388147 84556 4455 52776821 52383246 93228 9356 91743.24 91348.02 5222.27 6955.98
1524089816 52785553 52388163 84556 4455 52776882 52383262 93228 9356 91744.20 91341.51 5220.80 6963.09
1524089826 52785614 52388179 84556 4455 52776942 52383279 93228 9356 91742.98 91333.70 5221.95 6970.30
1524089837 52785676 52388196 84556 4455 52777004 52383295 93228 9356 91740.61 91325.46 5224.94 6978.04
1524089847 52785740 52389864 84556 4455 52777068 52384963 93228 9356 91744.61 89698.24 5221.91 8605.76
1524089857 52785799 52389872 84556 4455 52777128 52384972 93228 9356 91743.29 89697.60 5222.70 8606.40
1524089867 52785859 52389883 84556 4455 52777188 52384982 93228 9356 91745.30 89697.70 5220.70 8606.30
1524089877 52785917 52390712 84556 4455 52777246 52385811 93228 9356 91744.34 90526.20 5220.59 7777.80
1524089887 52785979 52390724 84556 4455 52777307 52385823 93228 9356 91744.49 90525.36 5219.95 7778.64
1524089898 52786031 52390736 84556 4455 52777359 52385835 93228 9356 91743.99 90524.91 5220.54 7778.60
1524089908 52786090 52390744 84556 4455 52777419 52385843 93228 9356 91740.70 90525.21 5225.22 7778.79
1524089918 52786154 52390916 84556 4455 52777482 52386016 93228 9356 91743.35 91187.91 5222.13 7116.09
1524089928 52786215 52390934 84556 4455 52777543 52386033 93228 9356 91744.45 91180.27 5221.62 7123.23
1524089938 52786273 52390953 84556 4455 52777602 52386052 93228 9356 91743.95 91172.43 5222.54 7131.57
1524089948 52786332 52390969 84556 4455 52777661 52386068 93228 9356 91742.99 91164.71 5221.94 7139.89
1524089959 52786392 52392737 84556 4455 52777720 52387836 93228 9356 91742.88 89436.97 5223.13 8866.54
1524089969 52786452 52392747 84556 4455 52777780 52387847 93228 9356 91742.67 89437.20 5223.36 8866.84
1524089979 52786512 52392757 84556 4455 52777840 52387856 93228 9356 91740.99 89436.93 5225.00 8867.07
1524089990 52786569 52393638 84556 4455 52777898 52388737 93228 9356 91742.28 90315.71 5223.23 7987.80
1524090000 52786632 52393649 84556 4455 52777961 52388748 93228 9356 91742.07 90316.04 5223.37 7987.46
1524090010 52786692 52393658 84556 4455 52778021 52388757 93228 9356 91742.30 90317.18 5223.16 7987.43
1524090021 52786753 52393668 84556 4455 52778082 52388767 93228 9356 91743.36 90316.89 5222.61 7987.22
1524090031 52786812 52393870 84556 4455 52778140 52388969 93228 9356 91741.63 90998.25 5223.87 7305.75
1524090041 52786873 52393888 84556 4455 52778201 52388987 93228 9356 91743.38 90990.61 5221.60 7312.90
1524090052 52786932 52393905 84556 4455 52778261 52389004 93228 9356 91742.07 90982.96 5222.37 7321.04
1524090062 52786990 52393923 84556 4455 52778319 52389022 93228 9356 91742.06 90974.32 5224.55 7329.19
1524090072 52787054 52393940 84556 4455 52778383 52389039 93228 9356 91743.11 90999.51 5221.82 7305.09
1524090082 52787112 52395835 84556 4455 52778440 52390935 93228 9356 91740.54 89112.90 5224.49 9191.10
1524090093 52787176 52395847 84556 4455 52778505 52390947 93228 9356 91743.89 89114.18 5221.61 9189.82
1524090103 52787235 52396791 84556 4455 52778563 52391890 93228 9356 91742.46 90059.48 5223.95 8245.12
1524090113 52787294 52396800 84556 4455 52778623 52391899 93228 9356 91746.89 90059.11 5218.92 8245.49
1524090123 52787354 52396809 84556 4455 52778683 52391909 93228 9356 91745.38 90059.25 5220.59 8245.36
1524090134 52787417 52396819 84556 4455 52778745 52391918 93228 9356 91744.82 90057.90 5221.18 8246.21
1524090144 52787477 52396830 84556 4455 52778806 52391930 93228 9356 91744.85 90058.52 5220.69 8244.99
1524090154 52787539 52397026 84556 4455 52778868 52392126 93228 9356 91746.35 90811.93 5220.16 7492.68
1524090164 52787601 52397044 84556 4455 52778930 52392143 93228 9356 91745.28 90803.87 5220.63 7500.13
1524090174 52787660 52397063 84556 4455 52778989 52392162 93228 9356 91742.53 90796.77 5222.43 7507.23
1524090184 52787721 52397081 84556 4455 52779050 52392180 93228 9356 91742.89 90788.81 5222.54 7515.79
1524090195 52787780 52397098 84556 4455 52779109 52392197 93228 9356 91744.87 90781.01 5221.62 7523.60
1524090205 52787841 52399122 84556 4455 52779170 52394222 93228 9356 91745.03 88803.54 5221.00 9500.46
1524090215 52787899 52399131 84556 4455 52779228 52394231 93228 9356 91742.13 88803.88 5223.32 9500.72
1524090225 52787961 52399139 84556 4455 52779290 52394239 93228 9356 91739.05 88802.69 5224.88 9501.41
1524090235 52788023 52400145 84556 4455 52779352 52395244 93228 9356 91742.74 89810.04 5223.30 8494.49
1524090246 52788082 52400154 84556 4455 52779410 52395253 93228 9356 91740.97 89809.77 5224.45 8494.34
1524090256 52788143 52400166 84556 4455 52779471 52395265 93228 9356 91744.92 89810.09 5221.13 8494.51
1524090266 52788201 52400176 84556 4455 52779530 52395275 93228 9356 91742.68 89809.38 5222.77 8494.62
1524090277 52788263 52400187 84556 4455 52779591 52395286 93228 9356 91743.03 89809.60 5223.23 8495.01
1524090287 52788324 52400339 84556 4455 52779653 52395438 93228 9356 91743.23 90666.93 5222.22 7637.18
1524090297 52788384 52400355 84556 4455 52779712 52395454 93228 9356 91742.14 90658.38 5223.42 7645.62
1524090307 52788446 52400375 84556 4455 52779775 52395474 93228 9356 91742.93 90651.50 5222.61 7652.50
1524090317 52788509 52400392 84556 4455 52779838 52395491 93228 9356 91742.57 90642.41 5223.37 7661.59
1524090327 52788566 52400410 84556 4455 52779895 52395509 93228 9356 91740.41 90635.55 5225.02 7668.56
1524090338 52788624 52402534 84556 4455 52779953 52397633 93228 9356 91743.70 88565.70 5222.40 9738.90
1524090348 52788686 52402544 84556 4455 52780014 52397644 93228 9356 91743.17 88565.43 5221.87 9739.18
1524090358 52788742 52402554 84556 4455 52780071 52397653 93228 9356 91740.87 88564.76 5224.67 9738.75
1524090368 52788803 52403608 84556 4455 52780132 52398707 93228 9356 91744.50 89620.01 5220.43 8684.59
1524090378 52788864 52403617 84556 4455 52780193 52398716 93228 9356 91741.87 89617.84 5223.56 8685.67
1524090389 52788923 52403628 84556 4455 52780251 52398727 93228 9356 91743.97 89619.23 5222.00 8684.88
1524090399 52788983 52403638 84556 4455 52780311 52398737 93228 9356 91744.32 89618.51 5221.30 8685.49
1524090409 52789040 52403648 84556 4455 52780369 52398748 93228 9356 91744.66 89617.20 5220.92 8686.31
1524090419 52789104 52403658 84556 4455 52780432 52398758 93228 9356 91741.75 90666.61 5222.80 7637.39
1524090429 52789166 52403811 84556 4455 52780494 52398910 93228 9356 91745.04 90525.23 5221.48 7778.77
1524090440 52789227 52403829 84556 4455 52780555 52398928 93228 9356 91742.28 90518.23 5223.20 7786.38
1524090450 52789290 52403846 84556 4455 52780619 52398945 93228 9356 91745.04 90511.87 5220.90 7792.73
1524090460 52789348 52403863 84556 4455 52780677 52398962 93228 9356 91743.96 90504.04 5221.58 7800.56
1524090470 52789409 52403879 84556 4455 52780737 52398978 93228 9356 91743.35 90496.52 5223.20 7806.99
1524090480 52789470 52406088 84556 4455 52780799 52401188 93228 9356 91743.64 88335.63 5222.37 9967.88
1524090490 52789531 52406097 84556 4455 52780859 52401197 93228 9356 91741.66 88335.07 5223.85 9968.93
1524090501 52789592 52406109 84556 4455 52780921 52401208 93228 9356 91745.80 88335.67 5219.70 9968.33
1524090511 52789653 52407207 84556 4455 52780982 52402306 93228 9356 91744.40 89435.91 5221.52 8867.60
1524090521 52789710 52407216 84556 4455 52781038 52402315 93228 9356 91744.61 89435.09 5221.43 8868.42
1524090531 52789777 52407228 84556 4455 52781106 52402327 93228 9356 91744.70 89436.82 5220.82 8867.77
1524090541 52789836 52407237 84556 4455 52781164 52402336 93228 9356 91743.20 89436.27 5223.39 8867.23
1524090551 52789898 52407247 84556 4455 52781227 52402346 93228 9356 91743.03 89436.56 5222.49 8867.44
1524090562 52789958 52407257 84556 4455 52781287 52402356 93228 9356 91744.09 89437.60 5222.00 8866.40
1524090572 52790016 52407425 84556 4455 52781344 52402524 93228 9356 91741.87 90374.13 5224.06 7929.87
1524090582 52790077 52407441 84556 4455 52781406 52402540 93228 9356 91743.97 90366.59 5220.96 7936.92
1524090592 52790137 52407459 84556 4455 52781466 52402558 93228 9356 91743.95 90360.78 5222.04 7943.33
1524090602 52790198 52407475 84556 4455 52781527 52402574 93228 9356 91742.22 90353.48 5223.23 7950.52
1524090612 52790260 52407492 84556 4455 52781588 52402591 93228 9356 91744.09 90347.06 5221.84 7957.54
1524090623 52790321 52407509 84556 4455 52781650 52402608 93228 9356 91742.98 90339.29 5222.45 7964.71
1524090633 52790381 52409819 84556 4455 52781709 52404918 93228 9356 91743.25 88080.17 5223.21 10223.83
1524090643 52790441 52409829 84556 4455 52781770 52404928 93228 9356 91743.79 88080.17 5221.63 10223.34
1524090653 52790499 52409839 84556 4455 52781828 52404939 93228 9356 91741.11 88078.75 5225.66 10225.35
1524090663 52790560 52410988 84556 4455 52781889 52406087 93228 9356 91743.14 89232.13 5222.88 9071.87
1524090674 52790622 52410998 84556 4455 52781951 52406098 93228 9356 91741.37 89231.95 5224.71 9072.05
1524090684 52790684 52411008 84556 4455 52782012 52406107 93228 9356 91740.03 89232.14 5225.46 9071.86
1524090694 52790745 52411019 84556 4455 52782074 52406118 93228 9356 91743.81 89233.12 5221.62 9071.48
1524090704 52790804 52411028 84556 4455 52782133 52406127 93228 9356 91740.02 89231.86 5225.45 9071.64
1524090715 52790867 52411035 84556 4455 52782196 52406134 93228 9356 91739.27 90377.08 5226.07 7927.52
1524090725 52790929 52411225 84556 4455 52782258 52406324 93228 9356 91741.17 90200.98 5223.83 8102.52
1524090735 52790991 52411241 84556 4455 52782320 52406340 93228 9356 91738.98 90194.59 5226.53 8109.41
1524090745 52791054 52411258 84556 4455 52782383 52406357 93228 9356 91744.84 90186.55 5222.26 8116.96
1524090756 52791114 52411275 84556 4455 52782442 52406374 93228 9356 91742.31 90179.05 5222.15 8124.94
1524090766 52791175 52411292 84556 4455 52782504 52406392 93228 9356 91744.13 90173.20 5221.29 8130.80
1524090776 52791238 52411310 84556 4455 52782567 52406409 93228 9356 91743.50 90166.10 5220.93 8137.90
1524090786 52791299 52413738 84556 4455 52782627 52408837 93228 9356 91746.47 87789.64 5219.56 10513.86
1524090796 52791359 52413747 84556 4455 52782688 52408847 93228 9356 91745.60 87790.13 5220.81 10513.87
1524090806 52791418 52413756 84556 4455 52782746 52408856 93228 9356 91742.57 87789.43 5222.96 10514.08
1524090817 52791478 52413767 84556 4455 52782807 52408867 93228 9356 91740.61 87789.16 5224.91 10514.84
1524090827 52791541 52414975 84556 4455 52782869 52410074 93228 9356 91744.16 88999.54 5221.31 9304.56
1524090837 52791601 52414985 84556 4455 52782930 52410084 93228 9356 91744.45 88999.81 5220.51 9303.70
1524090847 52791663 52414995 84556 4455 52782992 52410094 93228 9356 91747.23 88999.50 5217.85 9304.01
1524090857 52791724 52415005 84556 4455 52783053 52410105 93228 9356 91742.43 89000.25 5222.51 9303.86
1524090867 52791784 52415015 84556 4455 52783113 52410114 93228 9356 91746.65 89000.30 5219.31 9303.21
1524090878 52791844 52415026 84556 4455 52783173 52410125 93228 9356 91744.86 90202.84 5221.62 8100.67
1524090888 52791906 52415188 84556 4455 52783235 52410287 93228 9356 91746.26 90052.49 5219.19 8251.62
1524090898 52791966 52415206 84556 4455 52783294 52410305 93228 9356 91745.67 90045.67 5220.84 8257.84
1524090908 52792027 52415222 84556 4455 52783356 52410321 93228 9356 91745.53 90039.09 5220.77 8265.52
1524090918 52792088 52415240 84556 4455 52783417 52410340 93228 9356 91744.95 90031.57 5221.05 8273.03
1524090929 52792149 52415257 84556 4455 52783478 52410356 93228 9356 91743.14 90024.43 5222.29 8279.07
1524090939 52792212 52415272 84556 4455 52783541 52410371 93228 9356 91745.43 90017.71 5221.08 8286.29
1524090949 52792271 52417454 84556 4455 52783599 52412554 93228 9356 91743.09 87873.01 5222.55 10441.39
1524090959 52792334 52417812 84556 4455 52783663 52412911 93228 9356 91743.02 87544.68 5221.95 10759.82
1524090969 52792441 52417825 84556 4455 52783770 52412924 93228 9356 91744.69 87543.82 5220.74 10760.78
