#TIME Node0_NumHit Node1_NumHit Node0_NumMiss Node1_NumMiss Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1519684557 3169144 1760245 0 3866338 3168922 1759889 221 3866694 72300.48 94040.21 24665.47 4263.87
1519684567 3169157 1760315 0 3866338 3168935 1759959 221 3866694 72301.53 94037.22 24663.40 4266.83
1519684577 3169167 1760382 0 3866338 3168946 1760026 221 3866694 72302.78 94037.81 24662.15 4265.73
1519684587 3169179 1760448 0 3866338 3168958 1760092 221 3866694 72303.37 94037.25 24662.66 4266.78
1519684597 3169191 1760518 0 3866338 3168970 1760161 221 3866694 72303.09 94038.20 24662.33 4266.30
1519684608 3169202 1760584 0 3866338 3168981 1760227 221 3866694 72303.07 94037.88 24662.36 4266.65
1519684618 3169214 1760651 0 3866338 3168993 1760295 221 3866694 72302.43 94038.29 24662.50 4266.30
1519684628 3169226 1760716 0 3866338 3169005 1760360 221 3866694 72302.74 94035.61 24663.29 4269.00
1519684638 3169237 1760786 0 3866338 3169016 1760429 221 3866694 72303.44 94036.16 24661.98 4268.35
1519684648 3170001 1760850 0 3866338 3169779 1760493 221 3866694 77458.61 94034.26 19510.82 4269.77
1519684659 3170054 1760918 0 3866338 3169833 1760561 221 3866694 73240.98 94037.63 23731.04 4266.45
1519684669 3170071 1760984 0 3866338 3169850 1760627 221 3866694 72306.00 94037.53 24659.54 4267.08
1519684679 3170083 1761052 0 3866338 3169862 1760696 221 3866694 72307.04 94037.77 24658.98 4267.40
1519684689 3170094 1761116 0 3866338 3169873 1760760 221 3866694 72306.05 94037.30 24659.37 4266.83
1519684699 3170107 1761186 0 3866338 3169885 1760829 221 3866694 72307.96 94038.52 24658.06 4265.48
1519684709 3170117 1761251 0 3866338 3169896 1760895 221 3866694 72306.63 94036.04 24658.79 4268.64
1519684719 3170130 1761318 0 3866338 3169909 1760962 221 3866694 72306.89 94037.40 24658.53 4266.17
